catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_4670,194,2,"sur base de marbre noir avec ornements en bronze doré. Pied avec globe. NATURE MOrte. Sur toile, cadre blanc et or. Laro. m. 0.49 - Haut. m. 0.62.","2. sur base de marbre noir avec ornements en bronze doré. Pied avec globe.

ECOLE FLAMANDE

NCONNU (copie de van Dyck)

CARBONE (Jean bernard) 2. NATURE MOrte. Sur toile, cadre blanc et or. Laro. m. 0.49 - Haut. m. 0.62."
documents/BO0624_4670,8,11,"CANAPÉ en noyer sculpté à trois médaillons, garni de drap rouge.","11. CANAPÉ en noyer sculpté à trois médaillons, garni de drap rouge.
- ECOLE DE BOLOGNE 12. Ессе Hoo. Sur toile, cadre en bois doré. Larg. m. 0.36 - Haut. m. 0.48."
documents/BO0624_4670,11,13,"GRANDE TABLE en acajou, pied sculpté dessus incrusté à filets.","13. GRANDE TABLE en acajou, pied sculpté dessus incrusté à filets."
documents/BO0624_4670,18,2,"TAVELLA (CB175- Antoine) 19. PAYSAGE ANIMÉ. Très beau tableau de cet élève de Tempesta, sur toile, cadre bois blanc et or.","2. TAVELLA (CB175- Antoine) 19. PAYSAGE ANIMÉ. Très beau tableau de cet élève de Tempesta, sur toile, cadre bois blanc et or.

Larg. m. 1.20 - Haut, m. 1.54.

Larg. m. 1.20 - Haut. m. 1.54."
documents/BO0624_4670,2,20,PENDANT DU PRÉCÉDENT.,20. PENDANT DU PRÉCÉDENT.
documents/BO0624_4670,20,2,"T. DEUX BEAUX RIDEAUX DE FENÊTRE avec lambrequins, pas-","- 2T. DEUX BEAUX RIDEAUX DE FENÊTRE avec lambrequins, pas-
- sementeries, embrasses, en damas de soie Louis-Philippe, blanc et bleu; doublés de soie bleue, galeries en bois blanc et or.

Long. m. 4.50 - Larg. m. 1.50."
documents/BO0624_4670,2,22,"UNE DAME en robe rouge, avec ombrelle, dans un parc, toile, cadre blanc","22. UNE DAME en robe rouge, avec ombrelle, dans un parc, toile, cadre blanc"
documents/BO0624_4670,22,25,"BEAU MOBILIER DE CHAMBRE À COUCHER en noyer des Indes,","25. BEAU MOBILIER DE CHAMBRE À COUCHER en noyer des Indes,"
documents/BO0624_4670,25,2,"intarsié de bois de rose, composé de:","2. intarsié de bois de rose, composé de:

UN GRAND LIT DOUBLE, sommier, deux matelas, quatre coussins, couverture et rouleau en étoffe jaune;

DEUX COMMODES, avec petites galeries, dessus marbre rouge:

DEUX TABLES DE NUIT, dessus de marbre rouge;

LAVABo à coulisse et armoire;

SECRÉTAIRE à coulisse et tiroirs ;

TABLE-TOILETTE, avec miroir, dessus contourne, marbre blanc;

ÉCRAN garni d'une broderie sur velours;

GRAND FAUTEUIL garni de broderies;

DEUX CHAIsEs idem;

UNE TABLE À OUVRAGE;

UN TRUMEAU à colonnes, avec deux candélabres à deux bougies.

ECOLE DE BOLOGNE 26. SAINT FRANÇOIS D'ASSISE. Bon tableau sur toile, cadre blanc"
documents/BO0624_4670,2,27,"27. PenduLe, en métal oxydé et ornements rapportés en bronze doré, représentant un petit temple gothique. Cadran bronze ","27. PenduLe, en métal oxydé et ornements rapportés en bronze doré, représentant un petit temple gothique. Cadran bronze doré, base en noyer incrusté, globe.

BADARO (64-720-Raphaël)"
documents/BO0624_4670,29,33,"CHAISE À PORTEUR en cuir noir toit bombé, les coins, les fenêtres et la porte filetés de cuivre. Manche de porte à armoiries, intérieur damas rouge.","33. CHAISE À PORTEUR en cuir noir toit bombé, les coins, les 2. fenêtres et la porte filetés de cuivre. Manche de porte à armoiries, intérieur damas rouge.

Larg. m. 0.75 - Haut. m. 1.70."
documents/BO0624_4670,34,36,"36. QUATRE FAUTEUILS ET QUATRE CHAISES Louis XVI, bois verni noyer et or. Garniture des fauteuils en damas rouge; les ch","36. QUATRE FAUTEUILS ET QUATRE CHAISES Louis XVI, bois verni noyer et or. Garniture des fauteuils en damas rouge; les chaises ont les sièges et le dos cannés et des coussins de siège recouverts de damas rouge.

ECOLE DE GÊNES."
documents/BO0624_4670,43,45,"APOLLON. Très bon tableau sur toile, sans cadre","45. APOLLON. Très bon tableau sur toile, sans cadre

Larg. m. 1.35 - Haut. m. 1.80."
documents/BO0624_4670,49,2,"LUCAS DE LEYDE 49bis. TRÈS BEAU PORTRAIT D'HOMME, avec beret rouge, tenant dans sa main un œillet. Sur bois, coins arrondis, cadre en bois doré.","2. LUCAS DE LEYDE 49bis. TRÈS BEAU PORTRAIT D'HOMME, avec beret rouge, tenant dans sa main un œillet. Sur bois, coins arrondis, cadre en bois doré.

Larg. m. 0.25 - Haut. m. 0.34.

Voir illustration, planche 7."
documents/BO0624_4670,2,53,"UNE LAMPE, formée d'un vase Chine, monture bronze doré, avec globe.","53. UNE LAMPE, formée d'un vase Chine, monture bronze doré, avec globe.

Haut. m. 0.40"
documents/BO0624_4670,53,55,"ONZE DIVERSES SANGUINES, d'après Angelica Kauffmann, par Bartolozzi, et des graveurs de son école, sujets allégoriques et mythologiques. Cadres ronds, dorés, de l'époque.","55. ONZE DIVERSES SANGUINES, d'après Angelica Kauffmann, par Bartolozzi, et des graveurs de son école, sujets allégoriques et mythologiques. Cadres ronds, dorés, de l'époque."
documents/BO0624_4670,55,2,"ECOLE DE BOLOGNE. 56. Ecce Hovo. Tableau sur toile, cadre en bois doré. Larg. m. 0.51 - Haut. m. 0.43","2. ECOLE DE BOLOGNE. 56. Ecce Hovo. Tableau sur toile, cadre en bois doré. Larg. m. 0.51 - Haut. m. 0.43

ECOLE FRANCAISE 57. PORTRAIT DE GENTILHOMME, à perruque. Sur toile, cadre bois verni

Larg. m. 0.97 - Haut. m. 1.28."
documents/BO0624_4670,2,58,"58. PETIT TEMPLE à colonnes en marbre divers sur base carrée en jaune de Sienne, à l'intérieur un amour en métal doré, o","58. PETIT TEMPLE à colonnes en marbre divers sur base carrée en jaune de Sienne, à l'intérieur un amour en métal doré, ornements de même.

faut. m. 0.40

ECOLE VÉNITIENNE."
documents/BO0624_4670,61,76,"PETITE TABLE DE NUIT, même bois et marbre. Larg. m. 0.50 X 0.34 - Haut. m. 0.86.","76. PETITE TABLE DE NUIT, même bois et marbre. Larg. m. 0.50 X 0.34 - Haut. m. 0.86."
documents/BO0624_4670,76,2,"TEMPESTA A. (attribué à). 77. BATAILLE NAVALE. Tableau sur toile, cadre en bois verni. Larg. m. 0.90 - Haut. m. 0.73.","2. TEMPESTA A. (attribué à). 77. BATAILLE NAVALE. Tableau sur toile, cadre en bois verni. Larg. m. 0.90 - Haut. m. 0.73."
