index,num,title,text,catalogue_id
21,17,GRAND TAPIS de Bruxelles fond rouge et vert à grands mé- NCONNUS - XVIII siècle.,"17. GRAND TAPIS de Bruxelles fond rouge et vert à grands mé-

Larg. m. 7.50 X 7.50.

## ANTICHAMBRE

## TABLEAUX. INCONNUS - XVIII siècle.",documents/BO0624_4454
22,18,"PORTRAIT DE DAME vêtue à la mode de l'époque Louis XV. Robe noire à tablier, garnie de fourrure blanche. Cadre doré. Toile, haut. m. 2 X 1.49.","18. PORTRAIT DE DAME vêtue à la mode de l'époque Louis XV. Robe noire à tablier, garnie de fourrure blanche. Cadre doré. Toile, haut. m. 2 X 1.49.

Voir la Phototypie Pl. n. 1.
## XVIII® siècle.",documents/BO0624_4454
23,19,"PORTRAIT D'HOMME en riche costume Louis XV, broché de plein or. Cadre doré.","19. PORTRAIT D'HOMME en riche costume Louis XV, broché de 2. plein or. Cadre doré.

Toile, haut. m. 2 X 1.49

Toile, haut. m. 2 X 1.49.

Toile, haut. m. 2 X 1.49.

## XVIII siècle.",documents/BO0624_4454
24,20,"PORTRAIT D'UN PERSONNAGE, époque Louis XV, revêtu d'une cuirasse: près de lui les emblèmes de la royauté. Cadre doré.","20. PORTRAIT D'UN PERSONNAGE, époque Louis XV, revêtu d'une cuirasse: près de lui les emblèmes de la royauté. Cadre doré.

## XVIII® sièce.",documents/BO0624_4454
25,21,"BEAU PORTRAIT D'UNE DAME richement habillée. Elle porte un vertugadin qui fait bâiller sa robe de riche brocard: petit corsage orné d'un masque de Méduse; longue queue en velours foncé garnie de fourrures. La dame tient une petite lance dans la main gauche. Derrière elle, un nègre relève le bout de la queue de sa robe. Toilette à glace: fond d'architecture. Cadre doré.","21. BEAU PORTRAIT D'UNE DAME richement habillée. Elle porte un vertugadin qui fait bâiller sa robe de riche brocard: petit corsage orné d'un masque de Méduse; longue queue en velours foncé garnie de fourrures. La dame tient une petite lance dans la main gauche. Derrière elle, un nègre relève le bout de la queue de sa robe. Toilette à glace: fond d'architecture. Cadre doré.

Voir la Phototypie Pl. n. 1.

## XVIII® siècle.",documents/BO0624_4454
26,22,"CARDINAL debout, vêtu de la pourpre. L'église de Saint-Pierre","22. CARDINAL debout, vêtu de la pourpre. L'église de Saint-Pierre

Toile, haut. m. 2 X 1.49.

Toile, haut. m. 2 X 1.49.

- et une courtine forment le fond. Cadre doré.

## XVIII® siècle.",documents/BO0624_4454
27,23,"PORTRAITS DE GARÇON ET DE FILLETTE richement vêtus à la mode de l'époque Louis XV. Près d'eux, une femme assise. Fond de paysage. Dans le haut, Jupiter descendant du ciel assis sur un aigle. Cadre doré.","23. PORTRAITS DE GARÇON ET DE FILLETTE richement vêtus à la mode de l'époque Louis XV. Près d'eux, une femme assise. Fond de paysage. Dans le haut, Jupiter descendant du ciel assis sur un aigle. Cadre doré.

Voir la Phototypie Pl. n. 2.

## XVIII® sièce.",documents/BO0624_4454
28,24,OUVERTURE DU GRAND CONCILE de la confirmation de la Bulle Unigenitus. Sujet de nombreux personnages. Très beau fond d'architecture représentant lo portique latéral de la basi-,"24. OUVERTURE DU GRAND CONCILE de la confirmation de la Bulle Unigenitus. Sujet de nombreux personnages. Très beau 2. fond d'architecture représentant lo portique latéral de la basi-
lique de Saint-Jean-de-Latran; à droite le palais papal ot gauche le baptistère de Constantin. Cadre doré.

Tableau sur toile, haut. m. 2.47 X 3.02.

## XVIII siècle.",documents/BO0624_4454
29,25,SÉANCE DU GRAND CONCILE tenu à l'église de Saint-Jeande-Latran en 1725 par le Pape Benoît XIII (Orsini) pour la confirmation de la Bulle Unigenitus. Sujet très important par les costumes des grands dignitaires de l'Eglise Romaine et de la Cour papale. Tableau formant pendant avec le précédent.,"25. SÉANCE DU GRAND CONCILE tenu à l'église de Saint-Jeande-Latran en 1725 par le Pape Benoît XIII (Orsini) pour la confirmation de la Bulle Unigenitus. Sujet très important par les costumes des grands dignitaires de l'Eglise Romaine et de la Cour papale. Tableau formant pendant avec le précédent.

## XVIII® siècle.",documents/BO0624_4454
30,26,VUE D'UNE VILLA située sur la route d'Albano hors la porte Saint-Jean-de-Latran. Figurines au premier plan; aquedue de l'aqua Alexandrina au second plan; collines à l'horizon. Cadre doré.,"26. VUE D'UNE VILLA située sur la route d'Albano hors la porte Saint-Jean-de-Latran. Figurines au premier plan; aquedue de l'aqua Alexandrina au second plan; collines à l'horizon. 2. Cadre doré.

Toile, haut. m. 1.06 X 1.72.

## ECOLE ROMAINE - XVIII sièce.",documents/BO0624_4454
31,27,MARTYRE DE PLUSIEURS SAINTS. Fond de paysage. Cadre doré.,"27. MARTYRE DE PLUSIEURS SAINTS. Fond de paysage. Cadre 2. doré.

Toile, haut. m. 1.30 X 1.

## XVIII• siècle.",documents/BO0624_4454
32,28,PANORAMA DE LA VILLE DE FRASCATI (Tusculum). Cadre doré. NCONNUS — Commencement du XIX* siècle.,"28. PANORAMA DE LA VILLE DE FRASCATI (Tusculum). Cadre doré.

Toile, haut. m. 0.88 X 1.74. ## INCONNUS — Commencement du XIX* siècle.",documents/BO0624_4454
33,29,PORTRAIT DE FEMME en costume Empire; demi-figure de grandeur naturelle. Cadre doré.,"29. PORTRAIT DE FEMME en costume Empire; demi-figure de grandeur naturelle. Cadre doré.

Toile, haut. m. 1.30 X 0.98.

## Ecole moderne.",documents/BO0624_4454
34,30,AMOUR ET PSYCHÉ. Peinture moderne sur toile. Cadre doré.,"30. AMOUR ET PSYCHÉ. Peinture moderne sur toile. Cadre doré.

Haut. m. 0.60 × 0.72.
## MEUBLES.",documents/BO0624_4454
35,31,"DEUX FAUTEUILS, style Louis XV, bois sculpté. Haut dossier portant deux colonnettes torses et orné de feuillages. Dossier et siège cannés.","31. DEUX FAUTEUILS, style Louis XV, bois sculpté. Haut dossier portant deux colonnettes torses et orné de feuillages. Dossier et siège cannés.",documents/BO0624_4454
36,32,DEUX FAUTEUILS pareils.,32. DEUX FAUTEUILS pareils.,documents/BO0624_4454
37,33,DEUX FAUTEUILS pareils. tica di Serravezza.,33. DEUX FAUTEUILS pareils. 4. tica di Serravezza.,documents/BO0624_4454
38,34,"CRÉDENCE en bois de noyer ciré, à un seul vantail. Deux cariatides sculptées. Frise de palmettes. Dessus en breccia an-","34. CRÉDENCE en bois de noyer ciré, à un seul vantail. Deux cariatides sculptées. Frise de palmettes. Dessus en breccia an-

Haut. m. 1.44. Dimens. du dessus, m. 0.56 X 0.94.",documents/BO0624_4454
39,35,"CONSOLE Louis XV: bois sculpté, verni rouge. Dessus rectan-","35. CONSOLE Louis XV: bois sculpté, verni rouge. Dessus rectan-

Dimens. du dessus m. 0.89 X 1.78.

- gulaire plaqué d'alabastro rosa.",documents/BO0624_4454
40,36,CONSOLE pareille à la précédente. Dessus plaqué de giallo,"36. CONSOLE pareille à la précédente. Dessus plaqué de giallo

Dimens. du dessus m. 0.89 X 1.78.

- antico brecciato.",documents/BO0624_4454
41,37,"QUATRE FAUTEUILS Louis XV. Bois sculpté, verni rouge. Siège et dossier cannés.","37. QUATRE FAUTEUILS Louis XV. Bois sculpté, verni rouge. Siège et dossier cannés.",documents/BO0624_4454
42,38,QUATRE FAUTEUILS pareils aux précédents.,38. QUATRE FAUTEUILS pareils aux précédents.,documents/BO0624_4454
43,39,TABLE DE SALLE A MANGER à coulisse pour vingt personnes. Bois de noyer sculpté et ciré. Pieds se terminant en patte de lion. Quatre pièces d'allonge.,39. TABLE DE SALLE A MANGER à coulisse pour vingt personnes. Bois de noyer sculpté et ciré. Pieds se terminant en patte de lion. Quatre pièces d'allonge.,documents/BO0624_4454
44,40,ETAGÈRE en noyer ciré; colonnettes torses.,"40. ETAGÈRE en noyer ciré; colonnettes torses.

Haut. m. 1.55 X 1.10.",documents/BO0624_4454
45,41,DEUX FAUTEUILS Renaissance en noyer. Traverses et baluet dossier recouverts de cuir: galons verts et têtes de clous en bronze doré. stres des accoudoirs ouvrés au tour. Siège XVII® siècle.,41. DEUX FAUTEUILS Renaissance en noyer. Traverses et baluet dossier recouverts de cuir: galons verts et têtes de clous en bronze doré. 2. stres des accoudoirs ouvrés au tour. Siège XVII® siècle.,documents/BO0624_4454
46,42,DEUX FAUTEUILS pareils aux précédents.,42. DEUX FAUTEUILS pareils aux précédents.,documents/BO0624_4454
47,43,DEUX FAUTEUILS pareils.,43. DEUX FAUTEUILS pareils.,documents/BO0624_4454
48,44,DEUX FAUTEUILS pareils.,44. DEUX FAUTEUILS pareils.,documents/BO0624_4454
49,45,"GUÉRIDON, noyer ciré. Dessus hexagonal à bords sculptés. Pied tors.","45. GUÉRIDON, noyer ciré. Dessus hexagonal à bords sculptés. Pied tors.

Dimens. du dessus m. 0.76.",documents/BO0624_4454
50,46,TABLE. Beau dessus de forme rectangulaire plaqué d'ébène et marqueté en ivoire: à dessins géométriques. Deux pieds en forme de lyre reliés par une traverse; bois verni noir. XVII® siècle.,"46. TABLE. Beau dessus de forme rectangulaire plaqué d'ébène et marqueté en ivoire: à dessins géométriques. Deux pieds en forme de lyre reliés par une traverse; bois verni noir. XVII® siècle.

Dimens.

du dessus m. 1.38 X 0.68",documents/BO0624_4454
51,47,"PENDULE. Monture en palissandre incrusté, formée par quatre colonnettes posant sur une base et supportant une corniche; ornements en bronze doré. Mouvement en bronze doré; cadran argenté. Cloche en cristal.","47. PENDULE. Monture en palissandre incrusté, formée par quatre colonnettes posant sur une base et supportant une corniche; ornements en bronze doré. Mouvement en bronze doré; cadran argenté. Cloche en cristal.",documents/BO0624_4454
52,48,VASE EN ALBATRE antique.,"48. VASE EN ALBATRE antique.

## BRONZES.",documents/BO0624_4454
53,49,"DEUX LAMPES à pétrole à haut pied, complètes. Bronze ciselé, doré en partie.","49. DEUX LAMPES à pétrole à haut pied, complètes. Bronze ciselé, doré en partie.

Haut. m. 0.58.

Haut. 0.15, larg. 0.31.

Haut. m. 0.78.",documents/BO0624_4454
54,50,GRAND LUSTRE à gaz à six bras; bronze doré. Globes et tubes en cristal.,"50. GRAND LUSTRE à gaz à six bras; bronze doré. Globes et tubes en cristal.

## OBJETS DIVERS.",documents/BO0624_4454
55,51,"DEUX VASES forme Médicis, faisant pendant; deux anses supportées par des têtes d'homme. Vieille porcelaine de France dorée; ornements au mat.","51. DEUX VASES forme Médicis, faisant pendant; deux anses supportées par des têtes d'homme. Vieille porcelaine de France dorée; ornements au mat.

Haut. m. 0.39.",documents/BO0624_4454
56,52,PORTE-PARAPLUIES en fonte. Six bras supérieurs porte- manteaux.,52. PORTE-PARAPLUIES en fonte. Six bras supérieurs porte- 2. manteaux.,documents/BO0624_4454
57,53,GUIDE DE TAPIS couverte de toile.,"53. GUIDE DE TAPIS couverte de toile.

M. 17.",documents/BO0624_4454
58,54,"PORTIÈRE en grosse toile peinte, imitant la tapisserie.","54. PORTIÈRE en grosse toile peinte, imitant la tapisserie.",documents/BO0624_4454
59,55,RIDEAU de fenêtre à deux parties; drap vert bouclé.,"55. RIDEAU de fenêtre à deux parties; drap vert bouclé.
## PASSAGE",documents/BO0624_4454
60,56,OBÉLISQUE en pierre arenaria. Base en marbre blanc et,"56. OBÉLISQUE en pierre arenaria. Base en marbre blanc et

Haut. m. 1.26.

- chapiteau; marbre paonazzetto.

Haut. m. 1.09.",documents/BO0624_4454
61,58,SUSPENSION à gaz à dix becs; bronze doré. Un bec central avec abat-jour à dôme; neuf becs au pourtour en forme de bougie.,58. SUSPENSION à gaz à dix becs; bronze doré. Un bec central avec abat-jour à dôme; neuf becs au pourtour en forme de bougie.,documents/BO0624_4454
62,59,"DEUX PETITES CONSOLES, noyer ciré.","59. DEUX PETITES CONSOLES, noyer ciré.

## GRANDE SALLE ROUGE

## SCULPTURES ET MARBRES.",documents/BO0624_4454
63,60,"STATUE attribuée à C. Papilius, surnommé Sabello. Rare sujet en marbre blanc d'art gréco-romain. Ce personnage est vetu d'un manteau qui couvre la partie inférieure du corps, et dont les bouts se croisant sur l'épaule gauche retombent des deux côtés. Le torse, le bras droit baissé et l'avant-bras gauche levé à la hauteur de la tête, sont nus. La jambe droite avancée supporte le poids du corps. Piédestal en marbre blanc avec inscription.","60. STATUE attribuée à C. Papilius, surnommé Sabello. Rare sujet en marbre blanc d'art gréco-romain. Ce personnage est vetu d'un manteau qui couvre la partie inférieure du corps, et dont les bouts se croisant sur l'épaule gauche retombent des deux côtés. Le torse, le bras droit baissé et l'avant-bras gauche levé à la hauteur de la tête, sont nus. La jambe droite avancée supporte le poids du corps. Piédestal en marbre blanc avec inscription.

Voir la Phototypie Pl. n. 3.

Haut. de la statue m. 2.10.",documents/BO0624_4454
64,61,"LE PONTIFE BENOIT XIII (Pierre-François Orsini). Beau buste en marbre blanc. Tête coiffée du camauro regardant à droite. Mantelet boutonné garni d'hermine, étole avec les armoiries papales et petit col rabattu. PIED-SUPPORT octogonal, avec base et","61. LE PONTIFE BENOIT XIII (Pierre-François Orsini). Beau buste en marbre blanc. Tête coiffée du camauro regardant à droite. Mantelet boutonné garni d'hermine, étole avec les armoiries papales et petit col rabattu.

Haut. avec le piedouche m. 0.91.

- plinthe en bardiglio. 57. PIED-SUPPORT octogonal, avec base et",documents/BO0624_4454
65,62,"COLONNE TRONQUÉE en marbre bianco e nero di Portovenere. Base en marbre blano, sculptée. Plinthe en bardiglio. Haut. totale m. 1.31; diam. de la colonne m. 0.31.","62. COLONNE TRONQUÉE en marbre bianco e nero di Portovenere. Base en marbre blano, sculptée. Plinthe en bardiglio. Haut. totale m. 1.31; diam. de la colonne m. 0.31.",documents/BO0624_4454
66,63,"DEUX VASES en marbre blane finement sculptés, à deux anses et à couvercle. Bases en bigio et plinthes en bardiglio.","63. DEUX VASES en marbre blane finement sculptés, à deux anses et à couvercle. Bases en bigio et plinthes en bardiglio.

Haut. totale m. 0.61.",documents/BO0624_4454
67,64,"DEUX COLONNES TRONQUÉES en marbre bianco e nero di Portovenere. Bases en marbre blanc, sculptées. Plinthes en bardiglio. Haut. totale m. 1.31; diam. de la colonne m. 0.31.","64. DEUX COLONNES TRONQUÉES en marbre bianco e nero di Portovenere. Bases en marbre blanc, sculptées. Plinthes en bardiglio. Haut. totale m. 1.31; diam. de la colonne m. 0.31.",documents/BO0624_4454
68,65,DEUX COLONNES TRONQUÉES semblables aux précédentes. Haut. totale m. 1.32; diam. de la colonne m. 0.28.,65. DEUX COLONNES TRONQUÉES semblables aux précédentes. Haut. totale m. 1.32; diam. de la colonne m. 0.28.,documents/BO0624_4454
69,66,"DEUX COLONNES TRONQUÉES en granit oriental rose. Bases en marbre blane, sculptées. Plinthes en bardiglio.","66. DEUX COLONNES TRONQUÉES en granit oriental rose. 4. Bases en marbre blane, sculptées. Plinthes en bardiglio.

Haut. totale m. 1.16: diam. des colonnes m. 0.28.",documents/BO0624_4454
70,67,L'AUGUSTE DU VATICAN (buste). Reproduction moderne en,"67. L'AUGUSTE DU VATICAN (buste). Reproduction moderne en

Haut. totale m. 0.66.

- marbre blane. Piédouche en marbre blanc. Plinthe carré en bardiglio.",documents/BO0624_4454
71,68,BUSTE DE FEMME (Laure) en marbre blanc; époque Empire. Piédouche en marbre blanc. Plinthe carré en bardiglio.,"68. BUSTE DE FEMME (Laure) en marbre blanc; époque Empire. Piédouche en marbre blanc. Plinthe carré en bardiglio.

Haut. totale m. 0.66.",documents/BO0624_4454
72,69,BEAU BUSTE NU DE JEUNE FEMME (Béatrix). Sculpture en marbre blane; époque Empire. Petites boucle autour du front; manteau sur la tête formant voile. Socles en bois sculpté et,"69. BEAU BUSTE NU DE JEUNE FEMME (Béatrix). Sculpture en marbre blane; époque Empire. Petites boucle autour du front; manteau sur la tête formant voile. Socles en bois sculpté et

Haut. avec le piédouche en marbre blanc, m. 0.58.

- doré, formé par des branches fleuries.",documents/BO0624_4454
73,70,"MASQUE DE MÉDUSE, vu de face. Sculpture en marbre blanc","70. MASQUE DE MÉDUSE, vu de face. Sculpture en marbre blanc

Haut. totale m. 0.68.

- attribuée à Canova. Piédouche en marbre blanc cannelé. Socle en bianco e nero di Portovenere.·",documents/BO0624_4454
74,71,"VASE en forme de mortier, décoré de masques de femmes, de mascarons et de festons de fruits. Dessous godronné. Piédouche. Sculpture moderne en marbre blanc.","71. VASE en forme de mortier, décoré de masques de femmes, de mascarons et de festons de fruits. Dessous godronné. Piédouche. Sculpture moderne en marbre blanc.

Haut. totale m. 0.37.",documents/BO0624_4454
75,72,"QUATRE COLONNETTES en marbre rosso antico, garnies de bronzes dorés, surmontées d'une figurine. Bases à double plin-","72. QUATRE COLONNETTES en marbre rosso antico, garnies de bronzes dorés, surmontées d'une figurine. Bases à double plin-

Voir la Phototypie Pl n. 9.

Haut. totale m. 0.49.

- the en marbres divers.",documents/BO0624_4454
76,73,DEUX OBÉLISQUES et bases; porphyre oriental rouge Corniches et plinthes en marbres variés.,"73. DEUX OBÉLISQUES et bases; porphyre oriental rouge Corniches et plinthes en marbres variés.

Haut. m. 0.61.",documents/BO0624_4454
77,74,"DEUX COLONNETTES en albâtre. Chapiteaux corinthiens; bases et figurines (Empereur et Impératrice), bronze doré. So- cles en giallo et en nero antico.","74. DEUX COLONNETTES en albâtre. Chapiteaux corinthiens; bases et figurines (Empereur et Impératrice), bronze doré. So- 2. cles en giallo et en nero antico.

## PORCELAINES.",documents/BO0624_4454
78,75,DEUX SOUPIÈRES à couvercle et deux plats contournés. An- cienne porcelaine de la Chine décorée de fleurs.,75. DEUX SOUPIÈRES à couvercle et deux plats contournés. An- 2. cienne porcelaine de la Chine décorée de fleurs.,documents/BO0624_4454
79,76,SOUPIÈRE à couvercle. Vieux-Japon.,76. SOUPIÈRE à couvercle. Vieux-Japon.,documents/BO0624_4454
80,1,"PLAT ROND sans bord. Ancienne porcelaine de la Chin emille verte. Décor: branches fleuries et oiseau du paradi volant. VASE SPHÉRIQUE godronné posant sur trois pieds; deux anses et couvercle. Riche et fin décor de nombreux personnages et d'ornements divers, émaillés en couleurs et rehaussés de dorures. Grès de Satzuma (Chine).","1. PLAT ROND sans bord. Ancienne porcelaine de la Chin emille verte. Décor: branches fleuries et oiseau du paradi volant.

Diam. m. 0.27. 78. VASE SPHÉRIQUE godronné posant sur trois pieds; deux 2. anses et couvercle. Riche et fin décor de nombreux personnages et d'ornements divers, émaillés en couleurs et rehaussés de dorures. Grès de Satzuma (Chine).

Haut. totale m. 0.61.

Haut. totale m. 0.66.

## FAIENCES.",documents/BO0624_4454
81,79,"DEUX GRANDS VASES, forme aiguière; ancienne faïence du Terchi, décorée en relief, émaillée en couleurs et rehaussée de dorures. Anse formée par une chimère de femme se terminant en volute. Un mascaron à la gorge: godrons et oves en relief. Les vases sont décorés de sujets bachiques peints en émail représentés par des faunes, par des faunesses et par des nym- phes; fonds de paysages avec rochers. Pièces rares.","79. DEUX GRANDS VASES, forme aiguière; ancienne faïence du Terchi, décorée en relief, émaillée en couleurs et rehaussée de dorures. Anse formée par une chimère de femme se terminant en volute. Un mascaron à la gorge: godrons et oves en relief. Les vases sont décorés de sujets bachiques peints en émail représentés par des faunes, par des faunesses et par des nym- 2. phes; fonds de paysages avec rochers. Pièces rares.

Haut. m. 0.64.",documents/BO0624_4454
82,80,DEUX GRANDS VASES pareils aux précédents.,80. DEUX GRANDS VASES pareils aux précédents.,documents/BO0624_4454
83,81,"DEUX BEAUX VASES, forme gourde aplatie, à long col, à couvercle et à deux anses formées par des dauphins: deux mascarons et panse godronnée. Ancienne faïence du Terchi émaillée en couleurs et rehaussée de dorures. Décoration de sujets re-","81. DEUX BEAUX VASES, forme gourde aplatie, à long col, à couvercle et à deux anses formées par des dauphins: deux mascarons et panse godronnée. Ancienne faïence du Terchi émaillée en couleurs et rehaussée de dorures. Décoration de sujets re-
présentant des tritons et des néréides. Pièces rares et bien conservées.

Haut. m. 0.48.",documents/BO0624_4454
84,82,"DEUX BROCS ovoïdes à anse de serpents, mascaron et bec. Ancienne faïence d'Urbino décorée bleu. Sur le devant, écusson princier, parti Colonna et Orsini, en émaux de couleurs. Couvercles bois doré.","82. DEUX BROCS ovoïdes à anse de serpents, mascaron et bec. Ancienne faïence d'Urbino décorée bleu. Sur le devant, écusson princier, parti Colonna et Orsini, en émaux de couleurs. Couvercles bois doré.

Haut. m. 0.31.",documents/BO0624_4454
85,83,DEUX BROCS semblables aux précédents.,83. DEUX BROCS semblables aux précédents.,documents/BO0624_4454
86,84,DEUX SOUPIÈRES simulant un chou; couvercle et plateau. Ancienne faïence de Pesaro émaillée en couleurs. XVII® siècle.,84. DEUX SOUPIÈRES simulant un chou; couvercle et plateau. Ancienne faïence de Pesaro émaillée en couleurs. XVII® siècle.,documents/BO0624_4454
87,85,"DEUX VASES: faïence moderne émaillée en couleurs. Décor: figures allégoriques, Amours et ornements variés.","85. DEUX VASES: faïence moderne émaillée en couleurs. Décor: figures allégoriques, Amours et ornements variés.

Haut. m. 0.46.",documents/BO0624_4454
88,86,POÊLE en forme de vase et à couvercle. Mascarons en relief et autres ornements. Des fruits en relief forment la poignée du,"86. POÊLE en forme de vase et à couvercle. Mascarons en relief et autres ornements. Des fruits en relief forment la poignée du

Haut. m. 0.55 x 0.34.

- couvercle. Ancienne faïence émaillée en couleurs.

## BRONZES.",documents/BO0624_4454
89,87,DEUX CANDÉLABRES Louis XVI à trois branches porte-lumière: bronze ciselé et doré. Tige décorée de trois têtes de bélier.,"87. DEUX CANDÉLABRES Louis XVI à trois branches porte-lumière: bronze ciselé et doré. Tige décorée de trois têtes de bélier.

Haut. totale m. 0.41.",documents/BO0624_4454
90,88,"DEUX GRANDS LUSTRES à gaz à dix becs: bronze ciselé et doré. Cinq branches portant deux becs chacune, ornées de feuilles: fond-de-lampe. Tulipes et tubes en verre.","88. DEUX GRANDS LUSTRES à gaz à dix becs: bronze ciselé et doré. Cinq branches portant deux becs chacune, ornées de feuilles: fond-de-lampe. Tulipes et tubes en verre.

## TABLEAUX.

BOURGUIGNON (Jacques Courtois dit le) - Ecole française 1621-1676.",documents/BO0624_4454
91,89,GRAND TABLEAU DE BATAILLE: fond montagneux. Exé-,"89. GRAND TABLEAU DE BATAILLE: fond montagneux. Exé-

Toile, haut. m. 1.50 X 2.20.

- cution puissante et bon coloris. Cadre doré.
## GIORDANO (Chev. Luca) - 1632-1705.",documents/BO0624_4454
92,90,JÉSUS COMMUNIANT LES APOTRES. Sujet à demi-figures de grandeur naturelle. Très bon coloris et grande facilité d'exécution. Cadre doré.,"90. JÉSUS COMMUNIANT LES APOTRES. Sujet à demi-figures de grandeur naturelle. Très bon coloris et grande facilité d'exécution. Cadre doré.

Toile, haut. m. 1.30 X 1.80.

## RUIZ (Jean).",documents/BO0624_4454
93,91,"SUJET DE QUATRE JOLIES VUES de Naples et des environs, complétées par de charmants petits sujets. Cadres dorés:","91. SUJET DE QUATRE JOLIES VUES de Naples et des environs, complétées par de charmants petits sujets. Cadres dorés:",documents/BO0624_4454
94,1,Panorama de la ville de Naples et du château dell'Ovo.,1. Panorama de la ville de Naples et du château dell'Ovo.,documents/BO0624_4454
95,2,La Pointe de Pausilippe et ses villas.,2. La Pointe de Pausilippe et ses villas.,documents/BO0624_4454
96,4,La Ville de Portici et le Vésuve.,"4. La Ville de Portici et le Vésuve.

Toiles, haut. m. 0.29 X 0.94:

## ROSA (Salvator) - (Manière de).",documents/BO0624_4454
97,92,"DEUX TABLEAUX DE BATAILLES. Cadres dorés. Toile, haut. m. 0.41 x 0.73.","92. DEUX TABLEAUX DE BATAILLES. Cadres dorés. Toile, haut. m. 0.41 x 0.73.

## MENGS (Antoine-Raphaël) - 1728-1778.",documents/BO0624_4454
