index,num,title,text,catalogue_id
11,I1,Sainte Famille.,"- I1. Sainte Famille.

L'enfant Jésus droit sur les genoux de la Vierge joue avec 0.98 X 1.25.

Saint Jean que Saint Joseph soutient. Toile.

Van Dyck Antoine - 1599-164I (école de).",documents/BO0624_4482
12,I2,Portrait de fillette.,"- I2. Portrait de fillette.

Debout près d'une colonne devant une draperie; une chaise à dossier droit est placée derrière elle. La robe est en satin blanc ornée de dentelle. Toile. Cadre doré. 0.82 X 0.97.",documents/BO0624_4482
13,13,13. Portrait de jeune femme.,"13. Portrait de jeune femme.

Assise dans un fauteuil; le bras gauche posé sur l'accotoir, la main droite sur une table. Les cheveux coupés courts sont bouclés et d'un blond roux. Elle porte une magnifique robe en brocart blanc et or; au cou une collerette tuyautée; en sautoir, une grosse chaîne d'orfèvrerie. Le fond est formé par 1.23 X 0.85.

une draperie rouge. Toile. Cadre doré.
Van Dyck Antoine — 1599-1641 (copie ancienne d'après).",documents/BO0624_4482
14,14,## 14. L'Adoration des Mages.,"## 14. L'Adoration des Mages.

Cuivre.

0.45 X 0.35-

## Floris Franz - 1520-1570 (d'après).",documents/BO0624_4482
15,15,Adam et Eve contemplant Cain et Abel enfants. 05 X 1.62.,"15. Adam et Eve contemplant Cain et Abel enfants.

Eve étendue sur une peau de léopard joue avec un de ses enfants; à ces côtés Adam tient une chèvre par les cornes; plus loin l'autre enfant. Grande composition. Bois. 2.05 X 1.62.",documents/BO0624_4482
16,16,Adam et Eve pleurant le meurtre d'Abel.,"16. Adam et Eve pleurant le meurtre d'Abel.

Composition faisant pendant à la précédente. Bois. Mêmes dimensions.

## Floris Franz - 1520-1570 (école de).",documents/BO0624_4482
17,17,"Mariage de Catherine Cornaro, reine de Chypre.","17. Mariage de Catherine Cornaro, reine de Chypre.

Ce tableau présente deux compositions: 1° Jacques de Lusignan qui offre la bague à Catherine escortée par de nombreuses suivantes qui portent des présents; 2° Un lit a colonnes où l'on voit une accouchée et son enfant. Les trois Grâces sont au pied du lit et protègent l'enfant, né sous leurs auspices. Diverses suivantes sont occupées à préparer les langes et les médicaments; d'autres présentent des mets. Ce tableau d'un grand fini d'exécution, offre un intérêt tout particulier pour la variété des costumes. Bois. 0.52 X 0.42-

## Metzys dit « Maréchal d' Anvers» - 1450-1529.",documents/BO0624_4482
18,18,La méditation de Saint Jérôme. 00 X 0.73.,"18. La méditation de Saint Jérôme.

Le Père de l'Eglise est dans son cabinet assis devant une table chargée de livres, de manuscrits et d'autres ustensiles. L'index de la main gauche pose sur un crâne placé devant lui. Dans le fond, un paysage ou l'on voit le saint Anachorète en prière devant un crucifix. Bois. Cadre doré. 1.00 X 0.73.
## Ecole de Rembrandt.",documents/BO0624_4482
19,19,Tête de jeune femme.,"19. Tête de jeune femme.

Demi-buste vu de profil. Robe ouverte en cœur garnie d'une bande de fourrure et guimpe de lin. Bois. Encadrement en bois noir, avec bronze doré et ciselé. 0.45 X 0.42.

## Rubens Pierre-Paul - 1577-1640.",documents/BO0624_4482
20,20,La Musique.,"20. La Musique.

Figure de femme aux formes opulentes, aux chairs rosées et grassouillettes et aux joues vermillonnées. Elle a les yeux levés au ciel, comme en extase. Son costume est fait de brocart rouge et de satin blanc, dont les plis étoffés présentent des tonalités éclatantes. Le bras droit est appuyé à une table; dans une main elle tient un cahier de musique; dans l'autre, un luth et l'archet. Près d'elle on voit un violon et de la musique. Toile. Cadre dore et sculpté. 1.32 X 1.03.

## Snyders François - 1579-1657.",documents/BO0624_4482
21,21,L'achat des provisions.,"21. L'achat des provisions.

Une femme vêtue du costume des paysannes flamandes est debout; un panier au bras; elle tient dans chaque main un couple de poulets. Une seconde femme est assise près d'une cage à volaille et s'assure de la grosseur de quelques canards placés devant elle. Un homme portant sur sa tête un baquet, forme le troisième personnage de cette composition d'un groupement pittoresque et où la vérité de la nature morte est rendue par excellence. Bois. 1.95 X 1.02.",documents/BO0624_4482
22,22,La Cuisinière.,"22. La Cuisinière.

Une femme flamande debout près d'une haute cheminée en pierre, prépare la broche où sont enfilés plusieurs poulets et un quartier de mouton. Près d'elle un tabouret, différentes terrines et des écailles d'huîtres jetées sur le carrelage. Bois. 1.60 X 0.80.
## Suttermans Juste - 1597-1681 (attribué à).",documents/BO0624_4482
23,23,Portrait de jeune dame en costume du XVIIe siècle.,"23. Portrait de jeune dame en costume du XVIIe siècle.

Toile. Cadre bois doré.

0.65 X 0.50.

## Teniers David dit « Le Vieux » - 1581-1649.",documents/BO0624_4482
24,24,Tête de jeune paysan flamand.,"24. Tête de jeune paysan flamand.

Bois.

Van der Velde Isaie - 1590-1626.",documents/BO0624_4482
25,25,Brigands se préparant à l'attaque.,"25. Brigands se préparant à l'attaque.

Lisière d'une forêt; hommes et cavaliers se rangent en ordre de bataille, fourbissent leurs armes et se préparent à fondre sur le convoi qui s'avance dans le lointain. Bois. Cadre doré.

## Weenix Jean B. - 1621-1660.",documents/BO0624_4482
26,26,Chiens de chasse et gibier.,"26. Chiens de chasse et gibier.

Deux levriers à la robe tachetée sont représentés au repos; un chien d'arrêt à longs poils s'allonge par terre dans un pose de lassitude. Un groupe de gibier ou domine un magnifique lièvre, est artistiquement disposé, mélangé aux ustensiles du chasseur. Une fraîche perspective de paysage complète le tableau. Le dessin exact accuse les formes avec une précision parfaite et rend le pelage des quadrupèdes et la plume des oiseaux avec une exquise vérité et une rare perfection de détails. Toile. Cadre doré. 1.20 X 1.65-

Ecole de Bruges - XV° siècle.",documents/BO0624_4482
27,27,Triptyque.,"27. Triptyque.

En forme de tabernacle et à volets se fermant. Le panneau de gauche nons montre l'Annonciation; celui central: l'Ado- ration des bergers; celui de droite; le Repos en Egypte. Bois. 1.08 X 1.38 ouvert - 0.6o fermé.

0.60 X 0.45-

0.20 X 0.27 -",documents/BO0624_4482
28,28,L'Adoration.,"28. L'Adoration.

La Vierge vêtue d'une robe blanche et d'un long manteau vert est agenouillée devant l'Enfant. Derrière elle on voit Saint Joseph. Des anges agenouillés sont en adoration devant le Sauveur; d'autres chantent ses louanges. Dans le fond on aperçoit un sentier et les bergers qui se rendent à la Crêche. Bois avec parties dorées. Cadre en noyer. 0.46 X 0.62.

## Ecole flamande - XV° siècle.",documents/BO0624_4482
29,29,Saint Jérôme en prière devant le crucifix.,"29. Saint Jérôme en prière devant le crucifix.

Bois.

## Ecole flamande du XVI siècle.",documents/BO0624_4482
30,30,Portrait d'homme.,"30. Portrait d'homme.

Costume noir et grande collerette de toile. Bois. Riche cadre doré et sculpté. 0.60 X 0.52.",documents/BO0624_4482
31,31,Sainte Famille.,"31. Sainte Famille.

La Vierge placée sous un baldaquin allaite le divin Enfant, auquel Saint Joseph offre une pomme. Bois. Cadre doré.

0.45 X 0.3 1.

## Ecole d'Anvers com. du XVI siècle.",documents/BO0624_4482
32,32,Diptyque.,"32. Diptyque.

Volets à double face, montés sur pivot. D'un côté l'ange Gabriel et la Vierge forment le sujet de l'Annonciation. Sur l'autre face: la Nativité et la Présentation au Temple. Les personnages de ces deux derniers sujets portent le costume flamand de l'époque et ont pour fond une architecture de style Renaissance. Bois. 1.00 X 1.20.

## Ecole Anversoise.",documents/BO0624_4482
33,33,La mort de Lucrèce.,"33. La mort de Lucrèce.

L'héroïne romaine est représentée nue; d'une main elle écarte un manteau d'un rouge vif, de l'autre elle se plonge l'épée dans le flanc. Bois. 0.39 X 0.30

0.42 X 0.27.
## Ecole flamande du XVII siècle.",documents/BO0624_4482
34,34,"Portrait de jeune cavalier. l porte un costume espagnol à crevés de satin blanc et grand col de guipure. Toile. Cadre en bois doré, sculpté et ajouré. 0.65 X 0.50.","34. Portrait de jeune cavalier. Il porte un costume espagnol à crevés de satin blanc et grand col de guipure. Toile. Cadre en bois doré, sculpté et ajouré. 0.65 X 0.50.

Ecole flamande fin du XVII siècle.",documents/BO0624_4482
35,35,Scène familière. bis. Scène familière.,"35. Scène familière.

Trois hommes cherchent à réveiller une femme endormie dans un fauteuil. A ses côtés deux enfants, un garçon et une fillette rient. Un autre personnage se montre à gauche derrière les carreaux d'une large fenêtre. Intérieur flamand. Toile. Sigle M. B. 0.42 X 0.52.

## Ecole flamande du XVII° siècle. - 35 bis. Scène familière.

Groupe de trois femmes dont une allaite un enfant; elles entourent un cavalier.

## Ecole hollandaise.",documents/BO0624_4482
36,36,Caravane traversant un ravin.,"36. Caravane traversant un ravin.

Dans un paysage abrupt une troupe serrée en colonne gravit un monticule. Un âne fléchit sous le poids de son bât, d'ou s'échappent divers ustensiles de menuisier. Un chasseur portant du gibier et suivi de son chien, ferme la marche. Quelques monuments en ruines et une ville que l'on aperçoit dans le lointain complètent le paysage. Bois. Cadre doré.

0.70 X 0.48.

Médaillon ovale. Bois marouflé. Cadre noir et or à biseau.

0.28 X 0.29.

Ecole flamande.",documents/BO0624_4482
37,37,"Fleurs, fruits et oiseaux.","37. Fleurs, fruits et oiseaux.

Touffes d'œillets, roses, campanules et pivoines mélangés à

des pommes, prunes et raisins qui s'échappent d'un bassin cassé en faïence de Delft.",documents/BO0624_4482
38,38,Fleurs et fruits.,"38. Fleurs et fruits.

Dans un grand plat de faïence de Delft des grappes de raisins, des pommes, des poires, des prunes mélangés à des pivoines, des anémones et des roses.",documents/BO0624_4482
39,39,"Fleurs, fruits et animaux.","39. Fleurs, fruits et animaux.

Grappes de raisins blancs, melons, figues, grenades mélangés

à des gerbes d'iris.",documents/BO0624_4482
40,40,Fleurs et fruits.,"40. Fleurs et fruits.

Grappes de raisin, pastèques, figues et coings mélangés à

des fleurs.

Ces quatre peintures forment série. Médaillons ovales. Toiles. Encadrements vénitiens en bois doré ajouré et sculpté.",documents/BO0624_4482
41,1,38 X 0.98.,"1.38 X 0.98.

## ECOLES ITALIENNES.

Albano Francesco - 1578-1660 (attribué à).",documents/BO0624_4482
42,4,I. Le mariage de Sainte Catherine.,"- 4I. Le mariage de Sainte Catherine.

Peinture sur bois. Cadre bois, sculpté et doré.

0.35 X 0.30.

Barbieri, dit « le Guercin» — 1591-1666 (copie ancienne d'après).",documents/BO0624_4482
43,42,Sibilla Persica.,"42. Sibilla Persica.

Demie-figure, la tête ornée d'un riche turban. La main droite appuyée sur des livres, tient un rouleau de parchemin où se trouve l'inscription: ILLE DEVS CASTA NASCETVR VIRGINI MAGNVS. SIBYLLA PERSICA. Toile. Cadre bois doré et seulpté. 1.04 X 0.89.

Bellini Jean - XVI° siècle (d'après).",documents/BO0624_4482
44,43,Vierge à la Colombe.,"43. Vierge à la Colombe.

La Madone vue à mi-corps devant une draperie est en adoration auprès de l'Enfant qui est étendu nu sur un
coussin. Une colombe prend le vol, retenue à la patte par un fil que l'Enfant tient dans ses mains. Bois. 0.85 X 0.62.

Bellini Jean, dit « Giambellini » - 1424-1514 (école de).",documents/BO0624_4482
45,44,La Vierge à l'Enfant.,"44. La Vierge à l'Enfant.

Sur un trône surmonté d'un baldaquin, la Vierge tient le divin Enfant sur un coussin placé sur ses genoux. Bois. Cadre doré. 1.20 X 0.79.

Buonarroti Michel-Ange - 1475-1564 (école de).",documents/BO0624_4482
46,45,Saint Marc et Saint Luc.,"45. Saint Marc et Saint Luc.

Peinture formant dessus de porte, et décorée en relief des symboles de ces deux évangélistes. Bois doré et sculpté.

0.98 X 1.28.",documents/BO0624_4482
47,46,Saint Mathieu et Saint Jean.,"46. Saint Mathieu et Saint Jean.

Pendant au précédent.

Cagliari Paul, dit « le Veronese » - 1528-1588.",documents/BO0624_4482
48,47,La naissance de Caton.,"47. La naissance de Caton.

Composition avec de nombreux personnages. Toile. Cadre bois doré et sculpté. 1.53 X 1.17.

Canale Antoine, dit « le Canaletto » - 1697-1768 (école de).",documents/BO0624_4482
49,48,Vue de Venise.,"48. Vue de Venise.

Toile. Cadre doré.

## Carrache Annibal - 1560-1609.",documents/BO0624_4482
50,49,Vénus et les Amours.,"49. Vénus et les Amours.

La déesse étendue et plongée dans le sommeil. Le bras droit allongé, le gauche replié sur la tête. Elle est entourée par quatre amours qui la lutinent et cherchent à l'éveiller.

Toile. Cadre doré et sculpté. 1.45 X 0.69.

0.43 X 0.33.
Cima da Conegliano J. B. - 1460 (attribué à).",documents/BO0624_4482
51,50,Tête d'apôtre. dis. Panneau rectangulaire.,"50. Tête d'apôtre.

Bois.

Giotto - 1265-1366 (école de). - 50 dis. Panneau rectangulaire.

Renfermant quatre compositions: l'Adoration des Bergers;

le Sauveur et Marie-Madeleine; la Resurrection; Saint Evêque bénissant et Saint Antoine Abbé; Saint Jérôme dans le désert. Bois sur fond or. Avec custode en bois. 0.84 X 0.66.

Crespi J. B. de Novare - 1557-1633.",documents/BO0624_4482
52,51,Saint François d'Assise.,"51. Saint François d'Assise.

Demie-figure dans l'attitude du receuillement. Le saint d'une main tient le crucifix, de l'autre un chapelet. Toile. 0.93 X 0.70.

Mazzoni d'Alexandrie (école piémontaise).",documents/BO0624_4482
53,52,L'Adoration.,"52. L'Adoration.

La Vierge et Saint Joseph agenouillés adorent l'Enfant couché que des angelots entourent. Saint François, Saint Jean Baptiste et Saint Marc complètent la composition. Fond de paysage et d'architecture. Bois. 1.65 X 1.20.

Pier della Francesca - 1398-1484 (attribué à).",documents/BO0624_4482
54,53,Portrait de femme.,"53. Portrait de femme.

doré. Vue en buste, de profil; costume du siècle XV°. Bois. Cadre 0.46 X 0.36.

Dosso Dossi — 1480-1550? (école de Ferrare).",documents/BO0624_4482
55,54,Andromède.,"54. Andromède.

La fille de Céphée, roi d'Ethiopie, est enchaînée nue au rocher, dont une partie lui sert d'abri. Le corps est étendu,

0.30 X 0.24•
la jambe gauche repliée. La mer agitée borne l'horizon. (Provient de la Galerie du Marquis Costabili, de Ferrare). Toile. 1.58 X o.60.

## Francia Jacques (mort en 1557).",documents/BO0624_4482
56,55,"La Vierge, Saint Pétrone et Saint François.","55. La Vierge, Saint Pétrone et Saint François.

L'Enfant nu sur les genoux de la Vierge, a la main droite levée benissant un fac-simile de la ville de Bologne que lui présente l'évêque mitré et crossé. A gauche Saint François. Restauration non achevée.

Documenté par l' Académie Royale des Beaux Arts de

Bologne (28 août 1872). Bois. Cadre bois doré et sculpté.

0.89 X 0.70.

Garofolo Charles - XVII° siècle (école napolitaine).",documents/BO0624_4482
57,56,La Sainte Famille.,"56. La Sainte Famille.

La Vierge tient l'Enfant sur un coussin placé sur ses genoux. Saint Jean enfant joue avec Jésus. Derrière on aperçoit Saint Joseph. Toile. Cadre bois doré. 0.38 X 0.32.",documents/BO0624_4482
58,57,La Vierge et l'Enfant.,"57. La Vierge et l'Enfant.

Assise sur les nuages, elle tient l'Enfant nu sur ses genoux et lui présente un œillet qu'il cherche à saisir. Bois. Cadre doré. 0.85 X 0.53.

## Ghirlandajo - 1451-1495 (école de).",documents/BO0624_4482
59,58,"La Vierge, l'Enfant et Saint Jean.","58. La Vierge, l'Enfant et Saint Jean.

Trois anges complètent le tableau. Par les deux fenêtres à double arcatures on aperçoit dans le fond une ville cré- nelée. Panneau circulaire. Encadrement bois doré.

Diam. M. 1.00.

## Defendente Ferrari (école piémontaise).",documents/BO0624_4482
60,59,La Vierge entourée de Saints.,"59. La Vierge entourée de Saints.

Sous un portique de style Renaissance, la Vierge assise sur un trône allaite l'enfant Jésus. A sa droite Sainte Catherine et Sainte Marthe; à gauche Saint Jean et Saint Antoine abbé. Bois. Cadre doré. 1.35 X 1.15.
Mazzuoli François, dit « le Parmesan » - 1503-1540.",documents/BO0624_4482
61,60,Le triomphe d'Amphitrite.,"60. Le triomphe d'Amphitrite.

La déesse est soulevée par un Triton qui lui ceint la taille. L'Amour est près d'elle, assis sur un dauphin. Un autre Triton souffle avec force dans une conque marine. Toile. Cadre doré et sculpté. 0.51 X 0.66.

Luca Mombello — XVII' siècle (école vénitienne).",documents/BO0624_4482
62,61,La Vierge et l'Enfant.,"61. La Vierge et l'Enfant.

Dans un paysage. A droite de la Vierge: la décollation de Sainte Cécile; à gauche: une sainte en prière. Toile. Bel encadrement en bois sculpté du siècle XVI°. 0.70 X 0.68.

Moroni Jean-Baptiste - XVI° siècle (attribué à).",documents/BO0624_4482
63,62,Beau portrait d'homme,"62. Beau portrait d'homme

de l'Ordre des Philippins. Les chairs et la barbe grisonnante sont traités magistralement. Toile. Beau cadre doré et sculpté. Tableau de collection. 0.45 X 0.37.

## Orgagna - 1329-1389 (école de).",documents/BO0624_4482
64,63,L'archange Saint Michel terrassant le démon.,"63. L'archange Saint Michel terrassant le démon.

Le chef de la milice céleste est représenté le corps couvert d'une armure, l'épée dégaînée et tenant un globe d'or dans la main gauche. Peinture sur bois ayant fait partie d'un triptyque. Dans la cuspide on voit la Vierge et l'Enfant sur des nuages. Fonds d'or. 1.60 X 0.68.

## Gandolfini d'Asti (école piémontaise).",documents/BO0624_4482
65,64,L'Assomption de la Vierge.,"64. L'Assomption de la Vierge.

Les Apôtres dans diverses attitudes entourent le tombeau où le corps avait été enseveli. Le sarcophage a été ouvert, des mais à leur grande stupéfacion ils n'y trouvent que fleurs. Bois. Cadre bois doré. 1.65 X 1.20.
## Piazzetta Giovanni — 1683-1755•",documents/BO0624_4482
66,65,Femme tenant un enfant.,"65. Femme tenant un enfant.

Tableau d'un dessin vigoureux et où les effets de lumière sont traités avec intelligence et précision. Bois. 0.40 X 0.34.

## Pippi Jules, dit « Jules Romain » - 1492-1546.",documents/BO0624_4482
67,66,66. Vénus Amphitrite.,"66. Vénus Amphitrite.

La déesse est debout sur une coquille, guidant deux dauphins. Une draperie flottante, d'une teinte rosée, retenue sur le bras droit lui ceint les reins laissant le torse à découvert. Elle tient à la main un roseau, emblème des ondes. Le nu de cette figure présente une grâce et une vérité d'exécution qui joints à un coloris charmant constituent un tableau digne d'attention. Toile. 0.98 X 1.45.

Raibolini François, dit « le Francia» - 1460-1535.",documents/BO0624_4482
68,67,## 67. La Vierge au Chardonneret.,"## 67. La Vierge au Chardonneret.

L'Enfant nu, repose sur les genoux de la Vierge. Dans la main il tient un chardonneret. A sa gauche, Saint Benoît. Fond de paysage. Cette magnifique peinture, malgré ses quelques parties restaurées, mérite d'attirer l'attention des amateurs.

Ce tableau a été documenté par Achille Fulli, peintre figuriste Bolonais et sanctionné par l'Académie Royale des Beaux Arts de Bologne (28 août 1872 et 14 déc. 1874). Bois. Riche encadrement à tabernacle en bois doré et sculpté. 0.60 X 0.48.

Ramenghi Bartolomeo, dit « Bagnacavallo » - 1484-1551.",documents/BO0624_4482
69,68,Sainte Catherine de Sienne et le jeune Tobie conduit par,68. Sainte Catherine de Sienne et le jeune Tobie conduit par,documents/BO0624_4482
70,2,l'ange Raphaël.,"2. l'ange Raphaël.

Peinture sur bois ayant fait partie, soit d'un triptyque, soit d'une composition de plus grandes dimensions.",documents/BO0624_4482
71,1,44 X 0.67.,1.44 X 0.67.,documents/BO0624_4482
72,69,"Sainte Apolline, Saint Etienne et Saint jouant du violon. Pendant au précedent.","69. Sainte Apolline, Saint Etienne et Saint jouant du violon. Pendant au précedent.

Rosso dei Rossi - 1496-1541 (école florentine).",documents/BO0624_4482
73,70,70. La Vierge et l'Enfant.,"70. La Vierge et l'Enfant.

Peinture sur bois. Fond avec traces de dorure.

0.45 X 0.35•

Sabbatini, dit « Andrea da Salerno» - XV° siècle (école napolitaine)",documents/BO0624_4482
74,71,## 71. La Vierge et l'Enfant.,"## 71. La Vierge et l'Enfant.

La Vierge assise, la tête portant la couronne tient l'Enfant sur ses genoux. Le fond est formé par une riche étoffe état, primitif et ne porte les traces d'aucune restauration. Riche encadrement à médaillon circulaire en bois, décoré de sculptures et de têtes d'angelots à relief. Epoque Renais-

à dessin de palmettes. Cette peinture se trouve dans son sance. Bois. Diam. M. 0.93.

Raphaël Sanzio - 1483-1520 (copie de l'époque d'après).",documents/BO0624_4482
75,72,Saint Jean prêchant dans le désert.,"72. Saint Jean prêchant dans le désert.

Saint Jean est représenté âgé de douze à quinze ans; il est nu à l'ecception d'une peau de léopard, qui du bras gauche lui ceint les reins et passe sur la cuisse droite. Le jeune Précurseur est assis sur des rochers. A ses côtés une croix rustique faite de bambous. La main droite est levée, l'autre tient un rouleau de papier. (L'original est à la Galerie de Florence). Bois. Cadre doré et sculpté. 0.95 × 0.77.

## 73. Sainte Cécile

entourée de Saint Paul, Saint Augustin, Saint Jean et Sainte Madeleine; tous sont réunis pour chanter les louanges du Seigneur. Ils interrompent leurs chants pour écouter un concert céleste. (L'original de ce tableau, exécuté par Raphaël en 1513 sur commande du cardinal Lorenzo Pucci, se trouve actuellement à Bologne).
## Salimbeni Ventura - 1557-1613.

## 74. Le repos en Egypte.

La Vierge assise sur un tertre au pied d'un arbre tient son divin Fils sur ses genoux. Saint Joseph placé plus en arrière attache l'âne à un tronc d'arbre. Deux anges du haut des nues présentent des fruits à l'Enfant, qui de ses mains cherche à les atteindre. Dans le fond la campagne et des chaumières qui complètent la perspective. Toile. 1.60 X 1.20.

Rocca Michel dit le « Parmigianino» - com. du XVIII® siècle.

## 74 bis. Le Mariage de Sainte Cathérine

La Vierge assise, vue de profil, tient l'Enfant sur ses genoux : il passe l'anneau au doigt de Sainte Cathérine.

Magnifique cadre en bois doré et sculpté à volutes du XVIIe siècle. Bois. 0.55 X 0.42.

## Rosa Salvatore - 1615-1673 (école de).

## 75. L'Enfer du Dante.

Composition grandiose et animée où le Poète, accompagné de Virgile, est représenté au milieu des damnés. Toile.",documents/BO0624_4482
76,1,50 X I.10.,"1.50 X I.10.

## Rosa Salvatore (attribué à).

## 75 bis. Combat de cavalerie.

Petite peinture circulaire.

Bois: diam. o.13. Cadre noir.

Tedesco Emmanuel - XVI siècle.",documents/BO0624_4482
77,76,Les trois mendiants.,"76. Les trois mendiants.

Réprésentant trois figures d'âges différents, d'un dessin et d'un modèle hardi autant que vigoureux. Toile. Beau cadre bois sculpté, doré et ajouré. 0.60 X 0.95-",documents/BO0624_4482
78,77,Vieille femme se chauffant. ntérieur de cuisine près du brasier où bout la marmite en terre. Une terrine contient deux œufs pochés. A côté un gros pain rond. Paysage d'hiver dans le fond. Toile. Cadre doré et sculpté. 0.96 X 0.72.,"77. Vieille femme se chauffant. Intérieur de cuisine près du brasier où bout la marmite en terre. Une terrine contient deux œufs pochés. A côté un gros pain rond. Paysage d'hiver dans le fond. Toile. Cadre doré et sculpté. 0.96 X 0.72.

## Titien - 1477-1576 (copie ancienne d'après le).",documents/BO0624_4482
79,78,Le martyre de Saint Pierre le Dominicain.,"78. Le martyre de Saint Pierre le Dominicain.

Le saint est à terre; il cherche à se défendre des coups que lui porte son bourreau. Dominique, le frère de la victime, s'enfuit la tête ensanglantée. Des anges du haut des nues présentent la palme au martyr. Toile. Cadre doré et sculpté. (L'original de ce tableau, un des meilleurs du Titien, a été malheureusement détruit par un incendie à Venise. Il fut exécuté par le maître à l'age de 48 ans en 1528 pour l'église de Saint Jean et Saint Paul). 1.58 X 0.95.

Vecellio César - 1530-1606.",documents/BO0624_4482
80,79,Deux portraits d'hommes.,"79. Deux portraits d'hommes.

A gauche un doge vénitien revêtu d'une ample dalmatique en brocart jaune; à droite un amiral portant l'armure sous un pourpoint de velours. Toile. Cadre doré. 0.90 X 0.80.

## École de Pistoia du XVe siècle.",documents/BO0624_4482
81,80,80. Triptyque gothique.,"80. Triptyque gothique.

Le volet central nous montre la Vierge assise dans une gloire et tenant l'Enfant sur ses genoux. A leurs pieds on voit un religieux agenouillé, sans doute le donateur. Sur le volet de gauche: un saint évêque mitré et crossé; sur celui de droite: Saint Paul. Les petits compartiments accolés aux volets latéraux sont décorés de quatre figures de saints; Saint Dominique, Saint Paul, Saint François et Saint Jean. Les tabernacles qui surmontent la cuspide des volets représentent le Christ, l'ange Gabriel et la Vierge. Bois et fonds or. 1.90 X 2.00.",documents/BO0624_4482
82,81,## 81. Triptyque.,"## 81. Triptyque.

Volets cuspidés. Au centre: Saint Pierre assis sur le trône et portant la tiare; d'une main il bénit, de l'autre il tient les clefs de l'Eglise. Sur le volet de gauche: Saint Antoine abbé tenant un livre et le tau ou béquille abbatiale. Sur celui de droit: Sainte Marie Madeleine qui tient dans les mains une boîte à aromes. Au bas on lit l'inscription: SANTVS. ANTONIVS. ABBAS. SANTVS. PETRVS . APPOSTOLVS. SANTA MARIA MADDALENA. Au dessus: QVESTA. TAVOLA. FECE. FARE. PIETRO . DI GIOVANI. RIO. puis le sigle CLAO 1438. Bois. 1.35 X 1.43.",documents/BO0624_4482
