index,num,title,text,catalogue_id
31,31,"- Quatre fragments d'étoffe copte, l'un présensentant une rosace chargée d'animaux, les autres à dessin varié.","- 31 - Quatre fragments d'étoffe copte, l'un présensentant une rosace chargée d'animaux, les autres à dessin varié.",documents/BO0624_44430
32,32,"- Neuf pièces d'étotie copte, à dessin de motifs réguliers, fond bleu et fond marron.","- 32 - Neuf pièces d'étotie copte, à dessin de motifs réguliers, fond bleu et fond marron.",documents/BO0624_44430
33,33,"- Fragment d'étoffe copte, de forme allongée, présentant des cavaliers et des animaux sur","- 33 - Fragment d'étoffe copte, de forme allongée, présentant des cavaliers et des animaux sur
- fond rouge.",documents/BO0624_44430
34,34,"- Deux fragments d'étoffe copte, présentant, l'un quatre danseurs sur fond blanc, l'autre un aigle","- 34 - Deux fragments d'étoffe copte, présentant, l'un quatre danseurs sur fond blanc, l'autre un aigle
- tenant une croix dans son bec.",documents/BO0624_44430
35,35,"— Trois fragments d'étoffe copte, l'un représentant une chasse au lion sur fond rouge, l'autre offrant un carrelage chargé de lions, le troisième","- 35 — Trois fragments d'étoffe copte, l'un représentant une chasse au lion sur fond rouge, l'autre offrant un carrelage chargé de lions, le troisième
- imprimé de petites rosaces.",documents/BO0624_44430
36,36,"- Deux fragments d'étoffe copte, époque romaine, présentant l'un un personnage sur un bœuf entouré d'autres personnages et d'animaux ; l'autre, une tête d'animal placée au mi-","- 36 - Deux fragments d'étoffe copte, époque romaine, présentant l'un un personnage sur un bœuf entouré d'autres personnages et d'animaux ; l'autre, une tête d'animal placée au mi-
- lieu de personnages sur des poissons.
<!-- image -->

<!-- image -->

<!-- image -->",documents/BO0624_44430
37,37,- Fragment présentant,"- 37 - Fragment présentant
- d'étoffe copte, d'époque byzantine, un personnage dans un médaillon entouré de quatre compartiments contenant un sujet de chasse.",documents/BO0624_44430
38,38,"- Fragment d'étoffe copte, période byzantine,","- 38 - Fragment d'étoffe copte, période byzantine,
- présentant un médaillon contenant un personnage et entouré de quatre personnages accroupis.",documents/BO0624_44430
39,39,"- Fragment d'étoffe copte, période byzantine, présentant une figure de saint Georges dans un plus petits, chargés de personnages montés sur des","- 39 - Fragment d'étoffe copte, période byzantine, présentant une figure de saint Georges dans un plus petits, chargés de personnages montés sur des
- médaillon entouré de quatre médaillons sirènes.",documents/BO0624_44430
40,40,"- Fragment d'étoffe, d'époque byzantine, présentant un grand médaillon contenant une figure de sainte Sophie et entouré de quatre médaillons plus petits, chargés d'enfants montés sur","- 40 - Fragment d'étoffe, d'époque byzantine, présentant un grand médaillon contenant une figure de sainte Sophie et entouré de quatre médaillons plus petits, chargés d'enfants montés sur
- des sirènes.",documents/BO0624_44430
41,41,"- Quatre pièces de soie copte, de l'époque arabe, à dessin de motifs réguliers et d'inscriptions koufiques","- 41 - Quatre pièces de soie copte, de l'époque arabe, à dessin de motifs réguliers et d'inscriptions koufiques
## VELOURS",documents/BO0624_44430
42,42,"— Panneau de velours rouge et jaune, bouclé d'argent doré, à grands ramages. Travail vénitien ou espagnol, du xve siècle.","- 42 — Panneau de velours rouge et jaune, bouclé d'argent doré, à grands ramages. Travail vénitien ou espagnol, du xve siècle.",documents/BO0624_44430
43,43,"- Carré de velours vert ciselé à fleurs. Venise, xve siècle.","- 43 - Carré de velours vert ciselé à fleurs. Venise, xve siècle.",documents/BO0624_44430
44,44,"- Fragment de velours vert, à dessin de fleurs.","- 44 - Fragment de velours vert, à dessin de fleurs.
- Venise, xve siècle.",documents/BO0624_44430
45,45,"- Fragment de velours rouge sur fond vert, à grands ramages. Venise, xve siècle.","- 45 - Fragment de velours rouge sur fond vert, à grands ramages. Venise, xve siècle.",documents/BO0624_44430
46,46,- Deux fragments de velours bleu ciselé fleurs et grenades. Travail vénitien du xve siècle.,- 46 - Deux fragments de velours bleu ciselé fleurs et grenades. Travail vénitien du xve siècle.,documents/BO0624_44430
47,47,- Fragment de velours rouge ciselé à fleurs et,"- 47 - Fragment de velours rouge ciselé à fleurs et
- grenades. Travail vénitien du xve siècle.",documents/BO0624_44430
48,48,"- Deux fragments de velours ciselé; l'un, à fleurs polychromes, de travail vénitien du xve siècle, dans la manière persane; l'autre, à dessin de fleurs polychromes sur fond blanc, de même travail.","- 48 - Deux fragments de velours ciselé; l'un, à fleurs polychromes, de travail vénitien du xve siècle, dans la manière persane; l'autre, à dessin de fleurs polychromes sur fond blanc, de même travail.",documents/BO0624_44430
49,49,"— Deux fragments, l'un de velours rouge ciselé, de travail vénitien du xv° siècle; l'autre, en velours rouge ciselé et lamé d'argent doré à","- 49 — Deux fragments, l'un de velours rouge ciselé, de travail vénitien du xv° siècle; l'autre, en velours rouge ciselé et lamé d'argent doré à
- fleurs, de même travail.",documents/BO0624_44430
50,50,— Fragment de velours ciselé à fleurs polychrovénitien du xve,"- 50 — Fragment de velours ciselé à fleurs polychrovénitien du xve
- mes sur fond blanc. Travail siècle, dans la manière persane.

## (Vente Gay.)",documents/BO0624_44430
51,51,- Deux fragments de velours vert ciselé à gredu xv°,"- 51 - Deux fragments de velours vert ciselé à gredu xv°
- nades et fleurs, de travail vénitien siècle.",documents/BO0624_44430
52,52,- Fragment de velours bleu ciselé à grenades et fleurs. Travail vénitien du xve siècle.,- 52 - Fragment de velours bleu ciselé à grenades et fleurs. Travail vénitien du xve siècle.,documents/BO0624_44430
53,53,"- Deux fragments de velours rouge ciselé avec grenades, tissées d'argent doré. Travail vénitien","- 53 - Deux fragments de velours rouge ciselé avec grenades, tissées d'argent doré. Travail vénitien
- du xve siècle.",documents/BO0624_44430
54,54,— Fragment de velours rouge ciselé à fleurs et,"- 54 — Fragment de velours rouge ciselé à fleurs et
- grenades. Travail vénitien du xve siècle.",documents/BO0624_44430
55,55,"- Fragment de velours rouge tissé d'argent doré, à dessin de fleurs. Travail vénitien du xve siècle.","- 55 - Fragment de velours rouge tissé d'argent doré, à dessin de fleurs. Travail vénitien du xve siècle.",documents/BO0624_44430
56,56,- Deux fragments de velours rouge ciselé à grenades. Travail vénitien du xve siècle.,- 56 - Deux fragments de velours rouge ciselé à grenades. Travail vénitien du xve siècle.,documents/BO0624_44430
57,57,- Carré de velours ciselé à fleurs symétriques polychromes sur fond blanc. Travail vénitien du xve siècle.,- 57 - Carré de velours ciselé à fleurs symétriques polychromes sur fond blanc. Travail vénitien du xve siècle.,documents/BO0624_44430
58,58,"— Petit panneau de velours rouge ciselé à fleurs. Venise, xve siècle.","- 58 — Petit panneau de velours rouge ciselé à fleurs. Venise, xve siècle.",documents/BO0624_44430
59,59,"- Chasuble en deux morceaux en velours rouge ciselé, à deux hauteurs, à dessin de fleurs et rosaces. Venise, xve siècle.","- 59 - Chasuble en deux morceaux en velours rouge ciselé, à deux hauteurs, à dessin de fleurs et rosaces. Venise, xve siècle.",documents/BO0624_44430
60,60,"- Trois fragments de velours rouge ciselé, deux hauteurs, à dessin de fleurs et couronnes. Venise, xve siècle.","- 60 - Trois fragments de velours rouge ciselé, deux hauteurs, à dessin de fleurs et couronnes. Venise, xve siècle.",documents/BO0624_44430
61,61,"— Chape en velours rouge ciselé à fleurs et lamé de métal. Venise, xve siècle.","- 61 — Chape en velours rouge ciselé à fleurs et lamé de métal. Venise, xve siècle.",documents/BO0624_44430
62,62,"- Carré de velours bleu ciselé, à dessin de fleurs. Venise, xve siècle.","- 62 - Carré de velours bleu ciselé, à dessin de fleurs. Venise, xve siècle.",documents/BO0624_44430
63,63,"- Petit panneau de velours bleu et jaune, à dessin de fleurs. Venise, xve siècle.","- 63 - Petit panneau de velours bleu et jaune, à dessin de fleurs. Venise, xve siècle.",documents/BO0624_44430
64,64,"- Carré de velours rouge ciselé et tissé d'argent doré, à dessin de fleurs et d'animaux. Venise, xve siècle.","- 64 - Carré de velours rouge ciselé et tissé d'argent doré, à dessin de fleurs et d'animaux. Venise, xve siècle.",documents/BO0624_44430
65,65,"- Panneau de velours rouge et vert, lamé d'argent doré, à dessin de grosses fleurs, grenades, etc. Venise, xve siècle.","- 65 - Panneau de velours rouge et vert, lamé d'argent doré, à dessin de grosses fleurs, grenades, etc. Venise, xve siècle.
- G6 - Panneau de velours rouge ciselé à deux hauteurs, lamé et bouclé d'argent doré, à grosses fleurs et entrelacs. Venise, xv° siècle.",documents/BO0624_44430
66,67,"- Carré de velours bleu ciselé à fleurs. Venise, xve siècle.","- 67 - Carré de velours bleu ciselé à fleurs. Venise, xve siècle.",documents/BO0624_44430
67,68,"- Carré de velours bleu ciselé à fleurs. Venise, xve siècle.","- 68 - Carré de velours bleu ciselé à fleurs. Venise, xve siècle.
<!-- image -->",documents/BO0624_44430
68,69,- Panneau,"- 69 - Panneau
- en velours rouge ciselé à fleurs. Venise, xve siècle.",documents/BO0624_44430
69,70,"- Fragment de velours rouge ciselé à fleurs à deux hauteurs. Travail vénitien, xve siècle.","- 70 - Fragment de velours rouge ciselé à fleurs à deux hauteurs. Travail vénitien, xve siècle.",documents/BO0624_44430
70,71,"- Panneau en velours rouge ciselé à fleurs. Travail vénitien, xve siècle.","- 71 - Panneau en velours rouge ciselé à fleurs. Travail vénitien, xve siècle.",documents/BO0624_44430
71,72,"— Panneau en velours rouge ciselé et lamé d'argent doré à fleurs et branchages. Venise, xve","- 72 — Panneau en velours rouge ciselé et lamé d'argent doré à fleurs et branchages. Venise, xve
- siècle.",documents/BO0624_44430
72,73,"- Fragment de velours rouge ciselé à ramages de fleurs polychromes et lamé d'argent. Venise, xve siècle.","- 73 - Fragment de velours rouge ciselé à ramages de fleurs polychromes et lamé d'argent. Venise, xve siècle.",documents/BO0624_44430
73,74,- Panneau de velours rouge ciselé et lamé d'ar-,"- 74 - Panneau de velours rouge ciselé et lamé d'ar-
- gent doré à fleurs. Travail vénitien du xve siècle.",documents/BO0624_44430
74,75,- Panneau en velours rouge ciselé et lamé d'argent doré à fleurs. Travail vénitien du xve siècle.,- 75 - Panneau en velours rouge ciselé et lamé d'argent doré à fleurs. Travail vénitien du xve siècle.,documents/BO0624_44430
75,76,"- Deux fragments de velours rouge à dessin de sequins, et lamé argent doré. Italie, xve siècle.","- 76 - Deux fragments de velours rouge à dessin de sequins, et lamé argent doré. Italie, xve siècle.",documents/BO0624_44430
76,77,"- Fragment de velours ciselé, à dessin de fleurs en blanc et rouge sur fond vert damassé. Italie, xve siècle.","- 77 - Fragment de velours ciselé, à dessin de fleurs en blanc et rouge sur fond vert damassé. Italie, xve siècle.",documents/BO0624_44430
77,78,- Deux fragments d'une chasuble en velours,"- 78 - Deux fragments d'une chasuble en velours
- ciselé vert à grenades. Italie, xve siècle.
- .79 - Grand fragment en velours rouge ciselé, à
- dessin de grenades. Italie, xve siècle.",documents/BO0624_44430
78,80,"- Petit fragment de velours vert, blanc et marron, à dessin d'oiseaux sur des têtes de veaux. Italie, xve siècle.","- 80 - Petit fragment de velours vert, blanc et marron, à dessin d'oiseaux sur des têtes de veaux. Italie, xve siècle.",documents/BO0624_44430
79,81,"- Carré de velours bleu et rouge, à dessin de têtes de veaux, et d'aigles tenant des branches","- 81 - Carré de velours bleu et rouge, à dessin de têtes de veaux, et d'aigles tenant des branches
- fleuries. Italie, xve siècle.",documents/BO0624_44430
80,82,"— Devant d'autel en velours rouge ciselé, à des-","- 82 — Devant d'autel en velours rouge ciselé, à des-
- sin de grenades. Italie, xve siècle.",documents/BO0624_44430
81,83,"- Fragment de velours rouge ciselé à fond blanc,","- 83 - Fragment de velours rouge ciselé à fond blanc,
- a dessin de fleurs. Italie, xve siècle.",documents/BO0624_44430
82,84,"— Carré de velours vert ciselé à fleurs et grenades,","- 84 — Carré de velours vert ciselé à fleurs et grenades,
- sur fond vieux rose. Italie, xve siècle.",documents/BO0624_44430
83,85,"- Panneau en velours rouge ciselé à fleurs. Italie, xve siècle.","- 85 - Panneau en velours rouge ciselé à fleurs. Italie, xve siècle.",documents/BO0624_44430
84,86,"- Carré de velours rouge ciselé à fleurs. Italie,","- 86 - Carré de velours rouge ciselé à fleurs. Italie,
- xv° siècle.",documents/BO0624_44430
85,87,"- Fragment de velours rouge ciselé à fleurs. talie, xve siècle.","- 87 - Fragment de velours rouge ciselé à fleurs. - Italie, xve siècle.",documents/BO0624_44430
86,88,"- Deux fragments de velours grenades et fleurs. Italie, xv° siècle.","- 88 - Deux fragments de velours grenades et fleurs. Italie, xv° siècle.
- rouge ciselé",documents/BO0624_44430
87,89,"— Grand fragment de velours rouge ciselé à deux hauteurs, à dessin de couronnes et rosaces. Italie, xve siècle.","- 89 — Grand fragment de velours rouge ciselé à deux hauteurs, à dessin de couronnes et rosaces. Italie, xve siècle.",documents/BO0624_44430
88,90,"- Grand morceau de velours ciselé à grenades et fleurs en rouge sur fond jaune, lamé de métal. Espagne, xve siècle.","- 90 - Grand morceau de velours ciselé à grenades et fleurs en rouge sur fond jaune, lamé de métal. Espagne, xve siècle.
<!-- image -->",documents/BO0624_44430
89,91,"- Panneau de velours violet, à deux hauteurs, lamé d'argent doré et bouclé, dessin de larges palmettes. Travail espagnol, xve siècle.","- 91 - Panneau de velours violet, à deux hauteurs, lamé d'argent doré et bouclé, dessin de larges palmettes. Travail espagnol, xve siècle.",documents/BO0624_44430
90,92,- Fragment de velours vert ciselé à feuillages.,"- 92 - Fragment de velours vert ciselé à feuillages.
- xve siècle.",documents/BO0624_44430
91,93,- Fragment de velours rouge ciselé à fleurs. Travail vénitien du xve siècle.,- 93 - Fragment de velours rouge ciselé à fleurs. Travail vénitien du xve siècle.,documents/BO0624_44430
92,94,"- Fragment de devant de chasuble en velours vert clair ciselé, à dessin de bouquets de fleurs.","- 94 - Fragment de devant de chasuble en velours vert clair ciselé, à dessin de bouquets de fleurs.
- xve siècle.",documents/BO0624_44430
93,95,"- Dos de chasuble en velours rouge ciselé, à décor de grenades. xve siècle.","- 95 - Dos de chasuble en velours rouge ciselé, à décor de grenades. xve siècle.",documents/BO0624_44430
94,96,"— Carré de velours rouge ciselé, à décor de gre-","- 96 — Carré de velours rouge ciselé, à décor de gre-
- nades. xve siècle.",documents/BO0624_44430
95,97,— Deux bandes en velours rouge ciselé à grenades. xv° siècle.,- 97 — Deux bandes en velours rouge ciselé à grenades. xv° siècle.,documents/BO0624_44430
96,98,- Partie de chasuble en velours ciselé bleu à fleurs et grenades. ave siècle.,- 98 - Partie de chasuble en velours ciselé bleu à fleurs et grenades. ave siècle.,documents/BO0624_44430
97,99,- Fragment de velours ciselé à ramages polychromes de fleurs sur fond blanc. xve siècle.,- 99 - Fragment de velours ciselé à ramages polychromes de fleurs sur fond blanc. xve siècle.,documents/BO0624_44430
98,100,- Fragment de velours ciselé à fleurs symé-,"- 100 - Fragment de velours ciselé à fleurs symé-
- triques polychromes sur fond blanc. Venise. xve siècle.

(Vente Gay.)",documents/BO0624_44430
99,101,- Fragment de velours ciselé à ramages polychromes sur fond gris. xve siècle.,- 101 - Fragment de velours ciselé à ramages polychromes sur fond gris. xve siècle.,documents/BO0624_44430
100,102,"- Fragment de velours ciselé polychrome, a dessin de grenades et fleurs sur fond jaune. xve siècle.","- 102 - Fragment de velours ciselé polychrome, a dessin de grenades et fleurs sur fond jaune. xve siècle.",documents/BO0624_44430
101,103,- Fragment de velours rouge ciselé à larges palmettes. xve siècle.,- 103 - Fragment de velours rouge ciselé à larges palmettes. xve siècle.,documents/BO0624_44430
102,104,- Deux fragments de chasuble en velours rouge,"- 104 - Deux fragments de chasuble en velours rouge
- ciselé et lamé d'argent doré à fleurs. xve siècle.",documents/BO0624_44430
103,105,"- Panneau en velours rouge ciselé à deux hauteurs, à dessin de couronnes et fleurs Italie, fin du xve siécle.","- 105
- Panneau en velours rouge ciselé à deux hauteurs, à dessin de couronnes et fleurs Italie, fin du xve siécle.",documents/BO0624_44430
104,106,- Carré de velours rouge ciselé à bouquets de fleurs. Fin du xve siècle.,- 106 - Carré de velours rouge ciselé à bouquets de fleurs. Fin du xve siècle.,documents/BO0624_44430
105,107,"- Fragment de velours violacé à fond jaune, et bouclé d'argent doré, à dessin de couronnes et fleurs. Venise, commencement du xvie siècle.","- 107 - Fragment de velours violacé à fond jaune, et bouclé d'argent doré, à dessin de couronnes et fleurs. Venise, commencement du xvie siècle.",documents/BO0624_44430
106,108,"- Grand panneau en velours rouge lamé et bouclé d'argent doré, à dessin de grenades et fleurs. Travail vénitien ou espagnol, xvie siècle.","- 108 - Grand panneau en velours rouge lamé et bouclé d'argent doré, à dessin de grenades et fleurs. Travail vénitien ou espagnol, xvie siècle.",documents/BO0624_44430
107,109,— Carré en velours marron ciselé à petits motifs. xvie siècle.,- 109 — Carré en velours marron ciselé à petits motifs. xvie siècle.,documents/BO0624_44430
108,110,"— Partie de chasuble, en deux morceaux, en","- 110 — Partie de chasuble, en deux morceaux, en
- velours ciselé vert à fleurs et fruits. xvie siècle.",documents/BO0624_44430
109,111,"- Partie de chasuble, en deux morcedux, velours marron","- 111 - Partie de chasuble, en deux morcedux, velours marron
- en ciselé à fleurs sur fond bleu. xvie siècle.",documents/BO0624_44430
110,112,— Fragment de velours ciselé à ramages rouges sur fond jaune lamé d'argent doré. XvI® siècle.,- 112 — Fragment de velours ciselé à ramages rouges sur fond jaune lamé d'argent doré. XvI® siècle.,documents/BO0624_44430
111,113,- Fragment de velours ciselé à ramages verts,"- 113 - Fragment de velours ciselé à ramages verts
- sur fond jaune lamé d'argent doré. xvi° siècle.",documents/BO0624_44430
112,114,"- Deux fragments de dos de chasuble en velours à ramages gros bleu, sur fond vert. XvIIe siècle.","- 114 - Deux fragments de dos de chasuble en velours à ramages gros bleu, sur fond vert. XvIIe siècle.",documents/BO0624_44430
113,115,"- Grand panneau en velours rouge, lamé d'argent doré à larges palmettes. Ancien travail vénitien.","- 115 - Grand panneau en velours rouge, lamé d'argent doré à larges palmettes. Ancien travail vénitien.",documents/BO0624_44430
114,116,- Panneau de velours rouge ciselé à fleurs.,- 116 - Panneau de velours rouge ciselé à fleurs.,documents/BO0624_44430
115,117,- Autre panneau en velours rouge ciselé à,"- 117 - Autre panneau en velours rouge ciselé à
- fleurs.",documents/BO0624_44430
116,118,"— Panneau en velours rouge, à larges palmettes et œillets polychromes lamés de métal. Ancien travail d'Asie-Mineure.","- 118 — Panneau en velours rouge, à larges palmettes et œillets polychromes lamés de métal. Ancien travail d'Asie-Mineure.",documents/BO0624_44430
117,119,"- Grand carré de velours rouge, à","- 119 - Grand carré de velours rouge, à
- grandes palmettes tissées de métal. Ancien travail d'AsieMineure.",documents/BO0624_44430
118,120,— Panneau en velours rouge ciselé et lamé de,"- 120 — Panneau en velours rouge ciselé et lamé de
- métal à grandes palmettes chargées de fleurs. Ancien travail d'Asie-Mineure ou de Scutari.",documents/BO0624_44430
119,121,"— Panneau de velours rouge et gris lamé d'argent, à dessin de couronnes et de grosses fleurs Ancien travail de Scutari.","- 121 — Panneau de velours rouge et gris lamé d'argent, à dessin de couronnes et de grosses fleurs Ancien travail de Scutari.",documents/BO0624_44430
120,122,"— Panneau de velours Touse d'argent doré, à larges palmettes Ancien travail de Scutar. ciselé et lamé eu rosaces","- 122 — Panneau de velours Touse d'argent doré, à larges palmettes Ancien travail de Scutar. ciselé et lamé eu rosaces",documents/BO0624_44430
121,123,- Petit tapis en velours rouge aisele a grosses,"- 123 - Petit tapis en velours rouge aisele a grosses
- fleurs, avec rosace au centre. Ancien travail de Scutari.",documents/BO0624_44430
122,124,"- Petit carré en velours rouge, à dessin de disques et motifs irréguliers tissés d'argent. Ancien travail turc","- 124 - Petit carré en velours rouge, à dessin de disques et motifs irréguliers tissés d'argent. Ancien travail turc",documents/BO0624_44430
123,125,- Carré de velours à fleurs. Ancien travail,"- 125 - Carré de velours à fleurs. Ancien travail
- persan.
<!-- image -->
## ETOFFES DIVERSES",documents/BO0624_44430
124,126,"- Deux fragments de soie, lin et argent, à dessin d'oiseaux et autres animaux affrontés. Travail sicilien du xIe siècle.","- 126 - Deux fragments de soie, lin et argent, à dessin d'oiseaux et autres animaux affrontés. Travail sicilien du xIe siècle.",documents/BO0624_44430
125,127,- Fragment de chasuble en soie brochée et,"- 127 - Fragment de chasuble en soie brochée et
- lamée d'argent à dessin d'animaux chimériques et d'oiseaux ainsi que de palmettes. Sicile, XIIe siècle,",documents/BO0624_44430
126,128,"- Fragment d'étoffe sicilienne du xine siècle, présentant deux aigles affrontés et deux gazelles adossées, ces groupes d'animaux étant séparés par une palmette et le tout se détachant sur fond bleu.","- 128 - Fragment d'étoffe sicilienne du xine siècle, présentant deux aigles affrontés et deux gazelles adossées, ces groupes d'animaux étant séparés par une palmette et le tout se détachant sur fond bleu.",documents/BO0624_44430
127,129,"- Trois fragments, dont un de forme ronde présentant deux cavaliers adossés, armés d'arcs, et les autres d'ancien travail byzantin à petits motifs.","- 129 - Trois fragments, dont un de forme ronde présentant deux cavaliers adossés, armés d'arcs, et les autres d'ancien travail byzantin à petits motifs.",documents/BO0624_44430
128,130,- Fragment de soie brochée à motifs réguliers et rayures. Travail hispano-mauresque du xIe siècle.,- 130 - Fragment de soie brochée à motifs réguliers et rayures. Travail hispano-mauresque du xIe siècle.,documents/BO0624_44430
129,131,"- Trois fragments de brocatelle, dont deux à dessin de paons et lions affrontés sur fond jaunâtre et lamé d'argent doré, le troisième à décor de deux oiseaux en violet sur fond jaune. xie siècle.","- 131 - Trois fragments de brocatelle, dont deux à dessin de paons et lions affrontés sur fond jaunâtre et lamé d'argent doré, le troisième à décor de deux oiseaux en violet sur fond jaune. xie siècle.",documents/BO0624_44430
130,132,- Fragment de soie brochée à larges rayures chargées de motifs réguliers et d'inscriptions bleu et blanc. Travail,"- 132 - Fragment de soie brochée à larges rayures chargées de motifs réguliers et d'inscriptions bleu et blanc. Travail
- stylisées; fond rouge, hispano-mauresque du xive siècle.",documents/BO0624_44430
