catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_44430,65,67,"- Carré de velours bleu ciselé à fleurs. Venise, xve siècle.","- 67 - Carré de velours bleu ciselé à fleurs. Venise, xve siècle."
documents/BO0624_44430,78,80,"- Petit fragment de velours vert, blanc et marron, à dessin d'oiseaux sur des têtes de veaux. Italie, xve siècle.","- 80 - Petit fragment de velours vert, blanc et marron, à dessin d'oiseaux sur des têtes de veaux. Italie, xve siècle."
documents/BO0624_44430,140,14,"l - Carré de soie grise brochée et lamée d'argent, à décor de fleurs et biches couchées, ainsi que d'oiseaux. xive siècle.","- 14l - Carré de soie grise brochée et lamée d'argent, à décor de fleurs et biches couchées, ainsi que d'oiseaux. xive siècle."
documents/BO0624_44430,14,142,"- Fragment de soie vieux rose brochée et lamée d'argent, à dessin d'aigles tenant des","- 142 - Fragment de soie vieux rose brochée et lamée d'argent, à dessin d'aigles tenant des
- branches fleuries. xive siècle."
documents/BO0624_44430,178,17,"— Deux pieces de soie brochée, à dessin de","- 17 — Deux pieces de soie brochée, à dessin de
- paons et de cerfs. xvie siècle."
documents/BO0624_44430,17,180,"- Fragment de brocatelle à fleurs et animaux sur fond jaune lamé de métal. Italie, fin du","- 180 - Fragment de brocatelle à fleurs et animaux sur fond jaune lamé de métal. Italie, fin du
- xvie siècle."
documents/BO0624_44430,186,10,"l - carre de sole rouge brochee a jaune et blanc. Italie, xvIIe siècle.","- 10l - carre de sole rouge brochee a jaune et blanc. Italie, xvIIe siècle.
- deurs en
- de soie grise lamée d'argent, dessin de fleurs et de bandes contournées."
documents/BO0624_44430,10,188,— Fragment xviie siècle.,- 188 — Fragment xviie siècle.
documents/BO0624_44430,203,20,t - Deux fragments de soie brochée à fleurs sur,"- 20t - Deux fragments de soie brochée à fleurs sur
- fond bleu pour l'un, à fleurs et oiseaux sur fond violet pour l'autre. Ancien travail persan."
documents/BO0624_44430,20,205,"- Fragment de satin rouge broché et lamé d'argent doré, à dessin de branches fleuries, tulipes, etc. Ancien travail persan.","- 205 - Fragment de satin rouge broché et lamé d'argent doré, à dessin de branches fleuries, tulipes, etc. Ancien travail persan."
