catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_4466,18,6,1y. Otto fregi in majolica colorata di Persia,6. 1y. Otto fregi in majolica colorata di Persia
documents/BO0624_4466,6,20,"Due vasi con medaghon, majonca al","20. Due vasi con medaghon, majonca al"
documents/BO0624_4466,21,9,Siciaa,9. Siciaa
documents/BO0624_4466,10,22,"Vaso cilindrico, decorato con fregi e medaglione. Caltagurone","22. Vaso cilindrico, decorato con fregi e medaglione. Caltagurone"
documents/BO0624_4466,37,27,?e. Gran piatto a sbalzo in terragha bianca Wedarood.,27. ?e. Gran piatto a sbalzo in terragha bianca Wedarood.
documents/BO0624_4466,27,39,Vaso a forma di civetta (manca la testa). Caffagiolo,39. Vaso a forma di civetta (manca la testa). Caffagiolo
documents/BO0624_4466,43,45,"45. Paio vasi di forma sferica,decorati con fregi e medaglioni. Caltagirone                                             ","45. Paio vasi di forma sferica,decorati con fregi e medaglioni. Caltagirone                                                                                                |"
documents/BO0624_4466,61,63,Due canestrini in terraglia di Napoli                                                                                                                                      |,| 63. Due canestrini in terraglia di Napoli                                                                                                                                      |
documents/BO0624_4466,68,80,"Paio vasi di forma sferica. decorati con medaglioni. fiori e fogl in colori sopra fondo bleu, alt. m. 0,27            | Casteldurante |","| 80. Paio vasi di forma sferica. decorati con medaglioni. fiori e fogl in colori sopra fondo bleu, alt. m. 0,27            | Casteldurante |"
documents/BO0624_4466,80,70,"Vaso di forma sierica, con due medagnon e ornau in color.                                                             | aetenarante   |","| 70. Vaso di forma sierica, con due medagnon e ornau in color.                                                             | aetenarante   |"
documents/BO0624_4466,72,13,Tazza decorata con Amorini.                                                                                           | Abruzzo       |,| 13. Tazza decorata con Amorini.                                                                                           | Abruzzo       |
documents/BO0624_4466,13,74,Due piatti (Fabb. di Cappelletti).                                                                                    | 40011.220     |,| 74. Due piatti (Fabb. di Cappelletti).                                                                                    | 40011.220     |
documents/BO0624_4466,75,78,Vaso a becco con manico e due medaglioni.                                                                             | Caltagirone   |,| 78. Vaso a becco con manico e due medaglioni.                                                                             | Caltagirone   |
documents/BO0624_4466,78,19,Due vasi con medaghom                                                                                                 | Caltagiron    |,| 19. Due vasi con medaghom                                                                                                 | Caltagiron    |
documents/BO0624_4466,19,80,Mattone in colori.                                                                                                    | Lersia        |,| 80. Mattone in colori.                                                                                                    | Lersia        |
documents/BO0624_4466,81,83,"Mattoni per pavimento, con ornati raffaelleschi sopra fondo di vari                                                   |               |","| 83. Mattoni per pavimento, con ornati raffaelleschi sopra fondo di vari                                                   |               |
| colori - buadrato di dieci pezzi                                                                                          | Caffagiol     |"
documents/BO0624_4466,83,85,Piccolo piatto — Il Battesimo di S. Giovanni.                                                                         | A bruzzo      |,| 85. Piccolo piatto — Il Battesimo di S. Giovanni.                                                                         | A bruzzo      |
documents/BO0624_4466,87,92,"Vaso di forma sferica decorata con iscrizione; foglie e frutta al                                                     |               | ingiro, alt. m. 0,00.                                                                                                   | castelnamant  |","| 92. Vaso di forma sferica decorata con iscrizione; foglie e frutta al                                                     |               | | 1 ingiro, alt. m. 0,00.                                                                                                   | castelnamant  |"
documents/BO0624_4466,103,102,"| 102. Vaso di forma sferica, decorato con medaglione e trofeo d' armi in colori su fondo bleu. alt. 0.32 Casteldurante","| 102. Vaso di forma sferica, decorato con medaglione e trofeo d' armi in colori su fondo bleu. alt. 0.32 Casteldurante"
documents/BO0624_4466,103,102,"| 102. Vaso di forma sferica, decorato con medaglione e trofeo d' armi in colori su fondo bleu. alt. 0.32 Casteldurante","| 102. Vaso di forma sferica, decorato con medaglione e trofeo d' armi in colori su fondo bleu. alt. 0.32 Casteldurante"
documents/BO0624_4466,108,110,| 110. Mattone con fregi su fondo verde.,| 110. Mattone con fregi su fondo verde.
documents/BO0624_4466,115,118,"Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  | 118. Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  | 118. Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  |","| 118. Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  | 118. Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  | 118. Vaso a due manichi con mascheroni a rilievo: decorato con bellis- simi ornati in colori su fondo bleu, e grandi medaglioni con soggetti allegorici, alt. m. 0.45. Uromo                  |"
documents/BO0624_4466,123,125,"Vaso di forma cilindrica, alt. m. 0.18                                                                           | Laenza                                                                       |","| 125. Vaso di forma cilindrica, alt. m. 0.18                                                                           | Laenza                                                                       |"
documents/BO0624_4466,127,12,o. liecolo piatto in colori.                                                                                        | Lersia                                                                       |,| 12o. liecolo piatto in colori.                                                                                        | Lersia                                                                       |
documents/BO0624_4466,12,129,Due vasi con medaghoni.                                                                                          | Sicilia                                                                      |,| 129. Due vasi con medaghoni.                                                                                          | Sicilia                                                                      |
