catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_83745,163208,1,1,"BAEN, Jean DE. 1633-1702. Portrait d'un Officier.",20,65.7,False,title_direct,BAEN,,,,Sec. XVII
BO0624_83745,163209,2,2,TABLEAUX ANCIEN. BAKHUYSEN LUDOLF.1631-1708. Marine Hollandaise.,31,45.6,False,title_direct,BAKHUYSEN,,TABLEAUX ANCIENS,,Sec. XVII
BO0624_83745,163210,3,3,"BERGEN, Dirk Van. 1645-1689. L'Arrivee a la ferm.",41,55.4,False,title_direct,BERGEN,,,,Sec. XVII
BO0624_83745,163211,4,4,"BOL, Ferdinand. 1611-1681. Portrait d'homme.",58,58.6,False,title_direct,BOL,,,,Sec. XVII
BO0624_83745,163212,5,5,"Boucher, Francois. 1704-1770. Le moulin a eau.",72,45.6,False,positional,BOUCHER,,,,Sec. XVIII
BO0624_83745,163213,6,6,"Canaletto. 1671-1768. La Piazzetta, a Venise.",79,71.9,False,positional,CANALETTO,,,,Sec. XVII
BO0624_83745,163214,7,7,"CEULEN, JANSON VAN. 1590-1665. Portrait de M. Newdigate.",91,63.2,False,title_direct,CEULEN,,,,Sec. XVII
BO0624_83745,163215,8,8,Champaigne. 1602-1674. Moise tenant les tables de la Loi.,104,76.4,False,positional,CHAMPAIGNE,,,,Sec. XVII
BO0624_83745,163216,9,9,"CRANACH, LUCAS.1472-1553. Portrait de l'Epouse de l'Electeur Jean-Frederic de Saxe.",130,80.9,False,title_direct,CRANACH,,,,Sec. XVI
BO0624_83745,163217,10,10,CUYP. 1605-1691. Portrait d'un Gentilhomme.,142,79.4,False,positional,CRANACH,,,,Sec. XVII
BO0624_83745,163218,11,11,"DELFF. 1619, 1661. Portrait de Jeune Femme.",149,64.4,False,title_direct,DELFF,,,,Sec. XVII
BO0624_83745,163219,12,12,DELFF.  Portrait de Femme.,161,73.5,False,title_direct,DELFF,,,,
BO0624_83745,163220,13,13,ELIAS. Portraits d'Homme et d'Enfant.,178,89.6,False,title_direct,ELIAS,,,,
BO0624_83745,163221,14,14,"GUARDI. 1702-1793. Le Grand Canal,a Venise.",202,75.8,False,title_direct,GUARDI,,,,Sec. XVIII
BO0624_83745,163222,15,15,GUARDI. L'obelisque.,207,75.0,False,title_direct,GUARDI,,,,
BO0624_83745,163223,16,16,GUARDI. L'Aqueduc en ruines.,219,83.3,False,title_direct,GUARDI,,,,
BO0624_83745,163224,17,17,HALS. 1584-1666. La Joyeuse Compagnie.,232,75.9,False,title_direct,HALS,,,,Sec. XVII
BO0624_83745,163225,18,18,Hanneman. 1601-1669. Portrait d’une Dame de qualite.,244,78.0,False,positional,HANNEMAN,,,,Sec. XVII
BO0624_83745,163226,19,19,Hudson. 1701-1779. Portrait de Jeune Fille.,253,76.9,False,positional,HUDSON,,,,Sec. XVIII
BO0624_83745,163227,20,20,Huchtenburg. 1646-1773. Portrait presume de l'Artiste.,263,72.3,False,positional,HUCHTENBURG,,,,Sec. XVII
BO0624_83745,163228,21,21,Kager. 1566-1634. Portrait d'une Dame.,280,71.4,False,positional,KAGER,,,,Sec. XVI
BO0624_83745,163229,22,22,Le Moine. 1688-1737. Hercule et Omphale.,300,65.5,False,positional,LE MOINE,,,,Sec. XVIII
BO0624_83745,163230,23,23,Lingelbach. 1625-1687. Campement militaire.,313,67.7,False,positional,LINGELBACH,,,,Sec. XVII
BO0624_83745,163231,24,24,Livens. 1607-1663. Portrait d’un Pope.,327,67.9,False,positional,LIVENS,,,,Sec. XVII
BO0624_83745,163232,25,25,LOO. 1684-1745. Portrait d’une Dame et de sa Fille.,336,84.7,False,title_direct,LOO,,,,Sec. XVIII
BO0624_83745,163233,26,26,LOO. Interieur villageois.,348,89.4,False,title_direct,LOO,,,,
BO0624_83745,163234,27,27,MAES. 1632-1693. Portrait d’une Dame.,357,75.0,False,title_direct,MAES,,,,Sec. XVII
BO0624_83745,163235,28,28,Mierevelt. 1567-1641. Portrait d’un Gentilhomme.,369,71.2,False,positional,MIEREVELT,,,,Sec. XVI
BO0624_83745,163236,29,29,Mierevelt. Portrait d’une Noble Dame.,382,82.5,False,positional,MIEREVELT,,,,
BO0624_83745,163237,30,30,Mierevelt. Portrait dHomme.,396,74.4,False,positional,MIEREVELT,,,,
BO0624_83745,163238,31,31,Mierevelt. Portrait du Duc de Richmond.,409,83.6,False,positional,MIEREVELT,,,,
BO0624_83745,163239,32,32,Mierevelt. Portrait d'Homme age.,423,79.2,False,positional,MIEREVELT,,,,
BO0624_83745,163240,33,33,Mieris. 1635-1681. La Femme au chien.,436,70.4,False,positional,MIERIS,,,,Sec. XVII
BO0624_83745,163241,34,34,Mommers. 1623-1697. Paysage avec figures et animaux.,452,79.5,False,positional,MOMMERS,,,,Sec. XVII
BO0624_83745,163242,35,35,Moyaert. 1630. Le Repas d’une Famille hollandaise.,465,85.7,False,positional,MOYAERT,,,,Sec. XVII
BO0624_83745,163243,36,36,Phillip. 1817-1867. Portrait de Jeune Femme.,475,74.6,False,positional,PHILLIP,,,,Sec. XIX
