catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_81823,57864,1,I,Lotto di quattro frammenti di lamina di bronzo sbalzati a soggetti diversi.Bella patina.Scavo.,11.0,96.8,False,positional,,,Oggetti di Scavo,,
BO0624_81823,57865,2,2,"Lotto di una fbbia, un pettine, una scatolina.una testina di leone. Bronzi di scavo.",12.0,96.3,False,title_direct,,,Bronzi,,
BO0624_81823,57866,3,3,Lotto di figurina rappresentante guerriero. Due frammenti di ruote. Bronzi di scavo.,13.0,95.7,False,title_direct,,,Bronzi,,
BO0624_81823,57867,4,4,QUATTRO FRAMMENTI variati in terracotta di scavo. Taranto.,14.0,98.2,False,positional,,,Oggetti di Scavo,,
BO0624_81823,57868,5,5,DUE MASCHERE in terracotta con tracce di policromia.Taranto.,15.0,98.3,False,positional,,,Oggetti di Scavo,,
BO0624_81823,57869,6,6,TRE ANTEFISSE in terracotta di scavo.Taranto.,16.0,97.8,False,positional,,,Oggetti di Scavo,,
BO0624_81823,57870,7,7,SETTE PiCCOLE TESTE in terracotta di scavo.Taranto.,17.0,98.0,False,positional,,,Oggetti di Scavo,,
BO0624_81823,57871,8,8,PIATTo decorato ad ornati ed a busto di santa.Urbino. Maioliche e Porcellane,21.0,79.1,False,title_direct,,,Maioliche,,
BO0624_81823,57872,9,9,"DUE PICCOLI PIATTI decorati a guide di frutta ed ornati. Faenza, （restaurati).",22.0,98.6,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57873,10,11,"PIATTO in maiolica decorato nel centro da figura di santo a colori; sul fondo, ornati in bianco su bianco.Faenza.",30.0,97.8,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57874,11,12,BOTTIGLIA decorata da fiori bleu su fondo bianco. Maiolica di Faenza.,31.0,97.8,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57875,12,13,ALBERELLO decorato da piccoli fiori policromi su fondo bianco. Maiolica di Caffaggiolo.,32.0,98.3,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57876,13,14,"BUSTINo di giovanetto. Porcellana a colori, di Capodimonte.",33.0,97.4,False,title_direct,,,Porcellane,,
BO0624_81823,57877,14,15,"Scuola Fiorentina (Secolo XV). Angelo in terracotta, in parte frammentato.",34.0,97.9,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57878,15,16,"DUE BOCCALI frammentati decorati da ornati, stemmi e ritratti. Maiolica primitiva di Orvieto.",35.0,98.4,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57879,16,17,DUE DETTI variati.Maioliche e Porcellane,36.0,56.7,False,title_direct,,,Maioliche,,
BO0624_81823,57880,17,18,"PIATTo CONCAVO a soggetto umoristico,bordo a disegno geometrico policromo. Faenza.",37.0,98.2,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57881,18,19,"Palo di antichi alberelli ispano arabi, a smalto bleu.",38.0,97.2,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57882,19,20,Fiasca in maiolica decorata a stecco ad ornati ed uccelli. Fratte.,39.0,97.7,False,positional,,,Maioliche; Porcellane,,
BO0624_81823,57883,20,21,CopERTA in broccatello in seta ad ornati ed uccelli in giallo su fondo rosso.,43.0,98.1,False,positional,,,Stoffe; Tappeti,,
