catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_15351,342073,1,1501,"Velddaalder. Contremarque des ecussons de Zelande et de Hollande.Au - revers, cette INSCRIPTION GRAVEE A L'EPOQUE:  ,SY MOGHE(N) WEL SUCHTE(N) DIE ONS DOEN FLUICHTEN,  A.  ALS WY WEDEROMME SULLEN SYN IN GENOCHTEN."" Avec anneau.",,47.0,True,none,,,
BO0624_15351,342074,2,1502,"Velddaalder. Sans contremarques. Au revers, CETTE INSCRIPTION GRAVEE A L'EPOQUE: ""DOEN IC WAS GESLEGHEN, WAS MIDDELBURGH BELEGHEN, PEERDEN HONDEN HUE(N) DUER NOOD KATTEN RATTEN EN LINSAET WAFLEN VOOR BROOD. Cette meme inscription se trouve sur les precieux quadruples ducats frappes a Middelbourg en 1573, voir le Catalogue-Stephanik, No.6939. Avec oeillet.-Tres rare. A.",78.0,61.3,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342075,3,1503,-Velddaalder. Contremarque du faisceau a sept feches. A.,81.0,98.2,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342076,4,1504,"Velddaalder. Contremarque,en haut, de lecusson de Zelande.",82.0,94.3,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342077,5,1505,"Velddaalder.Contremarque,en bas,de l'ecusson de Zelande.               | A.   |",86.0,76.5,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342078,6,1506,Velddaalder. Sans contremarques.                                        | A.   |,88.0,89.7,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342079,7,1507,Velddaalder. Sans contremarques. Frappe sur flan brise.                 | A.   |,89.0,93.2,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342080,8,1508,Velddaalder.En etain.                                                   |      |,90.0,84.7,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342081,9,1509,Demi velddaalder. Grands caracteres. Avec traces d’une contremarque. A. |      |,91.0,94.3,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342082,10,1510,Demi velddaalder pareil. Sans contremarques. Avec petit trou.           | A.   |,92.0,93.8,False,positional,,,MONNAIES OBSIDIONALES
BO0624_15351,342083,11,1511,Demi velddaalder. Petits caracteres.                                     | A.   |,93.0,76.6,False,positional,,,MONNAIES OBSIDIONALES
