catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_65729,534079,1,4,TITO CONTI - LA VISITE CHEZ LE CARDINAL,,55.9,True,title_direct,TITO CONTI,,
BO0624_65729,534080,2,1,"LEON BONNAT  - JEUNE ITALIENNE  Elle est vue debout, de face, la tete legerement penchee vers la gauche. Une botte de foin a sa droite.  Signe et date 1866.  Carton prepare.-Hauteur 33, largeur 22,5 centimetres.",9.0,66.5,False,title_direct,LEON BONNAT,,
BO0624_65729,534081,3,2,"LEON BONNAT  - JEUNE ITALIENNE BUVANTA LA FONTAINE  Elle s'appuie au vaisseau de pierre et approche sa bouche du robinet d'ou l'eau s'ecoule.  Signe et date 67.  Toile.—Hauteur 38,5, largeur 27 centimetres.",17.0,61.2,False,title_direct,LEON BONNAT,,
BO0624_65729,534082,4,3,"JULES BRETON  - REVERIE:JEUNE PAYSANNE ASSISE  Se proflant contre un champ de ble, elle reve, la tete legerement inclinee, tenant une feur entre les mains.  Signe et date 1854.  Collection Johann Meyer de Dresde.",27.0,68.4,False,title_direct,JULES BRETON,,
BO0624_65729,534083,5,5,J.B.C. COROT - LE PECHEUR AU BORD DU LAC,46.0,74.3,False,positional,TITO CONTI,,
BO0624_65729,534084,6,6,CH. DAUBIGNY - LE BERGER ET SON TROUPEAU AU CLAIR DELUNE,84.0,70.7,False,title_direct,CH. DAUBIGNY,,
BO0624_65729,534085,7,7,CH.DAUBIGNY - PAYSAGE AU BORD DE L'OISE,,58.2,True,title_direct,CH.DAUBIGNY,,
BO0624_65729,534086,8,8,"CH. DAUBIGNY(suite)  ## SOLEIL COUCHANT AU BORD DE LA RIVIERE  Deux chevaux blancs, dont un monte par un paysan, viennent s'abreuver a la riviere a gauche, tandis qu'un petit groupe de canards traverse l'eau. Sur la rive gauche dont les berges sont deja envahies d'ombre, le soleil agonise a la cime d'une foret entre les nuages qu'il impregne d'or.  Signe en toutes lettres et date 1864.  Collection Johann Meyer de Dresde.  Voir: l'Article de Emil Waldmann dans les Mitteilungen aus den sachsischen Kunstsammlungen 1913 p. 81-88. ,Die Meyersche Gemaldesammlung in Dresden"" ou il fait 1eloge de ce tableau.  Voir la reproduction.  Panneau.-Hauteur 37·5, largeur 67 centimetres.",,59.8,True,title_direct,CH. DAUBIGNY,,
BO0624_65729,534087,9,9,"A.C. DECAMPS. LES CHERCHEURS DE TRUFFES  Dans un paysage vallonne, on voit au premier plan un personnage rustique, habille d'une veste noire bordee de rouge, ayant une grande houppelande sur l'epaule droite; a cote de lui, une truie furetant le sol a la recherche de truffes. Au second plan, un autre paysan et un porc descendant la colline. Le ciel couvert de nuages, s'eclaircit vers la droite ou l'on apergoit un coin de lac bleu.  Signe a gauche D. C.  Premiere vente Decamps 1853, n9.  Collection du baron Michel de Tretaigne. Vente 1872.Archete pour la collection Johann Meyer de Dresde.  Lithographie par Soulange Teissier, avec la mention ,Galerie du baron Michel de Tretaigne"". Reproduit dans les Mitteilungen aus des sachsischen Kunstsammlungen""19i3 dans larticle de Emil Waldmann ,Die Meyersche Gemaldesammlung in Dresden"",p. 87.  Voir: Adolphe Moreau, ,Decamps et son ceuvre Paris 1869, qui cite ce tableau p. 275.— Charles Clement, ,,Decamps"" p. 32 nous en fait l'eloge: ，,Decamps excelle a rendre ,les scenes pathetiques et a completer, par les details et par leffet general de la Cette concordance parfaite de l'homme ,composition, l'impression qu'il veut produire. ,avec la nature qui l'environne, avec l'air qui l'enveloppe comme un habit taille pour "",la plus slibre s'allie a la plus inflexible logique. Qu'on se rappelle le charmant ,tableau representant un homme cherchant des truffes; ce ,n'est que de la musique de village; mais l'air est du cru, et ,l'instrument est d'accord"".  au musee de 1Etat a Amsterdam (98, 5 x 132,5 cent.) - Don de la famille Van Lynden.  La Lithographie de Soulange Teissier se vend avec le tableau.  Voir la reproduction.  Panneau.—Hauteur 24,largeur 32.5 centimetres.",,55.7,True,none,,,
BO0624_65729,534088,10,10,A.C. DECAMPS. LA MARE,,57.1,True,none,,,
BO0624_65729,534089,11,11,"EUGENE DELACROIX. TIGRE JOUANT AVEC UNE TORTUE l est vu de profl, allant vers la droite. l a pose les griffes sur une tortue. Paysage boise, montagneux au lointain sous un ciel bleu.",146.0,84.9,False,title_direct,EUGENE DELACROIX,,
BO0624_65729,534090,12,12,P. DELAROCHE. CROMWELL OUVRANTLE CERCEUIL DE CHARLES IER,162.0,82.7,False,title_direct,P.DELAROCHE,,
BO0624_65729,534091,13,15,"JULES DUPRE.  LE SOIR;EFFET DE COUCHER DU SOLEIL  nuageux, la nature se prepare au repos. Un troupeau de vaches rentrant, s'attarde dans un chemin creux. Les landes, les bois et le  Aux derniers rayons du soleil embrasant le ciel n lointain se confondent dans une demie obscurite mysterieuse.  Signe en toutes lettres.  Collection Johann Meyer de Dresde.  Voir: Georges Lanoe et Tristan Brice: ,Dupre est avant tout un peintre de ciels; il commenga par rever, par penser, par voir un ciel; puis il chercha dans la nature, des formes de paysage capable de l'encadrer..... Faire le ciel, c'est chez lui une jouissance,une passion, ou plus encore, un besoin de priere"".  Voir la reproduction.  Panneau.—Hauteur 47,largeur 58 centimetres.",,59.8,True,title_direct,JULES DUPRE,,
BO0624_65729,534092,14,13,"N.V.DIAZDE LA PENA . CLAIRIERE DANSLA FORETDE FONTAINEBLEAU  Au milieu d'un allee forestiere, entouree de chenes et de hetres aux branches denudees, des accumules a l'horizon et annoncant l'orage.  D'une fort belle execution et exprimant a merveille l'aspect farouche de la nature a lapproche de l'orage.  rochers emergent parmi les herbes et les arbrisseaux. Le ciel est couvert de nuages gris, Le sentier detrempe par les pluies,reflechit le firmament en teintes nacrees, ces reflets se repetent sur les troncs des arbres humides et les roches grises.  Signe, N. Diaz. 68.  Collection Johann Meyer de Dresde.  Toile.—Hauteur 84.5, largeur 113 centimetres.  Emil Waldmann, dans son article sur la collection Johann Meyer publie dans les ,Mitteilungen aus den sachsischen Kunstsammlungen, 1913 p. 81-88,en fait l'eloge en ces termes:,La grande ""A cote de ses scenes orientales, parfois tres doucereuses, nous avons ses paysages formes ""a Pécole de Rousseau et de Dupre. Qu'il puisse nous donner un tel chef d'ceuvre, comme cette ""Clairiere dans le bois""nous ne pouvions le supposer... Diaz peint une foret sombre, avec ""des tons clairs, en une belle symphonie de verts et de gris argentes.... Il n'y a pas dans ce ""tableau le fini qui souvent chez les grands maitres, tue l'expression de vivacite. La fantaisie ""devient une realite ici:le mouvement tumultueux qui entraine les arbres et les nuages, se ""communique a nous; il nous emporte dans le tourbillon qui nous a saisis. Il n'a jamais mieux ""peint dans ses meilleurs jours.""  Voir la reproduction.",195.0,72.1,False,title_direct,N.V.DIAZDE LA PENA,,
BO0624_65729,534093,15,14,"N.V.DIAZDE LA PENA . GARCON TENANT SES CHIENS DANS UNBOIS.  Dans une clairiere de la foret, un gargon coiffe d'une casquette rouge brique, portant une chemise blanche et un pantalon noir, tient en laisse trois chiens de chasse. Des rochers gris emergent des deux cotes sous les arbres.  Signe N. Diaz.  Voir la reproduction.  Panneau.—Hauteur 27, largeur 22.5 centimetres.",201.0,75.9,False,title_direct,N.V.DIAZDE LA PENA,,
BO0624_65729,534094,16,16,J.L. GEROME. UN MARCHE D'ESCLAVES,226.0,67.8,False,positional,JULES DUPRE,,
BO0624_65729,534095,17,17,"EUGENE ISABEY. L'EMPRISONNEMENT DES CHATELAINS sabey a pris pour ce sujet de fantaisie la grange connue sous le nom de ,Boucherie a Vitre"", qu'il a peuple de figures du temps de Louis Xlll; nous voyons representee cette grange sous ce titre, sur un dessin d'Isabey au Musee du Louvre. Voir la reproduction dans PInventaire des dessins de M.M. Guiffrey et Marcel, t.VII n° 5234.",250.0,92.1,False,title_direct,EUGENE ISABEY,,
BO0624_65729,534096,18,18,J.N.ROBERT-FLEURY. LE TASSE DANS LA PRISON,258.0,64.8,False,title_direct,J.N.ROBERT-FLEURY,,
BO0624_65729,534097,19,19,THEODORE ROUSSEAU. LE CHENE DE ROCHE,,57.6,True,none,,,
BO0624_65729,534098,20,20,"F. ROYBET. GENTILHOMME LOUIS XIII l est tout habille de satin blanc, une collerette de batiste a chiffonnes souples autour du cou et coiffe d'un grand feutre noir. Le fond sombre et les dalles de marbre tres ombrees font valoir la blancheur éclatante de son elegant costume.",304.0,93.2,False,title_direct,F.ROYBET,,
