catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_83767,305,1,1,"PeNDuLe, en bronze et marbre blanc, ornee, de part et d'autre du mouvement, d'un groupe : l'oiseau mort; composition d'une fillette drapee a I'antique et d'un amour. Base ornee d'une frise d'amours musiciens. Cadran signe: Guy d' Amour, a Paris. Epoque Louis XVI.",18,99.6,False,positional,,,BRONZES; SCULPTURE,,
BO0624_83767,306,2,2,"PaiRE DE cANDELABREs a trois lumieres, en bronze et marbre blane, formes chacun de deux amours a patine brune, soutenant le bouquet de fleurs porte-lumieres et debout sur une base cylindrique.",22,79.0,False,positional,,,CANDELABRI,,
BO0624_83767,307,3,3,"BtstE en terre cuite, grandeur nature :portrait de femme,la poitrine decouverte,la tete tournee vers lepaule gauche. Epoque",27,99.2,False,positional,,,BRONZES; SCULPTURE,,
BO0624_83767,308,4,4,"VitrinE plate rectangulaire,en bois sculpte et dore, sur quatre pieds cambres, a decor de feuillages et palmettes. En partie de l'epoque Louis XIV.",33,97.9,False,positional,,,OGGETTI IN LEGNO,,
BO0624_83767,309,5,5,"TaBLE DE MiLIEu, en bois sculpte et dore, composee d''une console transformee: decor de mascarons, rinceaux et guirlandes de fleurs. Elle repose sur quatre pieds cambres,relies par un croisillon contourne, surmonte d'une large palmette. Tablette de marbre ranz. Epoque Louis XIV.",37,99.8,False,positional,,,OGGETTI IN LEGNO,,
BO0624_83767,310,6,6,"MeuBLe a hauteur d'appui fermant a trois portes vitrees;bois de placage ; decor d'encadrements, palmette et bas-relief allegorique, en bronze. Epoque Louis XIV.",41,99.4,False,positional,,,BASSORILIEVI,,
BO0624_83767,311,7,7,"CoMMoDe a trois rangs de tiroirs, en bois de placage, garnie de poignees,entrees de serrures, chutes et sabots en bronze. Tablette de marbre ranz. Epoque Regence.",45,99.4,False,positional,,,OGGETTI IN LEGNO,,
BO0624_83767,312,8,8,"TaBLE A ouvRAGE a abattant et deux tiroirs,en bois laque, a decor de paysages animes de style chinois. Garnitures de bronzes. Epoque Louis XV.",49,99.3,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,313,9,9,"PETITE TABLE-BUREAt a trois tiroirs et une tablette, en bois laque, decoree, sur toutes les faces, de paysages et fleurs de style chinois. Garnitures de bronzes. Epoque Louis XV.",53,99.4,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,314,10,10,"CouMope a trois rangs de tiroirs, en marqueterie de bois de couleurs,a entrelacs et encadrements. Applique-vase, mufles de lions, chutes en bronze. Signee : Thiebault. Tablette de marbre ranz. Epoque Louis XV.",56,99.3,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,315,11,11,"Commope a deux tiroirs,en marqueterie de bois de couleurs,a dessin de branches fleuries et d'oiseaux.Elle est garnie de poignees, d'entrees de serrures, d'encadrements, de chutes et de sabots en bronze, a decor de rocailles et d'ailettes. Signee : L. Boudin (Leonard Boudin, rue Fromanteau). Tablette de marbre breche d'Alep. Epoque Louis XV.",60,99.5,False,positional,BOUDIN EUGENE,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,316,12,12,"TaBLE ovale a un tiroir, avec tablette d'entrejambes,en bois de rose et de couleurs. Galeric de cuivre. Dessus de marbre blanc.Fin de l'epoque Louis XV.",64,99.0,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,317,13,13,"PeTITE coMMoDE etroite a trois tiroirs, en marqueterie de bois de couleurs,a pendentifs d'instruments de musique,avec fleurs sur les cotes.Pieds cambres. Garnitures de bronzes.Tablette de marbre gris. Fin del'epoque LouisXV.",68,99.3,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,318,14,14,"ENcoiGnurE en marqueterie de bois de couleurs, presentant, sur la porte, un vase de fleurs et de chaque cote des quadrilles. Frise de rinceaux, chutes a medaillons, cul-de-lampe et encadrements en bronze. Tablette de marbre vert-campan. Fin de I'epoque Louis XV.",72,99.4,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,319,15,15,Commode a trois rangs de tiroirs,74,27.3,False,positional,,,MEUBLES,,
BO0624_83767,320,16,16,"TABLE-BUREAu de forme ovale en bois de placage, contenant une tablette mobile et un tiroir, et reposant sur quatre pieds cambres. Garnitures de bronzes. Dessus de marbre breche d'Alep. Fin de l'epoque Louis XV.",81,99.5,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,321,17,17,"TaBLE ovale a un tiroir, en marqueterie de bois de couleurs,a dessin de fleurettes dans des quadrilles. Pieds cambres. Galerie de cuivre. Fin de I'epoque Louis Xv.",85,99.1,False,positional,,Periodo di Luigi XV,OGGETTI IN LEGNO,,
BO0624_83767,322,18,18,"SpporT-TREpieD,en bois sculpte,peint gris et dore,a pieds cambres et contournes en maniere de grecques avec tige centrale entouree d'un serpent. Decor de feuillages,de guirlandes de fleurs et mufles de lions.Epoque Louis XVI.",89,99.3,False,positional,,,OGGETTI IN LEGNO,,
BO0624_83767,323,19,19,"TaBLE oblongue a un tiroir, en acajou; ceinture et pieds canneles. Epoque Louis XVI.",93,98.2,False,positional,,,ACQUEFORTI,,
BO0624_83767,324,20,20,"TABLE-TRIcoTEusE avec tablette d'entrejambes, en acajou, avec filets de bois de couleurs. Bordure de cuivre.Epoque Louis XVI.",97,98.8,False,positional,,,ACQUEFORTI,,
BO0624_83767,325,21,21,"TABLe-roGNon, en acajou, sur pieds ajoures relies par une traverse. Epoque Louis XVI.",101,98.2,False,positional,,,ACQUEFORTI,,
BO0624_83767,326,22,22,"TABLE-TRicoTEusE avec deux tablettes d'entrejambes, en bois clair. Epoque Louis XVI.",105,98.2,False,positional,,,OGGETTI IN LEGNO,,
