catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_15350,610463,1,1,"CAMPANIE. Naples. Tete de femme a g., paree de bijoux, les cheveus retenus par un bandeau. R. NEOPOLITAN. Victoire volant a dr. et couronnant le taureau campanien. Dans le champ.",15.0,86.4,False,positional,,GRECQUES,
BO0624_15350,610464,2,2,"CALABRE.Tarente.Tete diademee et voilee de 2 Ceres a dr. Sous le cou, koN; dans le champ, TAPA et dauphin. R. AloEkoPol. Les Dioscures a cheval ag.—OR4.",16.0,91.6,False,positional,,GRECQUES,
BO0624_15350,610465,3,3,"Tete d'Heracles coiffee de la peau du lion a dr. R. Taras sur le dauphin a g., tenant un canthare et un trident.Au-dessous,ATOA.-OR.B.",22.0,94.9,False,positional,,GRECQUES,
BO0624_15350,610466,4,4,"Cavalier arme d'une lance et d'un bouclier, galopant a dr. Sous le cheval, KAA; dans le champ, a g., A; a dr.,H. R. Taras sur le dauphin a dr., tenant un casque a longue criniere. Sous le dauphin, 中l.—AR. B.",23.0,98.6,False,positional,,GRECQUES,
BO0624_15350,610467,5,5,"LUCANIE. Metaponte. Tete barbue a dr.,coiffée d'un casque corinthien. Symbole: tete de lion.R.META. Epi. Sur la tige, a g., une massue; dans le champ, AMI. —AR.T.B.",24.0,93.4,False,positional,,GRECQUES,
BO0624_15350,610468,6,6,"Thurium. Tete de Pallas a dr.,avec une scylla en haut relief sur le casque. R. OoYPinN. Taureau cornu-",25.0,98.1,False,positional,,GRECQUES,
BO0624_15350,610469,7,7,Autre exemplaire :un hippocampe remplace la scylla sur le casque et au R. le taureau est en arret a g.— AR5.B.,27.0,92.4,False,positional,,GRECQUES,
BO0624_15350,610470,8,8,Autre exemplaire: le casque est orne d'une couronne de laurier et au R. le taureau est a dr.-AR. B.,28.0,97.5,False,positional,,GRECQUES,
BO0624_15350,610471,9,9,"Velie. Tete de Pallas a g., avec un griffon sur le casque; derriere, O. R. Lion marchant a dr. Au-dessous, O;en exergue, YEAHTQN.—AR6.B.",29.0,97.8,False,positional,,GRECQUES,
BO0624_15350,610472,10,10,"BRUTTIUM. Caulonia. KAVA. Apollon (d'ancien style), nu, marchant a dr.; a la main dr. levée, il tient un rameau; sur son bras gauche étendu, on voit courir une petite figurine. Devant lui, un cerf retournant la",30.0,95.5,False,positional,,GRECQUES,
BO0624_15350,610473,11,11,"SICILE. Gela. Protome du taureau a face humaine nageant a dr. Au-dessus, rEAAz. R. Quadrige au pas a dr., avec son conducteur debout; une Victoire au vol couronne les chevaux. En exergue, une coquille.—AR7.B.",32.0,97.3,False,positional,,GRECQUES,
BO0624_15350,610474,12,12,Leontini. AEONTINON. Tete de lion entre quatre grains d'orge. R. Meme quadrige sans la coquille en exergue.-AR6.T.B.,34.0,89.5,False,positional,,GRECQUES,
BO0624_15350,610475,13,13,"Syracuse. Tete lauree d'Apollon a g.R.EYPAkOzIQN. Quadrige au galop a dr. Sous les chevaux, triquetre. — OR3.",35.0,96.9,False,positional,,GRECQUES,
