catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_4389,85928,1,1,COLLANA di fusaiole in terracotta e due altre di vaghi in smalto di scavo a colori.,49,86.5,False,none,,,,,
BO0624_4389,85929,2,2,"TRE FRAMMENTI di fregio in terracotta (Rilievi Campana), due dei quali con satiri vendemmiatori e uno con testa di Medusa.",51,98.3,False,none,,,,,
BO0624_4389,85930,3,3,URNA CINERARIA in terracotta policromata con bassorilievo rappresentante guerrieri combattenti con figura giacente sul coperchio,54,96.4,False,none,,,,,
BO0624_4389,85931,4,4,QUATTRO VASETTI riuniti su base circolare ornata di foglie e teste.,56,93.0,False,none,,,,,
BO0624_4389,85932,5,5,DUE FIASCHETTE lenticolari di terracotta con figure chiare su fondo verde.Imitazione di vasi cristiani.,57,99.0,False,none,,,,,
BO0624_4389,85933,6,6,QUATTRO PAALSTAB di bronzo di scavo.,61,97.2,False,none,,,,,
BO0624_4389,85934,7,7,BATTENTE in ferro e 5 chiavi.(Secolo XVI).,62,97.5,False,none,,,,,
BO0624_4389,85935,8,8,MORTAIO di bronzo con foglie e conchiglie a rilievo.,63,98.1,False,none,,,,,
BO0624_4389,85936,9,9,PIATTO di metallo sbalzato a disegni geometrici. (Secolo XVII).,67,86.8,False,none,,,,,
BO0624_4389,85937,10,10,LOTTO di circa 85 chiavi di bronzo di scavo.,68,94.5,False,none,,,,,
BO0624_4389,85938,11,11,CALICE di metallo dorato a largo piede e nodo con ornati.(Secolo XV).,69,97.8,False,none,,,,,
BO0624_4389,85939,12,12,"DUE CAMPANELLI, un lume, una lampada, due piattini di candelabro e un coperchio di bronzo di scavo",73,72.7,False,none,,,,,
BO0624_4389,85940,13,13,"MANICHI di vasi, guarnizioni di cassone, testa di leone, ecc. Dodici pezzi di bronzo di scavo.",75,97.3,False,none,,,,,
BO0624_4389,85941,14,14,OTTO STRIGILI di bronzo di scavo.,76,95.5,False,none,,,,,
BO0624_4389,85942,15,15,CANDELABRO di bronzo di scavo con asta recante volpe che insegue una gallina.,77,98.1,False,none,,,,,
BO0624_4389,85943,16,16,"ALBERELLO strozzato in mezzo, dipinto a piu colori, ornato con ritratto di San Domenico. Manifattura palermitana.",81,68.6,False,none,,,,,
BO0624_4389,85944,17,17,DUE VASETTI con anse.,87,93.0,False,none,,,,,
BO0624_4389,85945,18,18,BOCCALE con stemma dei Farnese. Viterbo. (Secolo XVII).,88,97.1,False,none,,,,,
BO0624_4389,85946,19,19,DUE PAIA DI VASI da farmacia con stemma circondato da corona di frutta e fiori policromati su fondo bianco. (Secolo XVIII).,92,94.4,False,none,,,,,
BO0624_4389,85947,20,20,FIASCA con stella a rilievo e colori sulle due parti. (Sec. XVII).,93,89.7,False,none,,,,,
BO0624_4389,85948,21,21,"ALBERELLO strozzato in mezzo, dipinto a piu colori, ornato con ritratto di guerriero e iscrizione farmaceutica. Manifattura palermitana.",95,70.2,False,none,,,,,
BO0624_4389,85949,22,22,BOCCALE con pesce dipinto a colori su fondo bianco. Fab. Faenza. (Secolo XVII).,99,98.0,False,none,,,,,
BO0624_4389,85950,23,23,"ALBERELLO strozzato al mezzo,dipinto a piu colori, ornato da una figura di Minerva. Manifattura palermitana. Proveniente dalla Vendita Cavalletti.",103,98.3,False,none,,,,,
BO0624_4389,85951,24,24,COPRICALICE in broccatello a fiori e 2 stole di velluto controta- gliato.,109,92.8,False,none,,,,,
BO0624_4389,85952,25,25,"PALIOTTO di velluto rosso con ricchi ricami a riporto a fiori e ornati d'oro e seta gialla, bianca e verde laminata d'oro.(Se-",111,98.8,False,none,,,,,
BO0624_4389,85953,26,26,"PALIOTTO in seta con ricami policromati a volute e fiori, e con riporti di figure di angeli, di ornati e di galloni in oro ed argento: nel mezzo ritratto di prelato sovrapposto. Ricco lavoro del XVII secolo.",115,94.1,False,none,,,,,Sec. XVII
BO0624_4389,85954,27,27,SCUOLA DI FRANCESCO DI GIORGIO. MADONNA e Bambino. Tavola su fondo d'oro.,125,71.4,False,none,,,,,
BO0624_4389,85955,28,28,SCUOLA FIORENTINA. MADONNA e Bambino.Tavola.,131,72.5,False,none,,,,,
BO0624_4389,85956,29,29,SCUOLA MARCHIGIANA-VIVARINESCA. DUE SPORTELLI d'un trittico rappresentanti un santo vescovo e Sant'Antonio abate,137,57.0,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85957,30,30,SCUOLA DEL VERROCCHIO. LA MADONNA e San Giovannino adoranti il Bambino Gesu. Tavola senza cornice con sfondo di paesaggio.,143,88.6,False,none,,,,,
BO0624_4389,85958,31,31,"NERI DI BICCI (1415-1451). GESU CROCIFISSO con le sante donne preganti appie della croce, San Giovanni, San Francesco e San Girolamo.Pittura a tempera su tavola con fondo oro.",151,91.5,False,none,,,,,Sec. XV
BO0624_4389,85959,32,32,SCUOLA FIORENTINA (Prima metà del Quattrocento). MADONNA e Bambino in trono coi Santi Giovanni Battista ed Antonio abate e due Angeli,159,61.1,False,none,,,,,
BO0624_4389,85960,33,33,"BERNARDINO FUNGAI (secolo XV). MADONNA adorante il Bambino, con paesaggio, e, in alto, angioletti.",168,74.8,False,none,,,,,
BO0624_4389,85961,34,34,SCUOLA UMBRO-SENESE (1300). LE SANTE Flora e Lucilla; in alto tre Angeli.,177,62.5,False,title_direct,,SCUOLA UMBRA,,,Sec. XIV
BO0624_4389,85962,35,35,GIOVANNI BOCCATI DA CAMERINO. (Secolo XV). MADONNA e Bambino con due Angeli. Quadro su tavola con tabernacolo dorato.,185,78.5,False,none,,,,,
BO0624_4389,85963,36,36,SCUOLA BIZANTINA. LA MADONNA col Bambino fra le Sante Caterina e Lucia: sfondo di paesaggio. Tavola con cornice nera e oro.,193,92.0,False,none,,,,,
BO0624_4389,85964,37,37,SCUOLA VENEZIANA PRIMITIVA(Infuenza bizantina). CONCERTO di Angeli sopra la volta stellata del cielo. Iscrizione: REGINA CELI LETARE ALELVIA. Tavola in cornice a tortiglione dorato.,201,74.7,False,title_direct,,SCUOLA VENEZIANA,,,
BO0624_4389,85965,38,38,"ANTONIO VIVARINI (Secolo XV). POLITTICO: Santi Cristoforo, Niccolo da Bari,Giacomo e An- tonio abate. Tavola su fondo oro e cornice dorata.",220,78.2,False,none,,,,,
BO0624_4389,85966,39,39,SANO DI PIETRO. (Prima meta del secolo xV). TRITTICO: Madonna e Bambino con due Angeli e donatore: in alto l'Eterno benedicente;ai lati Santi Girolamo e Caterina,229,85.0,False,title_direct,SANO DI PIETRO,,,,
BO0624_4389,85967,40,40,SCUOLAMARCHEGIANA. MADONNA e Bambino fra due Santi. Quadro in tavola.,241,83.8,False,title_direct,,SCUOLAUMBRO-MARCHEGIANA,,,
BO0624_4389,85968,41,41,"SCUOLA DEI VIVARINI. POLITTICO: Nel centro l'assunzione della Madonna con San Tommaso e vari devoti; ai lati Santa Chiara, Sant'Ambrogio, San Nicolo da Tolentino,Sant'Agostino,Sant'Antonio abate e Sant'Apollonia.Tavola.",247,92.2,False,none,,,,,
BO0624_4389,85969,42,42,"SCUOLA MARCHEGIANA. DUE SPORTELLI d’organo raffiguranti 1Annunciazione, dipinti su",255,84.1,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85970,43,43,SCUOLA MARCHEGIANA. QUATTRO SANTI su tavola. Cornice dorata.,260,79.6,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85971,44,44,"SCUOLA MARCHEGIANA. TAVOLA votiva raffigurante da un lato la Madonna col Bambino ed Angeli protettrice del popolo; in alto Dio Padre portante fascie di dardie circondato da cherubini;dall'altro lato San Giovanni Battista e San Sebastiano,in fondo una citta, in alto Cristo risorto dalla tomba.",266,84.5,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85972,45,45,OTTAVIANO NELLI. UN SANTO vescovo. Affresco.,275,75.4,False,title_direct,OTTAVIANO NELLI,,,,
BO0624_4389,85973,46,46,SCUOLA DI ANTONIAZZO ROMANO. MADONNA con Bambino. Pittura a tempera su tavola entro edicola a due colonnine e timpano semicircolare.,281,87.6,False,none,,,,,
BO0624_4389,85974,47,47,MAINERI (attribuito). CRiSTO che porta la croce. Tavola e cornice dorata.,287,83.3,False,none,,,,,
BO0624_4389,85975,48,48,"IGNOTO. MADoNNA, Bambino e San Francesco.Pittura su tavola. Cornice intagliata e dorata.",295,95.1,False,none,,,,,
BO0624_4389,85976,49,49,MATTEO DA GUALDO. MADONNA e Bambino. Tavola ridotta a forma ovale con fondo d'oro. Tabernacolo dorato.,299,90.1,False,none,,,,,
BO0624_4389,85977,50,50,BERNARDINO DI MARIOTTO. SPOSALIZIO di Santa Caterina. Quadro su tavola. Tabernacolo dorato.,305,84.4,False,none,,,,,
BO0624_4389,85978,51,51,DETTO. SAN SEBASTIANO e San Domenico adoranti in ginocchio l'emblema eucaristico. Pittura su tavola. Cornice a tabernacolo dorato.,309,97.2,False,none,,,,,
BO0624_4389,85979,52,52,SCUOLA MARCHEGIANA. LA FUGA in Egitto. Tavola in cornice dorata.,319,81.1,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85980,53,53,"STEFANO DI SAN GINESIO. LA MADONNA col Bambino in una gloria di angioletti, in fondo due Angioli, ai lati i Santi Tommaso e Sebastiano. Tavola su fondo d'oro senza cornice.",325,67.2,False,none,,,,,
BO0624_4389,85981,54,54,NEROCCIO DI BARTOLOMEO LANDI. (Secolo XV). MADoNNA e Bambino fra un santo ed una santa. Tavola con fondo d'oro senza cornice.,331,80.2,False,none,,,,,
BO0624_4389,85982,55,55,SCUOLA UMBRO-SENESE. L'ASSUNZIONE. Dipinto su tavola a fondo d'oro.,337,81.1,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85983,56,56,SCUOLA ROMANA. FRAMMENTO di quadro in tela.Cornice dorata.,343,85.1,False,none,,,,,
BO0624_4389,85984,57,57,SCUOLA ITALO-BIZANTINA. S. FRANCESCO che riceve le stimmate. Tavola.,349,77.8,False,none,,,,,
BO0624_4389,85985,58,58,SCUOLA FIORENTINA. (Ultima meta del Quattrocento). L'ADORAZIONE del Bambino con diversi santi ed angioli ed il donatore.Pittura in tavola.,357,78.4,False,none,,,,,
BO0624_4389,85986,59,59,"SCUOLA LOMBARDA. MADONNA, Bambino ed Angelo; quadro in tavola. Cornice dorata.",363,87.2,False,none,,,,,
BO0624_4389,85987,60,60,IGNOTO. MADONNA e Bambino in trono. Dipinto su tavola a fondo d'oro.,374,41.4,False,none,,,,,
BO0624_4389,85988,61,61,NEROCCIO DI BARTOLOMEO LANDI. MADONNA e Bambino coi Santi Girolamo e Maria Maddalena.,378,66.3,False,none,,,,,
BO0624_4389,85989,62,62,SCUOLA UMBRA. AFFRESCO rappresentante l'Agnus Dei. Frammento di arco. Alt. M.o.49 Larg.M.o.8o.,384,74.5,False,title_direct,,SCUOLA UMBRA,,,
BO0624_4389,85990,63,63,SCUOLA FIORENTINA (Ultima meta del Secolo XV). L'ADORAZIONE del Bambino. Tondo in tavola con cornice intagliata e dorata.,391,76.4,False,none,,,,,
BO0624_4389,85991,64,64,"SCUOLA FIORENTINA (Ultima meta del Secolo XV). TRENTATRE PANNELLI in legno dipinto per soffitto,raffiguranti",395,63.2,False,none,,,,,
BO0624_4389,85992,65,65,CROCIFISSO di avorio. Scultura del secolo XV.,399,96.6,False,none,,,,,Sec. XV
BO0624_4389,85993,66,66,"Riccio di pastorale in avorio dipinto e dorato con Agnus Dei nel centro. Pezzo da collezione. Vedi Illustrazione,Tav.20.",405,86.3,False,none,,,,,
BO0624_4389,85994,67,67,"DUE MOSAICI, l'uno rappresentante leone e toro ed altro con due figure.",407,89.2,False,none,,,,,
BO0624_4389,85995,68,68,Lotto di vari frammenti di encausti romani fra i quali notevole un mascherone.,412,98.1,False,none,,,,,
BO0624_4389,85996,69,69,"ELMO di ferro ornato di figure, trofei e cavalieri. Sec. XVII. Alt.M.0.32.",416,97.9,False,none,,,,,Sec. XVII
BO0624_4389,85997,70,70,ELMO di ferro con orecchie e mancante della visiera. Sec. XVII. Alt.M.0.32.,417,89.6,False,none,,,,,Sec. XVII
BO0624_4389,85998,71,71,PAlO DI PISTOLE a pietra con guarnizioni in bronzo e argento. Secolo XVII.Portano la marca in oro della fabbrica di Napoli.,420,66.7,False,none,,,,,
BO0624_4389,85999,72,72,SPADA moschettiera con guardia traforata e cesellata. Sec. XVII. Alt.M.1.32.,421,98.0,False,none,,,,,Sec. XVII
BO0624_4389,86000,73,73,"FUCILE arabo a pietra con ricco intarsio in avorio, batteria cesellata. Secolo XVII.",422,87.2,False,none,,,,,Sec. XVII
BO0624_4389,86001,74,74,LANCIA da parata in ferro con incisioni e asta di legno. Secolo XVII.,427,90.6,False,none,,,,,Sec. XVII
BO0624_4389,86002,75,75,MADONNA e Bambino. Figura in legno policromato. Sec. XVIII.,432,88.7,False,none,,,,,Sec. XVIII
BO0624_4389,86003,76,76,"CASSONE da matrimonio di noce, sorretto da zampe di leone con ornati e stemmi scolpiti. Secolo XVII.",433,71.8,False,none,,,,,Sec. XVII
