catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_50794,386485,1,1,"ANDRE VANNUCCHI DIT ANDRE DEL SARTO 1488-1530, Florence. Sainte Famille.  Un des tableaux les plus remarquables de la collection par la vivacite des couleurs, l'expression des regards, la finesse du dessin et le naturel des poses.  A droite, la Vierge assise, vetue d’un corsage rouge avec manches jaunes, jupe bleue, est assise, la tete penchee et regarde avec tendresse le Divin Enfant, debout, au centre du tableau, tourne vers sa Mere.  A gauche Saint Jean-Baptiste, en habit marron avec parements de velours bleu, col de fourrure, cheveux longs epars est represente de profil, un genou en terre; il a les yeux fixes sur l'Enfant-Jesus.",15,48.6,False,title_direct,ANDRE DEL SARTO,,,,Sec. XVI
BO0624_50794,386486,2,2,"DANIEL CRESPI 1590-1630,Milan. Un Saint en extase. Vetu d'une aube garnie de dentelles que recouvre une pelerine, le Saint est assis, tenant un crucifix sur ses genoux. La tete inclinee, contemple avec extase la vue du Sauveur. La main gauche, posee sur le coeur, semble preter serment de foi et d'amour.",30,90.9,False,title_direct,DANIEL CRESPI,,,,Sec. XVII
BO0624_50794,386487,3,3,"GALEAZZO CAMPI 1477-1536, Cremone. Madone. Au premier plan,l'Enfant Jesus endormi, etendu sur une couverture, la tete posee sur le bras droit,rehaussee d'un coussin de velours.  La Vierge Mere, a genoux, les mains piensement croisees sur la poitrine,la tete penchee, contemple et adore son Divin Enfant. Elle est vetu d'une robe rouge ornee de pierreries et recouverte d'un manteau bleu.  Une balustrade et un coin de ciel bleu forment le fond du tableau.",36,63.3,False,title_direct,GALEAZZO CAMPI,,,,Sec. XVI
BO0624_50794,386488,4,4,"VITTORIO CRIVELLI, 1489, Venise. Saint Francois. Sur fond or, Saint Francois est represente debout, les bras etendus avec stigmates aux mains et aux pieds.  Vetu d'une robe de bure, on apercoit, par une dechirure une plaie a la poitrine.  Peinture sur bois formant cadre.",53,57.1,False,title_direct,VITTORIO CRIVELLI,,OGGETTI IN LEGNO,,Sec. XV
BO0624_50794,386489,5,5,"VITTORIO CRIVELLI 1489, Venise. Saint Sebastien. (Pendant du precedent).  Attache a un poteau, le corps perce de six fleches, les mains liees derriere le dos, la tete retombant sur l'epaule droite.  Dans les yeux du saint martyr, une expression de pro- fonde douleur.  Bois Haut. 122 larg. 53.",69,60.6,False,title_direct,VITTORIO CRIVELLI,,OGGETTI IN LEGNO,,Sec. XV
BO0624_50794,386490,6,6,"AMBROISE LORENZETTI  XIVme siecle, Sienne. Madone.  Sur fond or, entouree d’une nuee d’anges, la Vierge, vue de face, est assise tenant I' Enfant- Jesus.  Elle porte une robe rose recouverte d'un manteau cou- stelle d'or dont les plis entourent le Divin Enfant.  Un des meilleurs tableaux des temps primitifs.  Bois Haut. 68 larg. 61.",82,49.9,False,title_direct,AMBROISE LORENZETTI,,OGGETTI IN LEGNO,,
BO0624_50794,386491,7,7,"PHILIPPE MEMMI 1332,Sienne. Saint Paul et Saint Jean Baptiste. Sur fond or, Saint Jean, vu de profil, est debout, vetu d'une peau de mouton sur laquelle est drape un manteau rose de deux tons, borde dans le bas d'un galon or; les cheveux epars sont recouverts d'un fichu. ll tient dans la main droite, une bande avec l'inscription: "" Voix du desert,; la main gauche indique l' inscription.  Debout, a cote de lui, Saint Paul en tunique bleue ornee dans le bas d'un galon argent et recouverte d'une draperie. La tete est entouree d'une aureole. La main droite soutient une epee; un livre rouge est dans la main gauche.  Bois Haut. 112 larg. 73.",93,67.2,False,title_direct,PHILIPPE MEMMI,,OGGETTI IN LEGNO,,Sec. XIV
BO0624_50794,386492,8,8,"PHILIPPE MEMMI 1332, Sienne. Saint Pierre et Saint Francois d'Assise. Debout, portant une riche tunique rouge terminee par un galon or et recouverte d'un manteau bleu et jaune, Saint Pierre la tete nimbee d'une aureole, le visage encadre d'une barbe, tient une clef de la main droite et dans l'autre main un Evangile.  Saint Francois d'Assise, debout a cote de Saint Pierre est vetu d'une robe de bure et ceint d'une corde. A la poitrine, aux mains et aux pieds des stigmates.  Dans la main droite: un livre de prieres; dans la main gauche un baton surmonte d'une croix.  Ces deux portraits se detachent nettement sur fond or.  Bois Haut. 112 larg. 73.",105,55.6,False,title_direct,PHILIPPE MEMMI,,OGGETTI IN LEGNO,,Sec. XIV
BO0624_50794,386493,9,9,"ANGE ALLORI  DIT  LE BRONZINO 1502-1572, Florence. Portrait de femme. Vue de face, vetue d'un corsage noir, legerement échancre, decouvrant la naissance de la gorge, les cheveux soigneusement lisses en bandeaux et recouverts d'une gaze legere qui se perd dans l'écharpe enroule autour du cou.  Sur bois. Haut. 56 larg. 39.",124,82.8,False,title_direct,ANGE ALLORI,,OGGETTI IN LEGNO,,Sec. XVI
BO0624_50794,386494,10,10,"BERNARD STROZZI 1581-1644,Genes. Sainte Cecile. Assise, les deux mains posees sur l'orgue place devant elle; vetue d'une robe rouge sous une echarpe bleu claire negligemment jetee sur l'épaule.  Un manteau fonce enroule et drape gracieusement les contours de la taille.  Toile Haut. 130 larg. 110.",134,66.4,False,title_direct,BERNARD STROZZI,,,,Sec. XVII
BO0624_50794,386495,11,11,"ECOLE DE NUREMBERG XVllme siecle. Portrait de Ueuve. Vue de face, a mi-corps, vetue d'un corsage en velours broche noir avec parements de broderies, collerette en toile plissee, les cheveux dissimules sous une coiffe bordee autour du visage d''une bande en toile. Une somptueuse chaine en or a laquelle est suspendue un medaillon, enroule le cou et la poitrine de la veuve; une autre chaine dissimule la fermeture du corsage. Les mains, aux doigts fuseles, sont croisees l'une sur l'autre et ornees de bagues avec pierreries. Dans le haut du tableau, a droite, l' inscription suivante :  ETATIS SVE 75  du cote oppose un blason et au-dessous: 1615.  Bois Haut. 85 larg. 66.",145,88.8,False,title_direct,,ECOLE DE NUREMBERG,OGGETTI IN LEGNO,,Sec. XVII
