catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_65735,509210,1,1,NARDO DI CIONE  Travaillait a Florence de 1345 a 1365  - I Polyptyque: La Vierge avec l'Enfant et quatre Saints.,7,66.7,False,positional,NARDODICIONE,,,,Sec. XIV
BO0624_65735,509211,2,2,MARIOTTO DI NARDO Travaillait de 1394 a 1424. L'Arrestation du Christ.,25,52.2,False,title_direct,MARIOTTODINARDO,,,,Sec. XIV
BO0624_65735,509212,3,3,"ANDREA DA FIRENZE (Ecole de) Seconde moitie du XIVe siecle. Le Christ dans le sarcophage entoure de la Vierge, de saint Jean",39,69.2,False,title_direct,ANDREA DA FIRENZE,,,,Sec. XIV
BO0624_65735,509213,4,4,SPINELLO ARETINO (Attribue a)  Travaillait en Toscane de 1387a 1410. Calvaire.,69,64.8,False,title_direct,SPINELLO ARETINO,,,,Sec. XV
BO0624_65735,509214,5,5,GIOVANNI DEL BIONDO Travaillait a Florence de 1356 a 1392. Anges et Saintes.,71,39.1,False,title_direct,GIOVANNIDEL BIONDO,,,,Sec. XIV
BO0624_65735,509215,6,6,FRA ANGELICO Nea Vicchio (Mugello)a la fin du XIVe siecle --mort a Rome en 1455. La Vierge avec l'Enfant.,83,77.3,False,title_direct,FRA ANGELICO,,,,Sec. XIV
BO0624_65735,509216,7,7,ECOLE FLORENTINE-MAiTRE DE PARIS  Premiere moitie du XVe siecle  ## Cassone:Jeunesse d'Hercule.,96,52.9,False,title_direct,MAiTRE DE PARIS,ECOLE FLORENTINE,,,Sec. XV
BO0624_65735,509217,8,8,ECOLE FLORENTINE  Environ 1430. Cassone:Legende chevaleresque.,114,65.9,False,title_direct,,ECOLE FLORENTINE,,,Sec. XV
BO0624_65735,509218,9,9,ECOLE FLORENTINE  Premiere moitie du XVe siecle. Cassone: Duel.,141,85.7,False,title_direct,,ECOLE FLORENTINE,,,Sec. XV
BO0624_65735,509219,10,10,"MAiTRE DE LA, MADONNA DEL BAMBINO VISPO.  Ecole florentine:premiere moitie du XVe siccle. La Vierge avec l'Enfant Jesus et des Anges.",143,52.0,False,title_direct,"MAiTREDE LA,MADONNA DELBAMBINO VISPO",Scuola Fiorentina,,,
