catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_50014,301668,1,1,"Banc de corridor a dos artistiquement sculpte a volutes, se rencontrant au milieu, accostant un vase. Les cotés lateraux sculptes et ajoures et reunis par une traverse artistiquement sculpté a decor de feuillage. Long. 2.18, haut. 1.17 M. Epoque Louis XIV.",3,99.6,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301669,2,2,"Banc de salon Louis XIV en noyer sculpte,a pieds et colonnes torses, les pieds reunis par des traverses torses. Le dossier a riche sculpture de volutes et d'arabesques ainsi que les accoudoirs. Le siege et le dos en velours rouge. Long. 1.55, haut. 1.37 M. Beau meuble.",4,99.6,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301670,3,3,"Banc de corridor en bois artistiquement sculpte,au milieu vase d'ou se repandent de volutes entoures de feurs et de palmes. Haut. 1.15, long. 2.17 M. Belle piece, conservation parfaite. Voir la reproduction.",5,99.5,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301671,4,4,"Table ovale en bois satiné a marqueterie,au milieu et a l'entour des médaillons en laque dans des cadres en bois de rose, aussi les quatre pieds sont encadrés de bois de rose. Bon meuble Louis XVI. Diam.1.05.—0.75 M.",6,99.5,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301672,5,5,"Vitrine en bois satiné a bandes en palissandre, en haut incruste de palissandre et de bois clair, entierement vitré, avec trois planchettes couvert de drap. Haut. 1.52, larg. 0.71,prof. 0.35M.",7,99.5,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301673,6,6,"Commode en acajou a trois tiroirs cintres et legerement contournes comme aussi les cotes lateraux, orne de superbes chutes et sabots en bronze cisele et doré. Les anneaux de tirage et entrées de serrure en bronze doré. Bon meuble Louis XV. Haut. 0.88, long. 1.48, prof. 0.60 M.",8,99.6,False,positional,,,MEUBLES ANTIQUES,,
BO0624_50014,301674,7,7,"Commode Empire en acajou a trois tiroirs,avec des bandes incrustes en bois clair. Monture en cuivre. Haut. 0.84, long. 0.90, prof. 0.50 M.",11,99.2,False,positional,,,Meubles antiques,,
BO0624_50014,301675,8,8,"Commode en acajou, avec trois tiroirs legerement cintrés, les anneaux de tirage et entrees de serrure en bronze cisele et dore.Les arretes laterales ornées de chutes en cuivre.",12,99.4,False,positional,,,Meubles antiques,,
BO0624_50014,301676,9,9,"Buffet en acajou a trois tiroirs, l'abattant se reforme en ouvrant comme étagere.Les tiroirs et cotes lateraux cintres et ornes de riche monture en cuivre cisele, ajoure et dore, comme chutes, sabots, entrees de serrure et anneaux de tirage. Haut. 0.86, et ouvert 1.36, long. 1.22, prof. 0.57 M.",13,99.6,False,positional,,,Meubles antiques,,
BO0624_50014,301677,10,10,"Petite table commode, en bois de rose incruste en damier, les quatre pieds et le devant légerement cintre avec deux tiroirs. Joli petit meuble Louis XVI. Haut. 0.77, long. 0.75, prof. 0.43 M.",17,99.2,False,positional,,,Meubles antiques,,
BO0624_50014,301678,11,11,"Fauteuil de conseiller en noyer sculpte a grand dossier, sur le devant riche sculpture bien artistique,les accoudoirs a decor sculpte renaissance. Le dos et le siege en cuir entouré de grands boutons en laiton. Les dos surmontés de deux ornements en laiton en forme de globes.",19,87.6,False,positional,,,Meubles antiques,,
BO0624_50014,301679,12,12,"Fauteuil en tout pareil. Ces deux fauteuils de conservation parfaite, sont d’une beaute excessive et de la premiere moitie du XVllme siecle. Haut. 1.53, larg. 0.66 M",22,91.8,False,positional,,,Meubles antiques,,
BO0624_50014,301680,13,13,"Buffet en acajou sculpte a deux battants surmontes d'un tiroir, orné de cuivres. Epoque Louis XVI. Haut. 0.82, larg. 0.87, prof. 0.50 M.",26,98.8,False,positional,,,Meubles antiques,,
BO0624_50014,301681,14,14,"Banc de corridor a sculpture fort artistique,medaillon au",27,97.4,False,positional,,,Meubles antiques,,
BO0624_50014,301682,15,15,"Table en chene sculpte a rallonges, sur quatre pieds de forme boule réunis par des traverses, a l'entour frise sculpte et ornemente. Bon meuble du XVIIme siecle. Haut. O.80, long. 33 et avec les deux rallonges 2.49, larg. 0.83 M.",29,87.3,False,positional,,,Meubles antiques,,
BO0624_50014,301683,16,16,"Presse a linge en chene sculpté, plaque de palissandre, sur quatre pieds tors, reunis par des traverses. Les deux colonnes - surmontees de vases, avec deux tiroirs et six planchettes. La base du pied en marqueterie a damier. XVIIme siecle. Haut. 2.05, larg. 0.78, prof. 0.59 M.",33,70.5,False,positional,,,Meubles antiques,,
BO0624_50014,301684,17,17,"Fauteuil Empire en acajou sculpte, le dos a filets en cuivre, dossier, siege et coussin en soie vert, brode de fleurs blanches.",35,67.4,False,positional,,,Meubles antiques,,
BO0624_50014,301685,18,18,Tabouret en bois sculpte moderne.,36,95.5,False,positional,,,Meubles antiques,,
BO0624_50014,301686,19,19,"Cabinet a garder le linge et les papiers de famille en noyer sculpte, le corps superieur a deux battants, fronton saillant et ondule a crete sculpte a contours. Le corps inferieur a quatre tiroirs bombes munis de cuivres ciseles de l'epoque,le devant a deux, pattes d'aigle. Superbe meuble du commencement du XVI1Ime siecle. Haut. 2.47, larg. 2.02, prof. 0.66 M.",38,90.5,False,positional,,,Meubles antiques,,
BO0624_50014,301687,20,20,"Armoire en chene sculpte a superbe sculpture en renaissance hollandaise a deux corps. Le corps superieur a deux battants, a panneaux sculptes representant la Foi et l'Esperance entre trois mi-colonnes a cannelures, a bases et capitaux sculptés. Fronton saillant a frise,a sculpture artistique a ornements de convention, d'oiseaux et au milieu d'une femme portant faucon. Le corps inferieur aussi a deux battants chaque a deux panneaux1 representant la Justice, lAmour maternel etc.aussi entret trois mi colonnes comme celles d'en haut, surmontés d'unef frise sculptee; dessous dans le corps du meuble deux tiroirs entre trois mufles de lion. Superbe meuble du XVIIme siecle de conservation parfaite. Haut. 2.14, larg. 1.70, prof. 0.77 M. Voir la reproduction.",39,99.8,False,positional,,,Meubles antiques,,
BO0624_50014,301688,21,21,Trepied en bois sculpte et dore pour poser un vase,40,50.4,False,positional,,,Meubles antiques,,
BO0624_50014,301689,22,22,"Quatre tabourets en noyer sculpte, style Louis XV, couverture en velours antique.",41,51.8,False,positional,,,Meubles antiques,,
BO0624_50014,301690,23,23,"Table de nuit en acajou avec fermeture en cylindre, monture en cuivre ciselé. Epoque Louis XVI.",42,52.8,False,positional,,,Meubles antiques,,
BO0624_50014,301691,24,24,"Superbe chaise a grand dossier en noyer artistiquement sculpte, le dos a décor de palmettes et d'arabesques entre deux colonnes a bases et capitaux sculptes, sur quatre pieds tournes reunis par des traverses. Siege en velours d'Utrecht de l'epoque. Haut. 1.30 M. XVII siecle.",43,99.1,False,positional,,,Meubles antiques,,Sec. XVII
BO0624_50014,301692,25,25,"Cartonniere en sycomore, palissandre et bois de rose a sept",47,97.5,False,positional,,,Meubles antiques,,
BO0624_50014,301693,26,26,"Cabinet de salon italien en écaille a deux corps, le devant du corps s superieur avec un battant en portique, accoste de six colonnettes, dans la niche une statuette en cuivre dore, le battant accoste de cinq tiroirs munis de cuivre de chaque coté. En ouvrant le battant on voit une case fermee par un battant aussi en portique, dans la niche une statuette en bronze accoste de deux colonnettes en écaille et surmonté d'une colonnade en cuivre. Cette case est surmontée et accostee de 16 petits tiroirs. Le corps inferieur en bois noirci a six pieds en forme de colonnes. Haut. 1.66, larg. 1.26, prof. 0.57 M. Beau meuble, époque Louis XIII.  Voirla reproduction.",52,93.5,False,positional,,,Meubles antiques,,
BO0624_50014,301694,27,27,"Table en acajou a deux abattants avec un tiroir muni de cuivres, sur quatre pieds a cannelures avec planchette au mi lieu. Epoque Louis XVI.",57,74.3,False,positional,,,Meubles antiques,,
BO0624_50014,301695,28,28,"Deux coffrets a bijoux en vieille laque du Japon, monture en cuivre grave.",58,98.0,False,positional,,,Meubles antiques,,
BO0624_50014,301696,29,29,"Presse a serviettes en chene sculpte, plaqué d'ebene, sur quatre pieds tournes reunis par des traverses. Le tiroir a frise artistiquement sculpté. Haut. 1.10, larg. 0.43, prof. 0.33 M.",59,99.1,False,positional,,,Meubles antiques,,
BO0624_50014,301697,30,30,"Chaufferette en chene sculpte, anse tournante en laiton.",60,97.3,False,positional,,,Meubles antiques,,
BO0624_50014,301698,31,31,"Cassette en bois des Indes a bandes en ébene, monture en cuivre ciselé. Haut. 0.12, long. 0.61, larg. 0.45 M.",61,69.2,False,positional,,,Meubles antiques,,
BO0624_50014,301699,32,32,"Gueridon en acajou, colonne tournee sur trepied. Epoque Louis XV.",63,97.6,False,positional,,,Meubles antiques,,
BO0624_50014,301700,33,33,Planchette a calandrer en chene sculpte.,64,96.3,False,positional,,,Meubles antiques,,
BO0624_50014,301701,34,34,"Secretaire en sycomore bandes en laque et palissandre, l'abatques. Dessus tiroir aussi a panneau en laque et avec deux tants ouvrés comme l'abattant. Beau meuble Louis XVI.",65,99.1,False,positional,,,Meubles antiques,,
BO0624_50014,301702,35,35,"Vitrine pour exposer les statuettes en porcelaine, en sycomore avec bandes en palissandre et incrustations en bois clair. Les deux battants vitres.L'interieur a quatre planchettes. Haut. 1.56, larg. 1.04, prof. 0.33 M.",68,82.6,False,title_direct,,,Porcelaine,,
BO0624_50014,301703,36,36,Deux chevalets pour tableaux en chene.,69,96.1,False,title_direct,,,Tableaux,,
BO0624_50014,301704,37,37,"Suite de douze chaises et quatre fauteuils en bois sculpté, peints en blanc et doré. Les sieges en soie blanche et rouge a feurs. Quelques sieges uses. Belle suite. Epoque Louis XVI. Voirla reproduction.",70,99.2,False,positional,,,Meubles antiques,,
BO0624_50014,301705,38,38,"Siege d’enfant en bois sculpte, dos en velours rouge. Epoque Louis XV.",71,90.6,False,positional,,,Meubles antiques,,
BO0624_50014,301706,39,39,"Table scriban en acajou clair a bandes en palissandre, le dessus couvert de cuir. Deux tiroirs munis de cuivre. Long.",73,98.7,False,positional,,,Meubles antiques,,
