catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type,collection,period
BO0624_83723,159334,1,1,CLOUET. école de. Portrait d'homme.,32,66.7,False,title_direct,CLOUET,,,,
BO0624_83723,159335,2,2,CORNEILLE DE LYON. Jeune Femme vue en bust.,44,68.7,False,title_direct,CORNEILLE DE LYON,,,,
BO0624_83723,159336,3,3,DUMONSTIERS. Portrait de femme agee.,51,76.7,False,title_direct,DUMONSTIERS,,,,
BO0624_83723,159337,4,4,"LAGNEAU. Portrait de Marie Levernier, femme Laporte.",61,91.1,False,title_direct,LAGNEAU,,,,
BO0624_83723,159338,5,5,LAGNEAU. Portrait de vieillard.,72,84.0,False,title_direct,LAGNEAU,,,,
BO0624_83723,159339,6,6,LAGNEAU. Portrait de vieillard.,82,80.8,False,title_direct,LAGNEAU,,,,
BO0624_83723,159340,7,7,RICCI. Saint Jérome.,91,68.8,False,title_direct,RICCI,,,,
BO0624_83723,159341,8,8,VIVARINI. La Vierge tenant l'Enfant-Jésus.,100,84.9,False,title_direct,VIVARINI,,,,
BO0624_83723,159342,9,9,école Allemande. XV siecle. La Vierge et le Christ.,112,62.9,False,positional,,ECOLE ALLEMANDE,,,Sec. XV
BO0624_83723,159343,10,10,école espagnole. XV siecle. Deux personagges.,117,49.1,False,positional,,ECOLE ESPAGNOLE,,,Sec. XV
BO0624_83723,159344,11,11,école Flamande. XVI siecle. La Vierge allaitant l'Enfant-Jesus.,133,72.3,False,positional,,ECOLE FLAMANDE,,,Sec. XVI
BO0624_83723,159345,12,12,école Flamande. XVI siecle. Tryptyque.,140,53.1,False,positional,,ECOLE FLAMANDE,,,Sec. XVI
BO0624_83723,159346,13,13,école francaise. Le concert.,150,68.3,False,positional,,ECOLE FRANCAISE,,,
BO0624_83723,159347,14,14,école francaise. Triptyque.,159,70.0,False,positional,,ECOLE FRANCAISE,,,
BO0624_83723,159348,15,15,école dell'Italie du nord. XV siecle. Sujets saints.,169,62.2,False,positional,,ECOLE DE L'ITALIE DU NORD,,,Sec. XV
BO0624_83723,159349,16,16,Objets d'art. FibuLE en argent dore de forme cintree. Epoque merovingienne.,186,89.6,False,positional,,,OGGETTI VARI,,
BO0624_83723,159350,17,17,"Objets d'art. PETIT BAs-RELIEF en argent repousse :la Vierge, l'Enfant-Jesus et saint Jean-Baptiste. Travail italien, xvie siecle. Cadre en ebene incruste d'os, de forme architecturale et d'ancien travail italien.",190,96.5,False,positional,,,BASSORILIEVI,,
BO0624_83723,159351,18,18,"Objets d'art. Deux corNETs de pharmacie en ancienne faience de Faenza, decores l'un, d'une panthere, l'autre d'un buste d'empereur romain,",194,94.5,False,positional,,Scuola Faentina,OGGETTI VARI,,
BO0624_83723,159352,19,19,"Objets d'art. Vase a deux anses et sur piedouche en ancienne faience de Deruta,a decor de feuillages et faux godrons en bleu, avec refets metalliques jaune-chamois.",198,95.5,False,positional,,,OGGETTI VARI,,
BO0624_83723,159353,20,20,"Objets d'art. PeTITE PLAQuE quadrilobee en cuivre champleve et emaille de Limoges, decoree d'un angelot tenant un phylactere presentant le nom de saint Marc. xin siecle.",203,95.3,False,positional,,,OGGETTI VARI,,
