catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_5579,63346,1,1,LOT DE GALONS argentes pour livrees.,141.0,96.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63347,2,2,"LOT DE BOUTONS pour livrees,avec monogramme et armoiries Bevilacqua.",142.0,70.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63348,3,3,"LOT DE PETITS BIJOUX: fermoirs,medaillons en carniole, agathe, émail, et petite chaine venitienne en or (5 pieces).",145.0,68.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63349,4,4,LOT DE CINQ PIECES de differentes dentelles blondes avec fls d'or.,146.0,90.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63350,5,5,"DEUX VUES DE ROME, peintures sur verre, encadrees.",147.0,97.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63351,6,6,"6.PETIT BUSTE en albatre,s signe Kogler F...., sur piedouche et colonne en bois noir. M.0.25.",149.0,98.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63352,7,7,"7.DEUX VASES carres en porcelaine de Chine,decor polychrome. Reserves a personnages. M.0.32.",150.0,70.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63353,8,8,"LOT DE SEIZE SALIERES en porcelaine de Saxe, deux petites tasses de Dresde et deux tasses en porcelaine de 1'Indo-Chine (20 pieces).",152.0,94.8,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63354,9,9,"LOT DE QUATRE TASSES et cinq soucoupes vieux Venise, dont une a couvercle (9 pieces).",155.0,95.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63355,10,10,LOT DE DEUX PETITES TASSES et soucoupes et trois salieres (endommagees) en émail de Venise (7 pieces).,156.0,98.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63356,11,11,DEUX VASES TULIPIERS en faience bleue de Delft (restaures). M.0.37.,158.0,96.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63357,12,12,"LOT DE TROIS DIFFERENTES CASSETTES en écaille, avec pierres dures, ivoire, etc.",159.0,97.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63358,13,13,PETITE ETAGERE d'angle a quatre plans en bois sculpte et dore. M.1.70.,160.0,97.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63359,14,14,TROIS SIEGES-TABLES octogones incrustees de nacre.,161.0,96.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63360,15,15,"DEUX TABLES a tiroirs et allonges en noyer, pieds style",163.0,96.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63361,16,16,DEUX CANDELABRES a sept branches en bronze dore.,165.0,96.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63362,17,17,"DEUX COUPES-VASES sur socle a colonne, en bronze cisele et dore.Empire. M.0.30.",167.0,97.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63363,18,18,CHASUBLE en soie blanche brodee en soie au plumetis.,168.0,96.3,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63364,19,19,"LOT DE BIJOUX DIVERS, breloques, scarabees, etc. (24pieces).",169.0,89.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63365,20,20,"LOT DE QUATORZE PIECES DE DENTELLES noires,",170.0,95.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63366,21,21,"LOT COMPOSE D'UNE MINIATURE du Roi Charles-Albert, sur ivoire, cadre en velours, et petit tableau en al-",172.0,93.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63367,22,22,"GRAND SERVICE EN PORCELAINE francaise,blanche et or,avec armoiriers Bevilacqua coloriees (225 assiettes, 70 assiettes creuses,25 petits pots a creme,25 plats diversovals,14platsronds,4saladiers,4légumiers,3 saucieres,6 tasses a bouillon avec plat et couvercle,4 raviers, 3 soupieres a couvercles: 417 pieces).",174.0,97.3,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63368,23,23,"PETIT BUSTE en bronze du Duc d'Angouleme, sur piedouche et colonne en bronze. M.0.32.",175.0,97.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63369,24,24,"QUATRE PETITES TASSES a cafe turc, dans des petits supports en cuivre emaille. Tasses et supports differents (8 pieces).",176.0,98.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63370,25,25,"BUREAU SECRETAIRE a abattant incline, en bois de noyer, Louis XV. M. 1.05 X 1.10.",177.0,97.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63371,26,26,"DEUX PORTE-CARTES composes de deux tres beaux plats profonds, vieux Japon polychrome, ajoure, monture en bronze",178.0,98.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63372,27,27,"GRAND PLATEAU oval, en argent a bord et manches ciseles, tete de Meduse. Epoque empire. Gr.2248. dore ""un plat restauré.， Diam. du plat M. 0.17.",179.0,79.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63373,28,28,"MONTRE D'HOMME a repetition, en or, cuvette interne en metal, avec petite chatelaine en or. BEAU VOILE d'eglise, broderie en soie et or sur fond",181.0,77.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63374,29,29,"DEUX CADRES baroques, en bois brun sculpté, contenant des personnages brodés en soie de couleur. M.0.42.",183.0,98.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63375,30,30,"BEAU VOILE d'eglise, broderie en soie et or sur fond de soie blanche, garni d'une petite dentelle en or.",184.0,65.8,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63376,31,31,"THE MARQUIS OF WELLINGTON, jolie gravure coloriee par Minasi-Stadler d'apres A. Aglio, cadre dore. DEUX TABLES-CONSOLES en bois de noyer, a petits",185.0,79.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63377,32,32,"PETITE SOUPIERE a couvercle, sur plat en porcelaine de Chine a personnages polychromes.",192.0,97.8,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63378,33,33,"DEUX TABLES-CONSOLES en bois de noyer, a petite flets,recouvertes de toile ciree contournee.",193.0,64.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63379,34,34,"LOT DE DIFFERENTS BIJOUX faux pour costumes, etc.",194.0,96.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63380,35,35,LOT DE DIFFERENTES DENTELLES anciennes.,198.0,95.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63381,36,36,"HUILIER en argent, a quatre compartiments avec verres. Gr.220.",200.0,96.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63382,37,37,"ECOLE VENITIENNE: Quatre petits tableaux de genre, peints sur verre, cadres en bois verni vert et doré.",,56.6,True,none,,,
BO0624_5579,63383,38,38,"DEUX BEAUX VASES, vieux Chine, famille rose a reser.",204.0,86.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63384,39,39,"STATUETTE en bronze, representant une Naiade, base en",209.0,96.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63385,40,40,"DEUX PETITES CONSOLES a une colonne et a trois pieds, en bois sculpte et dore, style Louis XV. Plaques",214.0,98.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63386,41,41,"DEUX CUILLERES et fourchettes a salade, en corne noire. manches en argent (4 pieces).",216.0,97.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63387,42,42,"QUATRE SUJETS RELIGIEUX. Sculptures en bois, dans",217.0,96.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63388,43,43,"DEUX PETITS CANDELABRES a deux branches, formes par un berger et une bergere en porcelaine, assis sous un arbre en bronze dore,ornements et feurs en porcelaine, socle en bronze. M.0.20.",219.0,98.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63389,44,44,"SIX CHAISES Louis XV,en bois sculpte et ciré, recouvertes de damas rouge.",220.0,97.3,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63390,45,45,"UN CARREAU en faience hispano-mauresque, en deux morceaux a dessin en relief, doré, a refets.M. O.29 Y0.29.",221.0,94.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63391,46,46,"VINGT-QUATRE GRAVURES,representant des costumes de Venise (Venezia, G. Battaggi),cadres dores. M. 0.35 X 0.24.",222.0,98.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63392,47,47,"LOT DE SEPT PORTRAITS anciens, de grandeurs differentes, membres de la famille Bevilacqua, sur toile, sans cadres.",223.0,98.3,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63393,48,48,"LOT DE DEUX TABLES-CONSOLES etde deux fauteuils style Louis XV,en bois sculpte et verni vert.",224.0,92.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63394,49,49,"DEUX GRANDS VASES,anses en faience de Cafaggiolo, marques PA et 1538, décors bleu noir et jaune.",225.0,98.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63395,50,50,"SERVICE A DESSERTenporcelaine de France,fond blanc a bouquet de feurs, bord rose et or (72 assiettes,4 fruitiers a trois étages,5 corbeilles,4 grandes et 8petites bonbonieres, 2 compotiers: 95 pieces).",231.0,94.8,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63396,51,51,"TROIS CACHE-POTS hexagones de differentes grandeurs en porcelaine vieux Chine, decor de personnages et inscriptions suur fond blanc. M. 0.18 X 0.15 X 013.",232.0,98.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63397,52,52,BORDURE brodee en soie et or. Ornements Renaissance et armoiries. M.2.50X 0.22.,236.0,80.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63398,53,53,"DEUX VASES-URNES en porcelaine francaise, style Empire, decor bleu de France et or a deux tons. M.0.46.",238.0,98.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63399,54,54,"BUREAU-COMMODE ancien,a abattant incline et a deux tiroirs,ainsi que deux petites commodes a trois tiroirs en noyer marquete de differents bois colories a personnages. Bureau M.1.00 X 1.25. CommodesM.0.82 X0.82.",240.0,86.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63400,55,55,"TETE-A-TETE porcelaine de Saxe, compose d’un plateau, deux tasses et soucoupes, une theiere, un sucrier et un pot au lait sur fond rose, reserves blanches a medaillons personnages Louis XV.",242.0,82.6,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63401,56,56,"DEUX COUPES ovales en argent, posees sur quatre griffonsa tetes de beliers, formant anses. Kg.1.134. Voir illustration, page15.",243.0,94.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63402,57,57,"BROCHE,representant unpierrot,tete en argent et leve- tement pavé de roses et rubis. Monture or et argent. Voir illustration,planche 1.",250.0,75.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63403,58,58,"QUATRE JOLIES CONSOLES, colonnes Louis XV en bois sculpte et dore. M. 1.10.",252.0,97.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63404,59,59,"TETE D'ANGE en marbre, d'apres Gian Bologna. M. 0.60.",256.0,86.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63405,60,60,"PENDULE Louis XV, genre boule en ebene incruste, ornements et cadran en bronze dore. M.1.20. Voir illustration,planche 40.",257.0,98.4,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63406,61,61,"BROCHE PENDELOQUE,composee d'une émeraude carree entouree de treize petits brillants et d'une petite emeraude cabochon a trois brillants et d'une émeraude pendeloque entouree de douze petits brillants, monture en or. Voirillustration,planche 1.",258.0,99.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63407,62,62,"PETIT PANNEAU en tapisserie, medaillon soutenu par deux anges portant l'inscription: "" Abondantia., XVIf siecle.",259.0,98.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63408,63,63,"LOT DE 32 PIECES de porcelaine du Japon et Chine, dont tasses dites "" Capucin, , sucrier, theieres, etc.",261.0,98.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63409,64,64,"COLLECTION UNIQUE DE 56 COSTUMES des soldats lombards et venitiens de 1annee 1848et 1849,peints a l'huile sur carton par Faustino Loli de Brescia. En deux",262.0,93.3,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63410,65,65,"FERMOIR, au centre belle émeraude rectangulaire, entourée d'un carré de petites roses et de chaque coté du carre trois perles reliees entre elles par un ruban de pe-",267.0,98.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63411,66,66,"DEUX VASES, de Chine en terre cuite vernie, fond noir a perscnnages et decor polychrome et or, genre laque, sur les couvercles des coqs. Bases rondes en bois verni vert. M. 1.05 X 0.45.",272.0,98.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63412,67,67,"DEUX COMPOTIERS et un sucrier a couvercles en émail de Venise, fond vert, decor or et reserves blanches avec feurs. 3 pieces.",273.0,94.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63413,68,68,"GRANDE BROCHE en brillants a pendeloque,formée de branches demontables.Au centre grand ettres beau brillant des Indes (Vieux Golconda). Monture argent sur or. Voir illustration,planche1. Gr.101.5.",277.0,99.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63414,69,69,"GRANDE ET BELLE EMERAUDE rectangulaire demontée.Piece rare. Carats268/4 =Grains 157/ Voir illustration,planche1. 32 Millim.26 X19.",278.0,98.5,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63415,70,70,"SERVICE A THE en porcelaine de Chine, decor a personnages polychromes, compose de 12 tasses et soucoupes, un pot au lait, sucrier et trois vases a the. 17 pieces.",279.0,98.8,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63416,71,71,"DEUX SUPERBES POTICHES a théen ancienne porcelaine fond bleu, du Japon, ariche decor de bronze doré. Sur socles en velours rouge et bois sculpte et dore. M.0.66X0.40.",280.0,98.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63417,72,72,"DEUX IDEM, les convercles detaches differents dessins de decor.",284.0,96.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63418,73,73,"CERES, jolie statuette en bronze sur colonnette en marbre. M.0.48.",288.0,97.1,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63419,74,74,DEUX PETITS FAUTEUILS Louis XV en bois sculpte et dore.,292.0,95.7,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63420,75,75,"TROIS GRANDS VASES a couvercles et deux grands cornets du Japon,bleu, qui ont éte repeints a l'huile en couleurs.5 pieces. Vases M. 0.65.",293.0,93.9,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63421,76,76,"PETITE TABLE ancienne a tiroir sur quatre pieds a traverse,bois noir incruste d'ecaille, de nacre, ornements en bois clair. M.0.80 X 0.64.",297.0,94.0,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63422,77,77,"ARRIVABENE (J. C.) 1806. Sainte Famille. Joli tableau sur toile, cadre en bois dore et verni, aux armoiries Bevilacqua. M. 0.60 X 0.82.",298.0,98.2,False,positional,Chevalier Sangiorgi,,
BO0624_5579,63423,78,78,"LOT DE TRENTE GRANDS COUTEAUX, couteau et fourchette a decouper,trente fourchettes,dix-huit cuilleres a soupe et grande cuillere a legumes, en argent, graves aux armes des Bevilacqua. Kg.3.915. <!-- image -->",299.0,94.6,False,positional,Chevalier Sangiorgi,,
