catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_83731,65282,1,1,"Objets d'art et d'ameublement. Bronze, sculpture.  PeNduLe, en bronze et marbre blanc,ornee, de part et d'autre du mouvement, d'un groupe:l'oiseau mort;composition d'une fillette drapee a l'antique et d'un amour. Base ornee d'une frise d'amours musiciens. Cadran signe: Guy d Amour, a Paris. Epoque Louis XVI.",20.0,87.5,False,positional,,,BRONZES; SCULPTURE
BO0624_83731,65283,2,2,"Objets d'art et d'ameublement. Bronze, sculpture. PAIRE DE cANDELABREs a trois lumieres, en bronze et marbre blanc,  formes chacun de deux amours a patine brune, soutenant le bouquet de fleurs porte-lumieres et debout sur une base cylindrique.",25.0,68.6,False,positional,,,BRONZES; SCULPTURE
BO0624_83731,65284,3,3,"Objets d'art et d'ameublement. Bronze, sculpture. BrsTE en terre cuite, grandeur nature :portrait de femme,la poitrine decouverte,la tete tournee vers l'epaule gauche. Epoque Louis XVI.",29.0,79.4,False,positional,,,BRONZES; SCULPTURE
BO0624_83731,65285,4,4,"MEUBLES. VirriNe plate rectangulaire, en bois sculpte et dore, sur quatre pieds cambres,a decor de feuillages et palmettes. En partie de l'epoque Louis XIV.",34.0,90.8,False,title_direct,,,MEUBLES
BO0624_83731,65286,5,5,"MEUBLES. TABLE DE MILIEu, en bois sculpte et dore, composee d'une console transformee : decor de mascarons, rinceaux et guirlandes de fleurs. Elle repose sur quatre pieds cambres, relies par un croisillon contourne, surmonte d'une large palmette.Tablette de marbre ranz. Epoque Louis XIV.",38.0,98.1,False,title_direct,,,MEUBLES
BO0624_83731,65287,6,6,"MeuBLE a hauteur d'appui fermant a trois portes vitrees; bois de placage; decor d'encadrements, palmette et bas-relief allegorique, en bronze.Epoque Louis XIV.",42.0,95.7,False,positional,,,MEUBLES
BO0624_83731,65288,7,7,"CoMMode a trois rangs de tiroirs, en bois de placage, garnie de poignees, entrees de serrures, chutes et sabots en bronze. Tablette de marbre ranz.Epoque Regence.",46.0,98.2,False,positional,,,MEUBLES
BO0624_83731,65289,8,8,"TaBLE A ouvRAGE a abattant et deux tiroirs, en bois laque,a decor de paysages animes de style chinois. Garnitures de bronze. Epoque Louis XV.",50.0,94.4,False,positional,,,MEUBLES
BO0624_83731,65290,9,9,"PETITE TABLE-BUREAu a trois tiroirs et une tablette,en bois laque, decoree, sur toutes les faces, de paysages et fleurs de style chinois. Garnitures de bronze.Epoque Louis XV.",54.0,94.6,False,positional,,,MEUBLES
BO0624_83731,65291,10,10,"Commode a trois rangs de tiroirs, en marqueterie de bois de couleurs, a entrelacs et encadrements. Applique-vase, mufles de lions, chutes en bronze. Signee : Thiebault. Tablette de marbre ranz. Epoque Louis XV.",58.0,97.9,False,positional,,,MEUBLES
BO0624_83731,65292,11,11,"MEUBLES. Commode a deux tiroirs,en marqueterie de bois de couleurs,a dessin de branches fleuries et d'oiseaux. Elle est garnie de poignees, d'entrees de serrures, d'encadrements, de chutes et de sabots en bronze, a decor de rocailles et d'ailettes. Signee : L. Boudin (Leonard Boudin, rue Fromanteau). Tablette de marbre breche d'Alep. Epoque Louis XV.",61.0,95.6,False,title_direct,,,MEUBLES
BO0624_83731,65293,12,12,"MEUBLES. TaBLE ovale a un tiroir, avec tablette d'entrejambes, en bois de rose et de couleurs. Galerie de cuivre. Dessus de marbre blanc.Fin de l'epoque Louis XV.",65.0,91.9,False,title_direct,,,MEUBLES
BO0624_83731,65294,13,13,"MEUBLES. PeriTE coMMoDE etroite a trois tiroirs,en marqueterie de bois de couleurs,a pendentifs d'instruments de musique, avec fleurs sur les cotes. Pieds cambres. Garnitures de bronze. Tablette de marbre gris. Fin de l'epoque Louis XV.",69.0,94.0,False,title_direct,,,MEUBLES
BO0624_83731,65295,14,14,"MEUBLES. ENcoiGNuRE en marqueterie de bois de couleurs, presentant, sur la porte,un vase de fleurs et de chaque cote des quadrilles. Frise de rinceaux,chutes a medaillons,cul-de-lampe et encadrements en bronze. Tablette de marbre vert-campan. Fin de l'epoque Louis XV.",73.0,97.4,False,title_direct,,,MEUBLES
BO0624_83731,65296,15,15,"MEUBLES. Commode a trois rangs de tiroirs, en marqueterie de bois de couleurs,a decor de draperies, vases et emblemes de l'astronomie. Elle est garnie d'une frise a entrelacs, d'anneaux de tirage, de chutes a rangs de piastres, d'un cul-de-lampe et de sabots-griffes en bronze dore. Pieds cambres. Signee :Feurst..(Joseph Feurstin,rue du Faubourg-Saint-Antoine). Tablette de marbre breche d'Alep. Fin de l'epoque Louis XV.",77.0,97.6,False,title_direct,,,MEUBLES
BO0624_83731,65297,16,16,"MEUBLES. TaBLE-BuREAu de forme ovale en bois de placage, contenant une tablette mobile et un tiroir, et reposant sur quatre pieds cambres. Garnitures de bronze. Dessus de marbre breche d'Alep.Fin de l'epoque Louis XV.",81.0,96.7,False,title_direct,,,MEUBLES
BO0624_83731,65298,17,17,"MEUBLES. TaBLE ovale a un tiroir,en marqueterie de bois de couleurs, a dessin de fleurettes dans des quadrilles. Pieds cambres. Galerie de cuivre. Fin de l'epoque Louis Xv.",85.0,95.6,False,title_direct,,,MEUBLES
BO0624_83731,65299,18,18,"MEUBLES. Supporr-TREpieD,en bois sculpte,peint gris et dore,a pieds cambres et contournes en maniere de grecques avec tige centrale entouree d'un serpent. Decor de feuillages, de guirlandes de fleurs et mufles de lions. Epoque Louis XVI.",88.0,89.6,False,title_direct,,,MEUBLES
BO0624_83731,65300,19,19,"MEUBLES.TaBLe oblongue a un tiroir, en acajou; ceinture et pieds canneles. Epoque Louis XVI.",92.0,91.8,False,title_direct,,,MEUBLES
BO0624_83731,65301,20,20,"MEUBLES. TABLE-TRicoTeusE avec tabletle d'entrejambes,en acajou, avec filets de bois de couleurs. Bordure de cuivre.Epoque Louis XVI.",96.0,81.4,False,title_direct,,,MEUBLES
BO0624_83731,65302,21,21,"MEUBLES. TaBLe-roGNon, en acajou, sur pieds ajoures relies par une traverse. Epoque Louis XVI.",100.0,76.8,False,title_direct,,,MEUBLES
BO0624_83731,65303,22,22,"MEUBLES. TABLE-TRicoTeusE avec deux tablettes d'entrejambes, en bois clair.",104.0,69.4,False,title_direct,,,MEUBLES
BO0624_83731,65304,23,23,"MEUBLES. TaBLE-BUREAu rectangulaire a trois tiroirs, en bois de placage,a decor de grecques sur toutes ses faces. Elle repose sur quatre pieds carres et est ornee d'entrees de serrures, d'encadrements,de bordures, de rosaces et de guirlandes en bronze.Tablettes mobiles sur les cotes. Signee : Montigny (Philippe-Claude Montigny, cour de la Juiverie). Dessus de cuir. Epoque Louis XVI.",109.0,94.8,False,title_direct,,,MEUBLES
BO0624_83731,65305,24,24,"MEUBLES. Perr MeuBLE a trois tiroirs, dont un formant bureau, en bois de placage, avec tablette d'entrejambes. ll est a toutes faces et repose sur quatre pieds carres. Galerie de cuivre. Epoque Louis XVI.",114.0,77.7,False,title_direct,,,MEUBLES
BO0624_83731,65306,25,25,"MEUBLES. MeuBLe a hauteur d’appui, a cinq rangs de tiroirs, en bois de placage, garni d'une frise de postes, d'entrees de serrures, d'anneaux de tirage, de chutes et d'un cul-de-lampe en bronze. Un des tiroirs superieurs forme bureau et les deux suivants sont separes par une tablette mobile. Dessus de marbre blanc. Epoque Louis XVI.",119.0,85.2,False,title_direct,,,MEUBLES
BO0624_83731,65307,26,26,"MEUBLES. TaBLE-BUREAu de forme rectangulaire,a trois tiroirs, en marqueterie de bois de couleurs,a decor de rosaces dans des carrelages sur toutes les faces; pieds carres; plaques de serrures, rosaces, draperies, encadrementset bordure en bronze; dessus de cuir.Epoque Louis XVI.",122.0,97.1,False,title_direct,,,MEUBLES
BO0624_83731,65308,27,27,"MEUBLES. PETIrE TABLE A orvRAGE ovale, a abattant en marqueterie de bois de couleurs,decor de fleurs et rubans.",126.0,93.1,False,title_direct,,,MEUBLES
BO0624_83731,65309,28,28,"MEUBLES. Perire TABLE oblongue a un tiroir, en marqueterie de bois de couleurs, decoree de rosaces.",130.0,87.2,False,title_direct,,,MEUBLES
BO0624_83731,65310,29,29,"MEUBLES. CANAPE Er DEux FAtTEuiLs, en bois sculpte et dore, couverts en tapisserie du xvne siecle,a dessin de feurs, fruits et oiseaux,encadrant des paysages.",138.0,94.9,False,title_direct,,,MEUBLES
BO0624_83731,65311,30,30,"MEUBLES. Ecran, en bois sculpte et dore; feuille en tapisserie du temps de Louis XV,presentant un vase de fleurs sur fond gris avec encadrement bleu a rocailles et fleurettes.",142.0,95.4,False,title_direct,,,MEUBLES
BO0624_83731,65312,31,31,"MEUBLES. QuATRE FAUTeuILs, en bois laque blanc, couverts en tapisserie au point a fleurs sur fond blanc. Epoque Louis XVI.",146.0,87.1,False,title_direct,,,MEUBLES
BO0624_83731,65313,32,32,"MEUBLES. Deux FAuTeuiLs, en bois peint gris, couverts en tapisserie au point a corbeilles de fleurs sur fond blanc.",150.0,92.9,False,title_direct,,,MEUBLES
BO0624_83731,65314,33,33,"MEUBLES. CaNronniErE,en tapisserie flamande du xvn siecle,a decor de bruleparfums, carquois, fleurs, fruits, sur fond marron.",153.0,94.3,False,title_direct,,,MEUBLES
BO0624_83731,65315,34,34,"MEUBLES. GRANDE TAPissERIE rectangulaire:le Debarquement du poisson.De nombreuses barques s'approchent de la cote,quelques-unes ont atterri; un groupe de personnages est occupe a marchander le produit de la peche qu'on debarque. A gauche, de grands arbres avec une entree de ville au second plan. Bordure simulant un cadre. Signee :P.-V.-D.Borcht. Bruxelles,milieu du XVIII siecle.",157.0,94.8,False,title_direct,,,MEUBLES
BO0624_83731,65316,35,35,"MEUBLES. TapisseRie de la meme suite:la Levee des filets. Au premier plan, trois pecheurs dans l'eau jusqu'a mi-jambe, tirent sur un filet pour le ramener au rivage. Sur le quai, plusieurs personnages les attendent. Au fond, des embarcations,une grande tour et des habitations.Bordure simulant un cadre. Bruxelles, milieu du xvm siecle. 1835",161.0,94.8,False,title_direct,,,MEUBLES
BO0624_83731,65317,36,36,"MALLET. 1753-1835. La Reprimande. Une jeune fille en robe de satin jaune, debout,la tete tournee vers la droite, ecoute les remontrances d'une dame, portant un fichu noir sur les epaules, assise sur un canape etaccoudee sur une table couverte d'un tapis d'Orient.  A droite,un rideau bleu.  A gauche,un grand chale de tulle pose sur une chaise.  Dans le fond, un paravent devant une cheminee a cariatides.  Charmante gouache.",178.0,70.5,False,title_direct,MALLET,,
BO0624_83731,65318,37,37,MALLET. Pendant du precédént. La Toilette.,,45.2,True,title_direct,MALLET,,
BO0624_83731,65319,38,38,HOIN. 1750-1817. La Consultation de l'Oracle.,,55.7,True,title_direct,HOIN,,
BO0624_83731,65320,39,39,MIGNARD. Portrait presume de Mme de Sevigne.,241.0,64.3,False,title_direct,MIGNARD,,
BO0624_83731,616277,40,40,RESTOUT. 1692-1768. L'Inspiration.,,54.5,True,title_direct,RESTOUT,,
BO0624_83731,616278,41,41,DE TROY. 1679-1752. Portrait de femme.,262.0,61.3,False,title_direct,DE TROY,,
BO0624_83731,616279,42,42,école anglaise. Portrait de jeune femme.,301.0,71.6,False,positional,TOURNIERES,,
BO0624_83731,616280,43,43,SANTERRE. 1658-1717. La jeune artiste.,,44.1,True,title_direct,SANTERRE,,
BO0624_83731,616281,44,44,Tourniéres. 1668-1752. Portrait de jeune femme.,,46.5,True,none,,,
BO0624_83731,616282,45,45,LEDOUX. 1767-1840. Le Réveil.,,46.5,True,title_direct,LEDOUX,,
