index,num,title,text,catalogue_id
11,6,QUATTRO PAALSTAB di bronzo di scavo.,6. QUATTRO PAALSTAB di bronzo di scavo.,documents/BO0624_4389
12,7,BATTENTE in ferro e 5 chiavi. (Secolo XVI).,7. BATTENTE in ferro e 5 chiavi. (Secolo XVI).,documents/BO0624_4389
13,8,MORTAIo di bronzo con foglie e conchiglie a rilievo.,"8. MORTAIo di bronzo con foglie e conchiglie a rilievo.

Alt. M. 0.12 %;",documents/BO0624_4389
14,9,PIATTO di metallo sbalzato a disegni geometrici. (Secolo XVII). Diametro M. 0.47.,9. PIATTO di metallo sbalzato a disegni geometrici. (Secolo XVII). Diametro M. 0.47.,documents/BO0624_4389
15,2,1O. LOTTO di circa 85 chiavi di bronzo di scavo.,2. 1O. LOTTO di circa 85 chiavi di bronzo di scavo.,documents/BO0624_4389
16,11,CALICE di metallo dorato a largo piede e nodo con ornati. (Secolo XV).,"11. CALICE di metallo dorato a largo piede e nodo con ornati. (Secolo XV).

Alt. M. 0.20.",documents/BO0624_4389
17,12,"DUE CAMPANELLI, un lume, una lampada, due piattini di cande-","12. DUE CAMPANELLI, un lume, una lampada, due piattini di cande-",documents/BO0624_4389
18,2,labro e un coperchio di bronzo di scavo.,2. labro e un coperchio di bronzo di scavo.,documents/BO0624_4389
19,3,"I3. MANICHI di vasi, guarnizioni di cassone, testa di leone, ecc. Dodici pezzi di bronzo di scavo.","3. I3. MANICHI di vasi, guarnizioni di cassone, testa di leone, ecc. Dodici pezzi di bronzo di scavo.",documents/BO0624_4389
20,14,OTTO STRIGILI di bronzo di scavo.,14. OTTO STRIGILI di bronzo di scavo.,documents/BO0624_4389
21,15,CANDELABRO di bronzo di scavo con asta recante volpe che insegue una gallina.,"15. CANDELABRO di bronzo di scavo con asta recante volpe che insegue una gallina.

## Maioliche.",documents/BO0624_4389
22,16,"ALBERELLO strozzato in mezzo, dipinto a più colori, ornato con ritratto di San Domenico. Manifattura palermitana.","16. ALBERELLO strozzato in mezzo, dipinto a più colori, ornato con 2. ritratto di San Domenico. Manifattura palermitana.

Alt. M. 0.30.

Alt. M. 0.38.",documents/BO0624_4389
23,17,DUE VASETTI con anse.,17. DUE VASETTI con anse.,documents/BO0624_4389
24,18,BoccALE con stemma dei Farnese. Viterbo. (Secolo XVII).,"18. BoccALE con stemma dei Farnese. Viterbo. (Secolo XVII).

Alt. M. 0.25.",documents/BO0624_4389
25,19,DUE PAIA DI VASI da farmacia con stemma circondato da corona di frutta e fiori policromati su fondo bianco. (Secolo XVIII). Alt. M. 0.22.,19. DUE PAIA DI VASI da farmacia con stemma circondato da corona di frutta e fiori policromati su fondo bianco. (Secolo XVIII). Alt. M. 0.22.,documents/BO0624_4389
26,20,FIASCA con stella a rilievo e colori sulle due parti. (Sec. XVII). Alt. M. 0.22.,20. FIASCA con stella a rilievo e colori sulle due parti. (Sec. XVII). Alt. M. 0.22.,documents/BO0624_4389
27,21,"ALBERELLO strozzato in mezzo, dipinto a più colori, ornato con ritratto di guerriero e iscrizione farmaceutica. Manifattura palermitana.","21. ALBERELLO strozzato in mezzo, dipinto a più colori, ornato con 4. ritratto di guerriero e iscrizione farmaceutica. Manifattura palermitana.

Alt. M. 0.30.",documents/BO0624_4389
28,22,BoccALE con pesce dipinto a colori su fondo bianco. Fab. Faenza. (Secolo XVII).,"22. BoccALE con pesce dipinto a colori su fondo bianco. Fab. Faenza. (Secolo XVII).

Alt. M. 0.25.",documents/BO0624_4389
29,23,"ALBERELLO strozzato al mezzo, dipinto a più colori, ornato da una figura di Minerva. Manifattura palermitana. Proveniente dalla Vendita Cavalletti.","23. ALBERELLO strozzato al mezzo, dipinto a più colori, ornato da una figura di Minerva. Manifattura palermitana. Proveniente dalla Vendita Cavalletti.

Alt. M. 0.2 г.

## Stoffe.",documents/BO0624_4389
30,24,COPRICALICE in broccatello a fiori e 2 stole di velluto controta- gliato.,24. COPRICALICE in broccatello a fiori e 2 stole di velluto controta- 2. gliato.,documents/BO0624_4389
31,25,"PALIOTTO di velluto rosso con ricchi ricami a riporto a fiori e ornati d'oro e seta gialla, bianca e verde laminata d'oro. (Se-","25. PALIOTTO di velluto rosso con ricchi ricami a riporto a fiori e ornati d'oro e seta gialla, bianca e verde laminata d'oro. (Se-

Alt. M. I.03 - Lung. M. 2.26.",documents/BO0624_4389
32,26,"PALIOTTO in seta con ricami policromati a volute e fiori, e con riporti di figure di angeli, di ornati e di galloni in oro ed argento: nel mezzo ritratto di prelato sovrapposto. Ricco la-","26. PALIOTTO in seta con ricami policromati a volute e fiori, e con riporti di figure di angeli, di ornati e di galloni in oro ed argento: nel mezzo ritratto di prelato sovrapposto. Ricco la-

Alt. M. I — Larg. M. 2.62.

- colo XVI).
- roro del XVII secolo.
## Quadri.

## SCUOLA DI FRANCESCO DI GIORGIO.",documents/BO0624_4389
33,27,: MADONNA e Bambino. Tavola su fondo d'oro.,"27: MADONNA e Bambino. Tavola su fondo d'oro.

Alt. M. 0.60 - Larg. M. 0.45.

## SCUOLA FIORENTINA.",documents/BO0624_4389
34,28,MADONNA e Bambino. Tavola.,"28. MADONNA e Bambino. Tavola.

Alt. M. 0.64 - Larg. M. 0.42.

## SCUOLA MARCHIGIANA-VIVARINESCA.

- ·29. DUE SPORTELLI d'un trittico rappresentanti un santo vescovo e Sant'Antonio abate; a tergo, in monocromia, i Santi Girolamo e Francesco. Tavola su fondo oro con cornice dorata.

Ciascuna tavola: Alt. M. I - Larg. M. 0.37.

## SCUOLA DEL VERROCCHIO.",documents/BO0624_4389
35,30,LA MADONNA e San Giovannino adoranti il Bambino Gesù. Tavola senza cornice con sfondo di paesaggio.,"30. LA MADONNA e San Giovannino adoranti il Bambino Gesù. Tavola senza cornice con sfondo di paesaggio.

Alt. M. 1.05 - Larg. M. 0.66.

## NERI DI BICCI.

(1415-1451).",documents/BO0624_4389
36,31,"GESÙ CROCIFISSO con le sante donne preganti appiè della croce, San Giovanni, San Francesco e San Girolamo. Pittura a tempera su tavola con fondo oro.","31. GESÙ CROCIFISSO con le sante donne preganti appiè della croce, San Giovanni, San Francesco e San Girolamo. Pittura a tempera su tavola con fondo oro.

Alt. M. 1.30 - Larg. M. 1.30.

## SCUOLA FIORENTINA.

(Prima metà del Quattrocento).",documents/BO0624_4389
37,32,MADONNA e Bambino in trono coi Santi Giovanni Battista ed,"32. MADONNA e Bambino in trono coi Santi Giovanni Battista ed

Antonio abate e due Angeli. Tavola su fondo oro.

Alt. M. 0.8r - Larg. M. 0.50.
BER VARDINO FUNGAI. ApiRi, Col. Pertins

(Secolo XV).",documents/BO0624_4389
38,33,"MADONNA adorante il Bambino, con paesaggio, e, in alto, an- gioletti. Tavola e cornice dorata.","33. MADONNA adorante il Bambino, con paesaggio, e, in alto, an- 2. gioletti. Tavola e cornice dorata.

Alt. M. 0.90 - Larg. M. 0.70.

## SCUOLA UMBRO-SENESE.

(1300).",documents/BO0624_4389
39,34,LE SANTE Flora e Lucilla; in alto tre Angeli. Dipinto su tavola a fondo oro.,"34. LE SANTE Flora e Lucilla; in alto tre Angeli. Dipinto su tavola a fondo oro.

Alt. M. 0.90 - Larg. M. I. 10.

## GIOVANNI BOCCATI DA CAMERINO.

(Secolo XV).",documents/BO0624_4389
40,35,MADONNA e Bambino con due Angeli. Quadro su tavola con tabernacolo dorato.,"35. MADONNA e Bambino con due Angeli. Quadro su tavola con tabernacolo dorato.

Misure della tavola: Alt. M. 0.59 - Larg. M. 0.94. Misura totale: Alt. M. 0.90 - Larg. M. 1.42.

Vedi Illustrazione, Tav. 5.

## SCUOLA BIZANTINA.",documents/BO0624_4389
41,36,LA MADONNA col Bambino fra le Sante Caterina e Lucia: sfondo di paesaggio. Tavola con cornice nera e oro.,"36. LA MADONNA col Bambino fra le Sante Caterina e Lucia: sfondo di paesaggio. Tavola con cornice nera e oro.

Alt. M. 0.68 - Larg. M. 0.90.

## SCUOLA VENEZIANA PRIMITIVA.

(Influenza bizantina).",documents/BO0624_4389
42,37,CONCERTO di Angeli sopra la volta stellata del cielo. Iscrizione: Romur Pl REGINA CELI LETARE ALELVIA. Tavola in cornice a tortiglione dorato.,"37. CONCERTO di Angeli sopra la volta stellata del cielo. Iscrizione: Romur Pl REGINA CELI LETARE ALELVIA. Tavola in cornice a 2. tortiglione dorato.

Vedi Illustrazione, Tav. 8.

Pedo Vereriers

Verene

Alt. M. 0.43 - Larg. M. 0.65-

## ANTONIO VIVARINI.

(Secolo XV).

<!-- image -->

Bari, Giacomo e An-",documents/BO0624_4389
43,38,"POLITTICO: Santi Cristoforo, Niccolò da tonio abate. Tavola su fondo oro e cornice dorata.","38. POLITTICO: Santi Cristoforo, Niccolò da tonio abate. Tavola su fondo oro e cornice dorata.

Alt. M. 1.05 - Larg. M. I. 10.
<!-- image -->

## SANO DI PIETRO.

(Prima metà del secolo XV).",documents/BO0624_4389
44,39,TRITTICO: Madonna e Bambino con due Angeli e donatore: in alto l'Eterno benedicente; ai lati Santi Girolamo e Caterina,"39. TRITTICO: Madonna e Bambino con due Angeli e donatore: in alto l'Eterno benedicente; ai lati Santi Girolamo e Caterina

Misure della parte centrale: Alt. M. 1.25 - Larg. M. 0.71.

da Siena. Tavola su fondo d'oro e cornice dell'epoca.

Misure di uno dei lati: Alt. M. I - Larg. M. 0.53.

Vedi Illustrazione, Tav. 3.

## SCUOLA MARCHEGIANA.",documents/BO0624_4389
45,40,MADONNA e Bambino fra due Santi. Quadro in tavola.,"40. MADONNA e Bambino fra due Santi. Quadro in tavola.

Alt. M. 1.05 - Larg. M. 1.21.

<!-- image -->",documents/BO0624_4389
46,11,"PoLIe e Nel centro l'assunzione della Madonna con San Tom maso e vari devoti; ai lati Santa Chiara, Sant' Ambrogio, San Nicolò da Tolentino, Sant'Agostino, Sant'Antonio abate e Sant' Apollonia. Tavola.","11. PoLIe e Nel centro l'assunzione della Madonna con San Tom maso e vari devoti; ai lati Santa Chiara, Sant' Ambrogio, San Nicolò da Tolentino, Sant'Agostino, Sant'Antonio abate e Sant' Apollonia. Tavola.

Vedi Illustrazione, Tav. 7.

Alt. M. 2.25 - Larg. M. 1.25.

## SCUOLA MARCHEGIANA.",documents/BO0624_4389
47,42,"DUE SPORTELLI d'organo raffiguranti l'Annunciazione, dipinti su","42. DUE SPORTELLI d'organo raffiguranti l'Annunciazione, dipinti su

Alt. M. 2.30 - Larg. M. I.

- tavola con fondo di paesaggio.",documents/BO0624_4389
48,43,43. QUATTRO SANTI su tavola. Cornice dorata.,"43. QUATTRO SANTI su tavola. Cornice dorata.

Alt. M. 0.23 - Larg. M. 0.43.

## SCUOLA MARCHEGIANA.

bino ed Angeli protettrice del popolo; in alto Dio Padre portante fascie di dardi e circondato da cherubini; dall'altro lato San Giovanni Battista e San Sebastiano, in fondo una città, in alto Cristo risorto dalla tomba:

M= 5",documents/BO0624_4389
49,44,44. CAvoLA votiva raffigurante da un lato la Madonna col Bam-,"44. CAvoLA votiva raffigurante da un lato la Madonna col Bam-

Vedi Illustrazione, Tav.",documents/BO0624_4389
50,45,UN SANTO vescovo. Affresco.,"45. UN SANTO vescovo. Affresco.

Alt. M. 0.49 - Larg. M. 0.34.

## SCUOLA DI ANTONIAZZO ROMANO.",documents/BO0624_4389
51,46,MADONNA con Bambino. Pittura a tempera su tavola entro edicola a due colonnine e timpano semicircolare.,"46. MADONNA con Bambino. Pittura a tempera su tavola entro edicola a due colonnine e timpano semicircolare.

Alt. M. 0.22 - Larg. M. o.I6.

## MAINERI (attribuito).",documents/BO0624_4389
52,47,CRISTO che porta la croce. Tavola e cornice dorata.,"47. CRISTO che porta la croce. Tavola e cornice dorata.

Alt. M. 0.53 - Larg. M. 0.44.

Alt. M. 0.37 - Larg. M. o.3I.

## IGNOTO.",documents/BO0624_4389
53,48,"MADONNA, Bambino e San Francesco. Pittura su tavola. Cornice intagliata e dorata.","48. MADONNA, Bambino e San Francesco. Pittura su tavola. Cornice intagliata e dorata.

## MATTEO DA GUALDO.",documents/BO0624_4389
54,49,MADONNA e Bambino. Tavola ridotta a forma ovale con fondo d'oro. Tabernacolo dorato.,"49. MADONNA e Bambino. Tavola ridotta a forma ovale con fondo d'oro. Tabernacolo dorato.

Alt. M. 0.51 - Larg. M. 0.47.

## BERNARDINO DI MARIOTTO.",documents/BO0624_4389
55,50,SPOSALIZIO di Santa Caterina. Quadro su tavola. Tabernacolo dorato.,"50. SPOSALIZIO di Santa Caterina. Quadro su tavola. Tabernacolo dorato.

## DETTO.",documents/BO0624_4389
56,51,SAN SEBASTIANO e San Domenico adoranti in ginocchio l'emblema eucaristico. Pittura su tavola. Cornice a tabernacolo dorato.,"51. SAN SEBASTIANO e San Domenico adoranti in ginocchio l'emblema eucaristico. Pittura su tavola. Cornice a tabernacolo dorato.

<!-- image -->

Alt. M. 0.57 - Larg. M. 0.35.

Alt. M. 0.52 - Larg. M. 0.34.

## SCUOLA MARCHEGIANA.",documents/BO0624_4389
57,52,LA FUGA in Egitto. Tavola in cornice dorata.,"52. LA FUGA in Egitto. Tavola in cornice dorata.

Alt. M. 1.05 - Larg. M. 0.87.
## STEFANO DI SAN GINESIO.",documents/BO0624_4389
58,53,"LA MADONNA col Bambino in una gloria di angioletti, in fondo due Angioli, ai lati i Santi Tommaso e Sebastiano. Tavola su fondo d'oro senza cornice.","53. LA MADONNA col Bambino in una gloria di angioletti, in fondo 2. due Angioli, ai lati i Santi Tommaso e Sebastiano. Tavola su fondo d'oro senza cornice.

Alt. M. 1.20 - Larg. M. 1.12.

## NEROCCIO DI BARTOLOMEO LANDI. (Secolo XV).",documents/BO0624_4389
59,54,MADONNA e Bambino fra un santo ed una santa. Tavola con fondo d'oro senza cornice.,"54. MADONNA e Bambino fra un santo ed una santa. Tavola con fondo d'oro senza cornice.

Alt. M. 0.58 - Larg: M. 0.38.

## SCUOLA UMBRO-SENESE.",documents/BO0624_4389
60,55,L'ASSUNZIONE. Dipinto su tavola a fondo d'oro.,"55. L'ASSUNZIONE. Dipinto su tavola a fondo d'oro.

Alt. M. 1.05 - Larg. M. 0.78.

## SCUOLA ROMANA.",documents/BO0624_4389
61,56,FRAMMENTO di quadro in tela. Cornice dorata.,"56. FRAMMENTO di quadro in tela. Cornice dorata.

Alt. M. 0.42 - Larg. M. 0.32.

## SCUOLA ITALO-BIZANTINA.",documents/BO0624_4389
62,57,S. FRANCESCO che riceve le stimmate. Tavola.,"57. S. FRANCESCO che riceve le stimmate. Tavola.

Alt. M. 0.15 - Larg. M. 0.12.

## SCUOLA FIORENTINA.

(Ultima metà del Quattrocento).",documents/BO0624_4389
63,58,L'ADORAZIONE del Bambino con diversi santi ed angioli ed il donatore. Pittura in tavola.,"58. L'ADORAZIONE del Bambino con diversi santi ed angioli ed il donatore. Pittura in tavola.

Alt. M. 1.04 - Larg. M. 0.70.

## SCUOLA LOMBARDA.",documents/BO0624_4389
64,59,"MADONNA, Bambino ed Angelo; quadro in tavola. Cornice dorata.","59. MADONNA, Bambino ed Angelo; quadro in tavola. Cornice dorata.

Alt. M. 0.45 - Larg. M. 0.35 -
## IGNOTO.

Romn, Mus. N' Pel Venezia as freele

sillolo

Alt. M. 1.04 - Larg. M. 0.5I.",documents/BO0624_4389
65,60,MADONNA e Bambino in trono. Dipinto su tavola a fondo d'oro. Mo ai piedi sta l'iscrizione: m°. cecc°· groni j. Sie. Er fetembris. hoc opos factus fuit a bonis f. antonij a metrio cui aia requiescant inpace. Jofes a francia pinrit.,"60. MADONNA e Bambino in trono. Dipinto su tavola a fondo d'oro. Mo ai piedi sta l'iscrizione: m°. cecc°· groni j. Sie. Er fetembris. hoc opos factus fuit a bonis f. antonij a metrio cui aia requiescant inpace. Jofes a francia pinrit.

## NEROCCIO DI BARTOLOMEO LANDI.",documents/BO0624_4389
66,61,MADONNA e Bambino coi Santi Girolamo e Maria Maddalena. Tavola con cornice dorata.,"61. MADONNA e Bambino coi Santi Girolamo e Maria Maddalena. Tavola con cornice dorata.

Alt. M. 0.72 - Larg. M. 0.55.

## SCUOLA UMBRA.",documents/BO0624_4389
67,62,AFFRESCO rappresentante l'Agnus Dei. Frammento di arco. Alt. M. 0.49 - Larg. M. 0.80.,"62. AFFRESCO rappresentante l'Agnus Dei. Frammento di arco. 2. Alt. M. 0.49 - Larg. M. 0.80.

## SCUOLA FIORENTINA.

(Ultima metà del Secolo XV).",documents/BO0624_4389
68,63,L'ADORAZIONE del Bambino. Tondo in tavola con cornice intagliata e dorata.,"63. L'ADORAZIONE del Bambino. Tondo in tavola con cornice intagliata e dorata.

Diam. M. 0.80.",documents/BO0624_4389
69,64,"TRENTATRÈ PANNELLI in legno dipinto per soffitto, raffiguranti teste di uomini e donne.","64. TRENTATRÈ PANNELLI in legno dipinto per soffitto, raffiguranti teste di uomini e donne.

## Avori e diversi.",documents/BO0624_4389
70,65,CROCIFISSO di avorio. Scultura del secolo XV.,"65. CROCIFISSO di avorio. Scultura del secolo XV.

Vedi Illustrazione, Tav. 24.

Alt. M. 0.35.",documents/BO0624_4389
71,66,"RIccio di pastorale in avorio dipinto e dorato con Agnus Dei nel centro. Pezzo da collezione. Vedi Illustrazione, Tav. 20.","66. RIccio di pastorale in avorio dipinto e dorato con Agnus Dei nel centro. Pezzo da collezione. 2. Vedi Illustrazione, Tav. 20.",documents/BO0624_4389
72,67,"DUE MOSAICI, l'uno rappresentante leone e toro ed altro con due figure.","67. DUE MOSAICI, l'uno rappresentante leone e toro ed altro con 2. due figure.

0.60 X 0.35 — 0.25 X 0.20.",documents/BO0624_4389
73,68,Lotto di vari frammenti di encausti romani fra i quali notevole un mascherone.,"68. Lotto di vari frammenti di encausti romani fra i quali notevole un mascherone.

## Armi.",documents/BO0624_4389
74,69,"ELMo di ferro ornato di figure, trofei e cavalieri. Sec. XVII. Alt. M. 0.32.","69. ELMo di ferro ornato di figure, trofei e cavalieri. Sec. XVII. Alt. M. 0.32.",documents/BO0624_4389
75,70,ELMo di ferro con orecchie e mancante della visiera. Sec. XVII. Alt. M. 0.32,70. ELMo di ferro con orecchie e mancante della visiera. Sec. XVII. 3. Alt. M. 0.32,documents/BO0624_4389
76,71,PAIO DI PISTOLE a pietra con guarnizioni in bronzo e argento. Secolo XVII. Portano la marca in oro della fabbrica di Napoli.,71. PAIO DI PISTOLE a pietra con guarnizioni in bronzo e argento. 5. Secolo XVII. Portano la marca in oro della fabbrica di Napoli.,documents/BO0624_4389
77,72,SPADA moschettiera con guardia traforata e cesellata. Sec. XVII. Alt. M. 1.32.,72. SPADA moschettiera con guardia traforata e cesellata. Sec. XVII. Alt. M. 1.32.,documents/BO0624_4389
78,73,"FUCILE arabo a pietra con ricco intarsio in avorio, batteria cesel-","73. FUCILE arabo a pietra con ricco intarsio in avorio, batteria cesel-

Lung. M. 0.95.

- lata. Secolo XVII.",documents/BO0624_4389
79,74,LANCIA da parata in ferro con incisioni e asta di legno. Se,"74. LANCIA da parata in ferro con incisioni e asta di legno. Se
- colo XVII.

## Mobili e Sculture in legno.",documents/BO0624_4389
80,75,MADONNA e Bambino. Figura in legno policromato. Sec. XVIII. Alt. M. 0.92.,75. MADONNA e Bambino. Figura in legno policromato. Sec. XVIII. Alt. M. 0.92.,documents/BO0624_4389
81,76,"CASSONE da matrimonio di noce, sorretto da zampe di leone con ornati e stemmi scolpiti. Secolo XVII.","76. CASSONE da matrimonio di noce, sorretto da zampe di leone 3. con ornati e stemmi scolpiti. Secolo XVII.

Lung. M. 1.71 - Larg. M. 0.56.
- ri-",documents/BO0624_4389
82,77,"DUE SEGGIOLONI a dossale centinato con braccioli a volute, coperte di stoffa rossa a fiorami. Secolo XVII.","77. DUE SEGGIOLONI a dossale centinato con braccioli a volute, coperte di stoffa rossa a fiorami. Secolo XVII.",documents/BO0624_4389
83,78,"SCRIGNo di palissandro con parte centrale architettonica, colonnine a tortiglione e statuette di bronzo dorato. Sec. XVII. Alt. M. 0.80 -— Larg. 1.37.","78. SCRIGNo di palissandro con parte centrale architettonica, colonnine a tortiglione e statuette di bronzo dorato. Sec. XVII. Alt. M. 0.80 -— Larg. 1.37.

Vedi illustrazione all'ultima pagina.",documents/BO0624_4389
84,79,"URNA di ebano e cristalli con intarsi in avorio, contenente sedici pezzi di vetro di scavo.","79. URNA di ebano e cristalli con intarsi in avorio, contenente sedici pezzi di vetro di scavo.",documents/BO0624_4389
85,2,8o. SANTO VESCOVO. Grande statua di legno scolpito e policromato. Secolo XVII.,"2. 8o. SANTO VESCOVO. Grande statua di legno scolpito e policromato. Secolo XVII.

## Argenti.",documents/BO0624_4389
86,81,LUCERNA a olio in argento. Secolo XVIII. Gr. 0.85°.,81. LUCERNA a olio in argento. Secolo XVIII. Gr. 0.85°.,documents/BO0624_4389
87,82,"18 SOTTOBOTTIGLIE argento gr. 1.843, 18 sottobicchieri argento gr. 790. Lavoro francese epoca impero.","82. 18 SOTTOBOTTIGLIE argento gr. 1.843, 18 sottobicchieri argento 3. gr. 790. Lavoro francese epoca impero.

Totale Gr. 2.633.",documents/BO0624_4389
88,83,"POSACENERE argento con figure "" Mosè salvato dalle acque. „ Genere orientale.","83. POSACENERE argento con figure "" Mosè salvato dalle acque. „ 2. Genere orientale.

Gr. 0.130.",documents/BO0624_4389
89,84,"PRESSACARTE. Figura di Minerva seduta, in argento con base di pietra.","84. PRESSACARTE. Figura di Minerva seduta, in argento con base di pietra.

## Marmi.",documents/BO0624_4389
90,85,TESTA arcaistica di Efebo. Marmo.,"85. TESTA arcaistica di Efebo. Marmo.

Alt. M. 0.25.",documents/BO0624_4389
91,86,TESTA di Venere in marmo su pieduccio di nero. Epoca romana. Alt. M. 0.38.,"86. TESTA di Venere in marmo su pieduccio di nero. Epoca romana. Alt. M. 0.38.

Alt. M. 2.50.",documents/BO0624_4389
92,87,TESTA di Giunone in marmo.,"87. TESTA di Giunone in marmo.

Alt. M. 0.45.",documents/BO0624_4389
93,88,DUE TESTE e un mascherone per fontana in marmo. Una testa di pietra.,88. DUE TESTE e un mascherone per fontana in marmo. Una testa di pietra.,documents/BO0624_4389
94,89,FRONTONE in marmo con tre busti ad altorilievo ed iscrizione nell'alto.,89. FRONTONE in marmo con tre busti ad altorilievo ed iscrizione nell'alto.,documents/BO0624_4389
