catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_4554,4,1,PETITE TABLE-TREPIED en bois doré et,1. PETITE TABLE-TREPIED en bois doré et
documents/BO0624_4554,10,2,haut-relief. Cadre en noyer sculpté. XIIme siècle.,"2. haut-relief. Cadre en noyer sculpté. XIIme siècle.

M. 2.30 X 0.85."
documents/BO0624_4554,2,12,"DEVANT D'AUTEL fond blanc richement brodé à rinceaux, feuillages et oiseaux en soie de couleur: au centre un médaillon, représentant l'Adoration de la Vierge, entouré d'ornements brodés en or. Cadre en peluche verte olive.","12. DEVANT D'AUTEL fond blanc richement brodé à rinceaux, feuillages et oiseaux en soie de couleur: au centre un médaillon, représentant l'Adoration de la Vierge, entouré d'ornements brodés en or. Cadre en peluche verte olive.

M. 1.08 X 2.44. Voir illustration, planche 15."
documents/BO0624_4554,28,20,DEUX ENFANTS À CHEVAL SUR DETTY BEUFS; deux pièces en porcelaine blanche de Charles III.,"20. DEUX ENFANTS À CHEVAL SUR DETTY BEUFS; deux pièces en porcelaine blanche de Charles III.

M. 0.16."
documents/BO0624_4554,20,30,"BACCHUS ET CERIS près d'un arbre, sur lequel un Amour les contemple; groupe sur terrasse rocaille ornée d'une coquille, en ancienne porcelaine blanche de Vienne.","30. BACCHUS ET CERIS près d'un arbre, sur lequel un Amour les contemple; groupe sur terrasse rocaille ornée d'une coquille, en ancienne porcelaine blanche de Vienne.
- M. 0.28"
documents/BO0624_4554,80,2,"che, composée du volant de mètres 3.40 et Haut. M. o.50.","2. che, composée du volant de mètres 3.40 et Haut. M. o.50.
## Faïences."
documents/BO0624_4554,2,8,"r. GRAND PLAT à ombelic godronné, fond blanc, à décor de fleurettes à reflets métalliques cuivreux; le marli est orné de fleurs en relief en couleur bleue et à reflets métalliques. Ancienne faïence hispano-moresque. Pièce rare.","- 8r. GRAND PLAT à ombelic godronné, fond blanc, à décor de fleurettes à reflets métalliques cuivreux; le marli est orné de fleurs en relief en couleur bleue et à reflets métalliques. Ancienne faïence hispano-moresque. Pièce rare.

Diam. o.40."
documents/BO0624_4554,8,82,"GOURDE en faience hispano-moresque. ornée d'animaux, personnages et arabesques à reflets métalliques cuivreux.","82. GOURDE en faience hispano-moresque. ornée d'animaux, personnages et arabesques à reflets métalliques cuivreux.

faut. 0.19"
documents/BO0624_4554,93,95,"DEUX TABOURETS, une étagère, et deux paires de consoles supports garnies de draperie; en peluche bleue et passementerie.","95. DEUX TABOURETS, une étagère, et deux paires de consoles supports garnies de draperie; en peluche bleue et passementerie."
documents/BO0624_4554,109,112,"DEUX COUPES dorées, dont une ornée de fleurs polychromes et l'autre de quatre médaillons à personnages; les piédouches sont décorés de petits ouvriers forgerons tisserands et potiers. Ancienne porcelaine de Berlin.","112. DEUX COUPES dorées, dont une ornée de fleurs polychromes et l'autre de quatre médaillons à personnages; les piédouches sont décorés de petits ouvriers forgerons tisserands et potiers. Ancienne porcelaine de Berlin.

Haut. o.14"
documents/BO0624_4554,116,17,LAYSANNE tenant de la main gaucne un panier ajouré; statuette sur terrasse ornée de fleurettes en porcelaine coloriée. Vieux Saxe.,"- I17. LAYSANNE tenant de la main gaucne un panier ajouré; statuette sur terrasse ornée de fleurettes en porcelaine coloriée. Vieux Saxe.

Haut. 0.09 ½"
documents/BO0624_4554,17,118,GRANDE PENDULE formée par un rocher sur lequel des enfants symbolisent les quatre saisons. Ancienne porcelame blan che allemande.,"118. GRANDE PENDULE formée par un rocher sur lequel des enfants symbolisent les quatre saisons. Ancienne porcelame blan che allemande.

Haut. 0.47. vour austration, planche 25-"
documents/BO0624_4554,122,122,PETIT ELEPHANT blanc. posé sur socle en bronze doré Louis XV. Porcelaine vieux Saxe. Très belle pièce.,"122. PETIT ELEPHANT blanc. posé sur socle en bronze doré Louis XV. Porcelaine vieux Saxe. Très belle pièce.

Haut. o.13 Voir illustration, blanche 2r."
documents/BO0624_4554,122,124,"PAIRE DE VASES en ancienne porcelaine de Sèvres, fond bleu turquoise avec bandes à fleurs. sur fond blanc. monture en aronze core","124. PAIRE DE VASES en ancienne porcelaine de Sèvres, fond bleu turquoise avec bandes à fleurs. sur fond blanc. monture en aronze core

Voir illustration, planche 37."
documents/BO0624_4554,125,120,"L HUROPE, LASIE, L'AMERIQUE EI L'AFRIQUE; quatre groupes en porce lamne polychrome et decoree or, monte: sur socles à griffes de lion, en bronze dore. Vieux saxe","120. L HUROPE, LASIE, L'AMERIQUE EI L'AFRIQUE; quatre groupes en porce lamne polychrome et decoree or, monte: sur socles à griffes de lion, en bronze dore. Vieux saxe

faut. 0.30 Voir illustration, blanche 22"
documents/BO0624_4554,120,127,"DIANE, sur un rocher, entouree de six chasseurs, messieurs et dames. en costume Directoire. Groupe en porcelaine coloriée. Vieux Naples","127. DIANE, sur un rocher, entouree de six chasseurs, messieurs et dames. en costume Directoire. Groupe en porcelaine coloriée. Vieux Naples

Haut. 0.48 vow illustration, planche 21"
documents/BO0624_4554,127,120,"PHAETON FOUDROYE par jupiter et précipitant dans l'Eridan; groupe surmonté de l'egase, sur terrasse ornée de fleurettes. Lorcelaine polychrome vieux Saxe. Socle en bronze dore","120. PHAETON FOUDROYE par jupiter et précipitant dans l'Eridan; groupe surmonté de l'egase, sur terrasse ornée de fleurettes. Lorcelaine polychrome vieux Saxe. Socle en bronze dore

Haut. 0.50 Voir illustration, planche 24."
documents/BO0624_4554,120,120,"CHASSERESSE dans le costume du XVIIIm siècle, appuiée à un fusil; statuette sui terrasse ornée de fleurettes en porcelaine coloriee et décorée or. Vieux Saxe.","120. CHASSERESSE dans le costume du XVIIIm siècle, appuiée à un fusil; statuette sui terrasse ornée de fleurettes en porcelaine coloriee et décorée or. Vieux Saxe.

Haut. o.o8 Voir illustration, blanche 27."
documents/BO0624_4554,120,130,"PAYSAN tenant un petit porc dans un sac. et villageose portant un panier de fleurs; deux statuettes sur terrasses imitant le marbre, en porcelaine coloriée Vieux Ginori.","130. PAYSAN tenant un petit porc dans un sac. et villageose portant un panier de fleurs; deux statuettes sur terrasses imitant le marbre, en porcelaine coloriée Vieux Ginori.

Haut. 0.14 %"
documents/BO0624_4554,130,31,"DEUX VILLAGEOIS, enfant et fillette: deux statuettes en porcelaine coloriée Vieux Höchst.","- I31. DEUX VILLAGEOIS, enfant et fillette: deux statuettes en porcelaine coloriée Vieux Höchst.

maut. o. to"
documents/BO0624_4554,31,132,BUVEUR; entant dansant et tenant un bouteille et un verre de vin: statuette sur terrasse rocaille en porcelaine coloriée et décoree or. Vieux saxe,"132. BUVEUR; entant dansant et tenant un bouteille et un verre de vin: statuette sur terrasse rocaille en porcelaine coloriée et décoree or. Vieux saxe

Haut. o.II /2"
