catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_4868,433,123,## PRIMA VACAZIONE,"123

## PRIMA VACAZIONE

## Lunedì 18 Maggio alle ore 15 precise

## OGGETTI DIVERSI"
documents/BO0624_4868,123,2,"LOTTO DI VENT'OTTO MANIGLIE di bronzo per mobili, assortite, e venti bocchette pure di bronzo per mobili.","2. LOTTO DI VENT'OTTO MANIGLIE di bronzo per mobili, assortite, e venti bocchette pure di bronzo per mobili."
documents/BO0624_4868,8,2,decorato da rosoni color oro vecchio.,2. decorato da rosoni color oro vecchio.
documents/BO0624_4868,3,9,VASO DI VETRO DI MURANO bleu con coperchio,9. VASO DI VETRO DI MURANO bleu con coperchio
documents/BO0624_4868,9,2,decorato da rosoni colore oro vecchio.,"2. decorato da rosoni colore oro vecchio.

Vedi illustrazione pag. 28."
documents/BO0624_4868,2,1,O. DUE PORTAOLIO ED ACETO (fiorentine) di vetro di,"- 1O. DUE PORTAOLIO ED ACETO (fiorentine) di vetro di

Altezza m. 0,35.

- Murano, formate da due bottiglie intrecciate su pieduccio. XVIII secolo. (una difettosa)."
documents/BO0624_4868,2,13,"BELLA BOTTIGLIA DI VETRO DI MURANO a due manichi, decorata acquamarina; nell'interno un cestino di vetro contenente un limone.","13. BELLA BOTTIGLIA DI VETRO DI MURANO a due manichi, decorata acquamarina; nell'interno un cestino di vetro contenente un limone.

Raro. XVIII secolo. Altezza m. 0.30

Vedi illustrazione pag. 29"
documents/BO0624_4868,13,4,"SEI BOTTIGLIE DI VETRO DI MURANO mollate dal celebre Briati, 1730, (unico che abbia saputo imitare il cristallo di Boemia, come risulta dall' acclusovi documento rilasciato dal Museo Correr) racchiuse entro antica cassettina di noce con ornamenti e serrature in","- I4. SEI BOTTIGLIE DI VETRO DI MURANO mollate dal celebre Briati, 1730, (unico che abbia saputo imitare il cristallo di Boemia, come risulta dall' acclusovi documento rilasciato dal Museo Correr) racchiuse entro antica cassettina di noce con ornamenti e serrature in
- ferro, internamente foderata di velluto rosso antico.
- collezione. XVIII secolo. Vedi illustrazione pag. 29"
documents/BO0624_4868,5,16,"DEL PRA 1860. Grande raccolta di perle di Venezia,","16. DEL PRA 1860. Grande raccolta di perle di Venezia,
- vuote e piene, nonchè esemplari e riproduzioni romane
- e greche, in ismalto sistema murine e di vetro a colori. Rara e da collezione."
documents/BO0624_4868,16,7,VASO DI SMALTO DI MURANO (bleu de Roy) ad anfora. XVIII secolo. (difettoso). Altezza m. 0.36 Vedi illustrazione pag. 28.,- I7. VASO DI SMALTO DI MURANO (bleu de Roy) ad anfora. XVIII secolo. (difettoso). Altezza m. 0.36 Vedi illustrazione pag. 28.
documents/BO0624_4868,7,18,"ALTARINO DI LEGNO completamente ricoperto da decorazioni di vetro e smalti di Murano: fiori, foglie, ornati con luci di specchio. Nella parte centrale nicchia con quattro colonnine di vetro ai lati e nel fondo quadro dipinto ad olio su tela rappresentante la Vergine col Bambino. Lavoro veneziano del XVIII secolo.","18. ALTARINO DI LEGNO completamente ricoperto da decorazioni di vetro e smalti di Murano: fiori, foglie, ornati con luci di specchio. Nella parte centrale nicchia con quattro colonnine di vetro ai lati e nel fondo quadro dipinto ad olio su tela rappresentante la Vergine col Bambino. Lavoro veneziano del XVIII secolo."
documents/BO0624_4868,20,2,"I. BELLA FRUTTIERA DI VETRO DI MURANO, decorata acquamarina. Fine XVIII secolo.","- 2I. BELLA FRUTTIERA DI VETRO DI MURANO, decorata acquamarina. Fine XVIII secolo.
- Vedi illustrazione pag. 28.

## BRONZI - FERRI - STAGNI"
documents/BO0624_4868,2,22,": ALARE DI FERRO BATTUTO del secolo XVI, con braccio di sospensione girevole. Nella parte superiore un porta-vaso a foglie. Gambe a serpe.","- 22: ALARE DI FERRO BATTUTO del secolo XVI, con braccio di sospensione girevole. Nella parte superiore un porta-vaso a foglie. Gambe a serpe."
