catalogue_id,prev_num,current_num,title,excerpt
documents/BO0624_4671,3,5,LAMPE À SUSPENSION en metal blanc ajouré.,"5. LAMPE À SUSPENSION en metal blanc ajouré.

Haut. 1.50."
documents/BO0624_4671,5,7,MORTIER en bronze décoré au pourtour de personnages dansant. Epoque XVIIme siècle.,"7. MORTIER en bronze décoré au pourtour 2. de personnages dansant. Epoque XVIIme siècle.

Haut. o.13 - Diam. 0.14"
documents/BO0624_4671,9,1,"O. DIX-HUIT PORTE-CARAFES, en argent","- 1O. DIX-HUIT PORTE-CARAFES, en argent
- ornements ajourés et ciselés sur le bord Empire.

Poids kg. 1.843."
documents/BO0624_4671,1,12,"PETIT ENFANT, en bronze, assis sur un","12. PETIT ENFANT, en bronze, assis sur un
- rocher, les deux mains appuyées sur un coquillage, pouvant servir d'encrier. Modelé par Piot. La base en diaspre de Sicile. Patine brune.

Haut. 0.22."
documents/BO0624_4671,15,2,tre l'écusson des gésuites; sur le bord,2. tre l'écusson des gésuites; sur le bord
documents/BO0624_4671,3,16,"TABATIÈRE rectangulaire à couvercle ajouré, décor polychrome sur fond blanc.","16. TABATIÈRE rectangulaire à couvercle ajouré, décor polychrome sur fond blanc.

Haut. 0.19."
documents/BO0624_4671,28,2805,"LAPISSERIE de Bruxelles tissée de laine et soie représentant une ville avec riche decoration architectonique de cariatides et fontaines, avant de trois côtes une belle bordure à feuillages, ornements variés et petites heures. AVIme siecle","2805. LAPISSERIE de Bruxelles tissée de laine et soie représentant une ville avec riche decoration architectonique de cariatides et fontaines, avant de trois côtes une belle bordure à feuillages, ornements variés et petites heures. AVIme siecle

Haut. 3.00 X 2.80.

## Tableaux.

## ÉCOLE DE GASPARD DUGHET."
documents/BO0624_4671,2805,20,TERRIERS ET FEMMES. Fond de pavbase,"20. TERRIERS ET FEMMES. Fond de pavbase

## JOHAN FRANS VAN BLOEMEN

## dit ORIZZONTE"
documents/BO0624_4671,20,1050,1740).,1050-1740).
documents/BO0624_4671,1050,30,"PAYSAGE avec petites hgures, groupe de grands arbres à gauche et collines à l'horizon Cadre doré 1780","30. PAYSAGE avec petites hgures, groupe de grands arbres à gauche et collines à l'horizon Cadre doré

Haut. 0.86 X 1.22.

## LONTHI PIERKL 1702-1780"
