index,num,title,text,catalogue_id
18,18,"GRANDE COUPE de forme cylindrique, sur pied, à deux anses et à couvercle surmonté d'un bouquet de fleurs blanches et bleues, en verre decoré en filigrane. Pièce rare. Vieux Murano XVIIme siècle. Haut. 0.37. Igbis. COUPE en verre ancien de Murano, décorée finement de filigrane.","18. GRANDE COUPE de forme cylindrique, sur pied, à deux anses et à couvercle surmonté d'un bouquet de fleurs blanches et bleues, en verre decoré en filigrane. Pièce rare. Vieux Murano XVIIme siècle. Haut. 0.37. 3. Igbis. COUPE en verre ancien de Murano, décorée finement de filigrane.

Haut. 0.20 - Diam. 0.23.

## Tapisseries - Étoffes.",documents/BO0624_4671
19,19,"QUATRE PAIRES DE PORTIÈRES avec leurs lambrequins, en byzantine jaune parsemées d'étoiles et rosaces en rouge, contournees d'un galon mêmes couleurs. Empire.","19. QUATRE PAIRES DE PORTIÈRES avec leurs lambrequins, en byzantine jaune parsemées d'étoiles et rosaces en rouge, contournees d'un galon mêmes couleurs. Empire.

M. 2.75 X T.28.",documents/BO0624_4671
20,20,"HUIT COUVERTURES de coussin de siége et huit de dossier de fauteuils en soie vert-clair, ornées de broderies en soie de couleur. Époque Louis XVI.","20. HUIT COUVERTURES de coussin de siége et huit de dossier de fauteuils en soie vert-clair, ornées de broderies en soie de couleur. Époque Louis XVI.

Couvertures des dossiers: Haut. 0.55 - Larg. o.50 chaque. couvertures des coussins: Haut. 0.55 - Larg. 0.50 chaque",documents/BO0624_4671
21,21,DOUZE COUVERTURES de coussin de siège en soie vert-clair brodées au pourtour et au centre en soie de couleur. Époque Louis XVI.,"21. DOUZE COUVERTURES de coussin de siège en soie vert-clair brodées au pourtour et au centre en soie de couleur. Époque Louis XVI.

Haut. 0.50 - Larg. 0.55 chaque.",documents/BO0624_4671
22,22,"DEUX TENTURES en soie vert-clair, decorées d'application représentant: papillons, oiseaux et petites chimères, genre chinois, en soie de couleur.","22. DEUX TENTURES en soie vert-clair, decorées d'application représentant: papillons, oiseaux et petites chimères, genre chinois, en soie de couleur.

Haut. 3.20 - Larg. 4.00 chaque.",documents/BO0624_4671
23,23,"DOUZE TENTURES en soie vert-clair, ornées au pourtour d'une petite bordure de feuilles, fleurs et oiseaux, brodée en soie de couleur. Époque Louis XVI.","23. DOUZE TENTURES en soie vert-clair, ornées au pourtour d'une petite bordure de feuilles, fleurs et oiseaux, brodée en soie de couleur. Époque Louis XVI.

Haut, 4.25 X 1.oo chaque.",documents/BO0624_4671
24,24,"LOI DE MILLE BRODERIES chinoises, en soie, servant comme applications pour ornement d'ameublement, représentant des oiseaux, des papillons, des fleurs et des ramages.","24. LOI DE MILLE BRODERIES chinoises, en soie, servant comme applications pour ornement d'ameublement, représentant des oiseaux, des papillons, des fleurs et des ramages.",documents/BO0624_4671
25,25,"CHÂPE en velours contre-taillé couleur bleue, petit dessin à fleurs, sur fond crème; sur le bord une bande en velours contretaillé vert à raies sur fond or. X VIme siècle.","25. CHÂPE en velours contre-taillé couleur bleue, petit dessin à fleurs, sur fond crème; sur le bord une bande en velours contretaillé vert à raies sur fond or. X VIme siècle.",documents/BO0624_4671
26,26,BALDAQUIN en velours rouge; le fronton en bois sculpté et doré; le lambrequin ainsi que le panneau du fond sont ornés de galon et de frange en or.,"26. BALDAQUIN en velours rouge; le fronton en bois sculpté et doré; le lambrequin ainsi que le panneau du fond sont ornés de galon et de frange en or.

Velours M. 31 environ. Haut. 4.00 - Larg. 2.13 - Prof. 1.45.",documents/BO0624_4671
27,27,PANNEAU en tapisserie tissée de laine offrant une décoration héraldique portant au milieu les armoiries (rapportées) de la famille Marino de Milan. Bordure à trophées de guerre.,"27. PANNEAU en tapisserie tissée de laine offrant une décoration héraldique portant au milieu les armoiries (rapportées) de la famille Marino de Milan. Bordure à trophées de guerre.

Faut. 2.45 — Larg. 1.05",documents/BO0624_4671
28,28,"GRANDE COUVERTURE brodée en soie. Le fond en point de Hongrie, couleur orange. Au centre un médaillon représentant Céres, encadré de bouquets de fleurs. Aux quatre coins et au milieu de chaque côté des grandes gerbes de fleurs. La bordure ornée d'oiseaux, de fleurs et des fruits, avec frange en soie rouge et jaune. À l'exception du médaillon du milieu et des oiseaux sur la bordure qui sont","28. GRANDE COUVERTURE brodée en soie. Le fond en point de Hongrie, couleur orange. Au centre un médaillon représentant Céres, encadré de bouquets de fleurs. Aux quatre coins et au milieu de chaque côté des grandes gerbes de fleurs. La bordure ornée d'oiseaux, de fleurs et des fruits, avec frange en soie rouge et jaune. À l'exception du médaillon du milieu et des oiseaux sur la bordure qui sont
au petit point, tout le reste du decor est au point croise. Doublure en sole creme. M. 2.40 2.45-",documents/BO0624_4671
29,2805,"LAPISSERIE de Bruxelles tissée de laine et soie représentant une ville avec riche decoration architectonique de cariatides et fontaines, avant de trois côtes une belle bordure à feuillages, ornements variés et petites heures. AVIme siecle","2805. LAPISSERIE de Bruxelles tissée de laine et soie représentant une ville avec riche decoration architectonique de cariatides et fontaines, avant de trois côtes une belle bordure à feuillages, ornements variés et petites heures. AVIme siecle

Haut. 3.00 X 2.80.

## Tableaux.

## ÉCOLE DE GASPARD DUGHET.",documents/BO0624_4671
30,20,TERRIERS ET FEMMES. Fond de pavbase,"20. TERRIERS ET FEMMES. Fond de pavbase

## JOHAN FRANS VAN BLOEMEN

## dit ORIZZONTE",documents/BO0624_4671
31,1050,1740).,1050-1740).,documents/BO0624_4671
32,30,"PAYSAGE avec petites hgures, groupe de grands arbres à gauche et collines à l'horizon Cadre doré 1780","30. PAYSAGE avec petites hgures, groupe de grands arbres à gauche et collines à l'horizon Cadre doré

Haut. 0.86 X 1.22.

## LONTHI PIERKL 1702-1780",documents/BO0624_4671
33,31,"PORTRAIT de la danseuse Auretti, vénitienne, surnommee « La barbarina », enlevée par Frédéric Kol de Prusse. Deux portraits de cette personne existent à BerIn, peints par Lancret.","31. PORTRAIT de la danseuse Auretti, vénitienne, surnommee « La barbarina », enlevée par Frédéric Kol de Prusse. Deux portraits de cette personne existent à BerIn, peints par Lancret.

Haut. 0.61 x 0.49.

## ECOLE VENITIENNE.",documents/BO0624_4671
34,32,LA FUITE EN EGYPTE. Un ange précède et guide la Sainte Famille. Cadre dore 1 olle.,"32. LA FUITE EN EGYPTE. Un ange précède et guide la Sainte Famille. Cadre dore 1 olle.

Haut. 1.18 x 2.00.

## FCOLE LOMBARDE

XV[me siècle).",documents/BO0624_4671
35,32,"LUCRECE ROMAINE. Représentée à micorps, tournee de trois quarts a droite s'entoncant le poignard dans le sein nu. Cadre noir et or. Bois.","32. LUCRECE ROMAINE. Représentée à micorps, tournee de trois quarts a droite s'entoncant le poignard dans le sein nu. Cadre noir et or. Bois.

Haut. 0.57 X 48

## AGRICOLA C. 1.

aVilme siecle).",documents/BO0624_4671
36,34,MULTIPLICATION DES PAINS. Cadre dore. Toile.,"34. MULTIPLICATION DES PAINS. Cadre dore. Toile.

Haut. 1.19 X 1.65

## HCOLE FLAMANDE",documents/BO0624_4671
37,35,"LES AMOUREUX MUSICIENS. Troupes devant une table, vus à mi-corps, jouant des instruments de musique. Cadre sculpté et dore. lole.","35. LES AMOUREUX MUSICIENS. Troupes devant une table, vus à mi-corps, jouant des instruments de musique. Cadre sculpté et dore. lole.

Haut. o.71 X 1.04.

Voir illustration, blanche n. 1r.

## DURER ALBERT

(d'après).",documents/BO0624_4671
38,30,ADAM EL EVE au paradis terrestre. Eve,30. ADAM EL EVE au paradis terrestre. Eve,documents/BO0624_4671
39,2,donnant a Adam le fruit detendu. Cadre sculpté et doré. Bois.,"2. donnant a Adam le fruit detendu. Cadre sculpté et doré. Bois.

Haut. 1.45 X 1. 1o.

## RIGAUD HYACINTHE.

(1659-1743.",documents/BO0624_4671
40,37,"PORTRAIT DE LA MARQUISE FRANÇOISE SPINOLA, temme du prince Centurione Charles 11. Assise, la tete tournee de trois quarts à gauche, habillée d'un riche cos tume de brocart lamé or à fleurs, corsage décolleté avec guimpe de dentelle, a demidrapee dans un manteau de velours rouge tient pres d'elle, a gauche, sa petite nlle Julie. Cadre sculpté et doré. Toile.","37. PORTRAIT DE LA MARQUISE FRANÇOISE 2. SPINOLA, temme du prince Centurione Charles 11. Assise, la tete tournee de trois quarts à gauche, habillée d'un riche cos tume de brocart lamé or à fleurs, corsage décolleté avec guimpe de dentelle, a demidrapee dans un manteau de velours rouge tient pres d'elle, a gauche, sa petite nlle Julie. Cadre sculpté et doré. Toile.

Haut. 1.92 X 1.42.

Vour illustration, planche n. 12.
## RIGAUD HYACINTHE.

(1659-1743)",documents/BO0624_4671
41,38,"PORTRAIT DU IlIme PRINCE CENTURIONE DU S. R. EMPIRE, CHARLES II. Assis dans un large et riche fauteuil décoré d'écusson aux armes princières regardant avec une imposante fierté de face, vêtu d'un riche costume en velours bleu doublé d'hermine, garni de guipure, manteau tombant en velours cramoisi, la chevelure longue, bouclée. Cadre sculpté et doré. Toile.","38. PORTRAIT DU IlIme PRINCE CENTURIONE DU S. R. EMPIRE, CHARLES II. Assis dans un large et riche fauteuil décoré d'écusson aux armes princières regardant avec une imposante fierté de face, vêtu d'un riche costume en velours bleu doublé d'hermine, garni de guipure, manteau tombant en velours cramoisi, la chevelure longue, bouclée. Cadre sculpté et doré. Toile.

MaUt. 1.92 X 1.42

Voir illustration, planche n. 13.

## ÊCOLE FLAMANDE.",documents/BO0624_4671
42,39,MARINES. Deux dessus de porte. Cadres dorés.,"39. MARINES. Deux dessus de porte. Cadres dorés.

Haut. 0.30 X 1.22.

## ÉCOLE DE PAUL VERONESE.",documents/BO0624_4671
43,40,"PORTRAIT D'HENRI II. Le roi est représenté débout de trois quarts tourné presque de face, en costume de guerrier, le bras appuyé sur le fût d'un canon. Beau cadre en bois sculpté et doré. Sur toile.","40. PORTRAIT D'HENRI II. Le roi est représenté débout de trois quarts tourné presque de face, en costume de guerrier, le bras appuyé sur le fût d'un canon. Beau cadre en bois sculpté et doré. Sur toile.

Haut. 1.25 X 0.95.

## ÉCOLE LOMBARDE.",documents/BO0624_4671
44,41,"PORTRAIT DE LA DUCHESSE JEANNE MARINO de Milan. Debout, regardant de face en robe noire tablier blanc, corsage décolleté garni de guipure et d'une broche, chevelure retombante sur les épaules parée de bijoux. Cadre doré. Toile.","41. PORTRAIT DE LA DUCHESSE JEANNE MARINO de Milan. Debout, regardant de face en robe noire tablier blanc, corsage décolleté garni de guipure et d'une broche, chevelure retombante sur les épaules parée de bijoux. Cadre doré. Toile.

Haut. 2.18 X 1.08.

## JEAN ANTOINE BAZZI (le Sodoma). (1479-1554).",documents/BO0624_4671
45,42,"LA VIERGE ET L'ENFANT JÉSUS. La Vierge est représentée à mi-corps, soutenant dans ses bras le Divin Enfant qui tendrement la regarde. Sur bois. Riche cadre en bois sculpté et doré.","42. LA VIERGE ET L'ENFANT JÉSUS. La Vierge est représentée à mi-corps, soutenant dans ses bras le Divin Enfant qui tendrement la regarde. Sur bois. Riche cadre en bois sculpté et doré.

Haut. 0.73 X 0.54.

## ANTOINE MOOR. (15 (2-158T).",documents/BO0624_4671
46,43,"PORTRAIT d'un jeune gentilhomme. Représenté à mi-corps, regardant presque de face, habillé en armure, la main droite appuyée sur son épée, la gauche sur le casque empanaché de plumes rouges et noires. Cadre sculpté et doré. Toile.","43. PORTRAIT d'un jeune gentilhomme. Représenté à mi-corps, regardant presque de face, habillé en armure, la main droite appuyée sur son épée, la gauche sur le casque empanaché de plumes rouges et noires. Cadre sculpté et doré. Toile.

Haut. 1.12 X 0.8g.

Voir illustration, planche n. 7.

## ANTOINE VAN DYCK.

(1599-1641).",documents/BO0624_4671
47,44,"PORTRAIT DU MARQUIS AMBROISE SPINOLA. Le patricien génois, debout, regardant presque de face, habillé en armure, une fraise à quatre rangées de dentelle au col, la Toison d'or sur la poitrine la main gauche appuyée sur l'épée et de la droite il tient le bâton de commandement. D'après la biographie de Van Dyck, ce tableau lui fut commandé par le Marquis Spinola avant son départ pour Madrid. Il resta toujours dans la famille Spinola et ce ne fut que par héritage que le Prince Centurione en devint possesseur. Tous les guides de Gênes signalent tout particulièrement ce tableau à l'attention du public. Nous avons bien des raisons pour croire que le carton de ce portrait soit dans la collection du duc de Buceleugh à Londres.","44. PORTRAIT DU MARQUIS AMBROISE SPINOLA. Le patricien génois, debout, regardant presque de face, habillé en armure, une fraise à quatre rangées de dentelle au col, la Toison d'or sur la poitrine la main gauche appuyée sur l'épée et de la droite il tient le bâton de commandement. D'après la biographie de Van Dyck, ce tableau lui fut commandé par le Marquis Spinola avant son départ pour Madrid. Il resta toujours dans la famille Spinola et ce ne fut que par héritage que le Prince Centurione en devint possesseur. Tous les guides de Gênes signalent tout particulièrement ce tableau à l'attention du public. Nous avons bien des raisons pour croire que le carton de ce portrait soit dans la collection du duc de Buceleugh à Londres.

Voir illustration, planche n. 6.

## Faïences et Porcelaines.",documents/BO0624_4671
48,45,"CINQ ASSIETTES, décorées au centre à personnages et sur le marli à bouquets de fleurs. en couleurs orange et or sur fond blanc. Vieux Chine.","45. CINQ ASSIETTES, décorées au centre à personnages et sur le marli à bouquets de fleurs. en couleurs orange et or sur fond blanc. Vieux Chine.

Haut. 0.13.",documents/BO0624_4671
49,46,"CUVETTE à barbe en forme de coquille, décorée bleu avec sujet mythologique. bis. PLAT, décoré au centre d'un village à fond de paysage, en couleurs bleue et rouge sur fond blanc. Vieux Chine.","46. CUVETTE à barbe en forme de coquille, décorée bleu avec sujet mythologique.
Ancienne faïence de Savona. Marque Boselli.

Diam. 0.39. - 46bis. PLAT, décoré au centre d'un village à fond de paysage, en couleurs bleue et rouge sur fond blanc. Vieux Chine.

Diam. 0 38.",documents/BO0624_4671
50,47,GRAND PLAT décoré de fleurs et feuillages en rouge et bleu; encadrement en bronze doré et ciselé. Vieux Japon. bis. LOT DE VINT-SIX ASSIETTES ASSORTIES. Vieux Chine et Vieux Japon.,"47. GRAND PLAT décoré de fleurs et feuillages en rouge et bleu; encadrement en bronze doré et ciselé. Vieux Japon.

Diam. 0.40 - 47bis. LOT DE VINT-SIX ASSIETTES ASSORTIES. Vieux Chine et Vieux Japon.",documents/BO0624_4671
51,48,"PORTE-PLEURS à forme de bouteille à trois panses superposées, ornée chacune de six porte-fleurs; décor à paysages et personnages. Faience de Savona, mar-","48. PORTE-PLEURS à forme de bouteille à trois panses superposées, ornée chacune de six porte-fleurs; décor à paysages et personnages. Faience de Savona, mar-
- quée S.

Haut. 0.45.",documents/BO0624_4671
52,49,"DEUX GRANDS PLATS, ornements sur le marli, et armoiries du Prince Centurione au centre, peintes en bleu sur fond blancbleuâtre. Ancienne faïence de Savona. Marque Boselli.","49. DEUX GRANDS PLATS, ornements sur le marli, et armoiries du Prince Centurione au centre, peintes en bleu sur fond blancbleuâtre. Ancienne faïence de Savona. Marque Boselli.

Diam. 0.45.",documents/BO0624_4671
53,50,"PLAT CREUX, orné au centre d'un paysage avec personnages, tout au tour de médaillons représentant personnages, oiseaux et fleurs. Au verso même décor que sur le bord extérieur. Décor bleu, vert, rouge et or. Vieux Japon signé: Fuku ChioShun.","50. PLAT CREUX, orné au centre d'un paysage avec personnages, tout au tour de médaillons représentant personnages, oiseaux et fleurs. Au verso même décor que sur le bord extérieur. Décor bleu, vert, rouge et or. Vieux Japon signé: Fuku ChioShun.

Diam 0.33.",documents/BO0624_4671
54,51,"JOLIE POTICHE, avec couvercle surmonté en bleu rouge et or sur fond blanc. Por-","51. JOLIE POTICHE, avec couvercle surmonté en bleu rouge et or sur fond blanc. Por-

Haut. 0.49.

- d'une chimère, décorée de fleurs et volutes celaine vieux Japon.",documents/BO0624_4671
55,52,"GARNITURE composée de deux potiches à couvercle et de deux cornets, de forme élancée, ornées de fleurs polychromes sur","52. GARNITURE composée de deux potiches à couvercle et de deux cornets, de forme élancée, ornées de fleurs polychromes sur
- fond blanc. Porcelaine vieux Chine.

Haut. des potiches 0.39 Haut. des cornets 0.36

Voir illustration, planche n. 18.",documents/BO0624_4671
56,53,GRANDE ET BELLE POTICHE à couvercle bombé. Riche décoration de réserves à branches de fleurs sur fond blanc et ornements en couleurs rehaussés d'or. Ancienne porcelaine du Japon.,"53. GRANDE ET BELLE POTICHE à couvercle bombé. Riche décoration de réserves à branches de fleurs sur fond blanc et ornements en couleurs rehaussés d'or. Ancienne porcelaine du Japon.

Haut. 0.55. Voir illustration, planche n. 19.",documents/BO0624_4671
57,54,"DEUX CORBEILLES à fruits en porcelaine blanche. Bord ajouré decoré d'une bande rouge à rehauts d'or, fleurs polychromes sur le fond. Vieux Chine.","54. DEUX CORBEILLES à fruits en porcelaine 2. blanche. Bord ajouré decoré d'une bande rouge à rehauts d'or, fleurs polychromes sur le fond. Vieux Chine.

Diam. maj. 0.36, min. 0.28.",documents/BO0624_4671
58,55,TASSE À BOUILLON avec anses et sou-,"55. TASSE À BOUILLON avec anses et sou-

Haut, o.14. Voir illustration, planche n. 18.

- coupe en porcelaine vieux Vénise, décorée or et offrant sur le couvercle, au pourtour de la soupière et sur le fond de la soucoupe des personnages en costume Louis XVI peints à grisaille. La soupière montée en vermeil et la cuillère également en vermeil ciselé sont renfermées dans un étui.",documents/BO0624_4671
59,56,"GRAND VASE en porcelaine vieux Ginori, forme Médicis, à deux anses soutenues par des mascarons. D'un côté un médaillon représentant Napoléon Ier,de l'autre un château avec jardin et personnage. Le reste orné de guirlandes et rinceaux dorés et à couleurs.","56. GRAND VASE en porcelaine vieux Ginori, forme Médicis, à deux anses soutenues par des mascarons. D'un côté un médaillon représentant Napoléon Ier,de l'autre un château avec jardin et personnage. Le reste orné de guirlandes et rinceaux dorés et à couleurs.

Haut. 0.42.",documents/BO0624_4671
60,57,"DEUX GRANDES POTICHES à huit pans a couvercle bombé, émaillées bleu et décorées en or rouge et bleu sur fond blanc, avec paysages et fleurs dans les compartiments. Socle en bois sculpté et doré. Ancienne porcelaine du Japon.","57. DEUX GRANDES POTICHES à huit pans a couvercle bombé, émaillées bleu et décorées en or rouge et bleu sur fond blanc, avec paysages et fleurs dans les compartiments. Socle en bois sculpté et doré. Ancienne porcelaine du Japon.

Haut. 0.79. Voir illustration, planche n. 19.

## Meubles.",documents/BO0624_4671
61,58,"PETIT CABINET en ébène avec tiroirs de différentes grandeurs, décoré d'incrustations en ivoire. La porte du milieu entre deux colonnes, soutenant une balustrade. XVIIme siècle.","58. PETIT CABINET en ébène avec tiroirs de différentes grandeurs, décoré d'incrustations en ivoire. La porte du milieu entre deux colonnes, soutenant une balustrade. XVIIme siècle.

Haut. 0.45 - Larg. 0.75.",documents/BO0624_4671
62,50,AGRIPPINE. Buste en marbre blanc avec piédouche. A VIlme siècle.,"50. AGRIPPINE. Buste en marbre blanc avec piédouche. A VIlme siècle.

Haut. 0.70.",documents/BO0624_4671
63,60,"UN SUPPORT en nover sculpté, forme de deux pieds réunis par un chapiteau. Style xVIIe siecle","60. UN SUPPORT en nover sculpté, forme de deux pieds réunis par un chapiteau. Style xVIIe siecle

Haut. 1.25 - Larg. du capiteau 0.84",documents/BO0624_4671
64,61,"TABLE-BUREAU Louis XV en bois de rose, dessus en peluche rouge et garni en bronze cisele.","61. TABLE-BUREAU Louis XV en bois de rose, dessus en peluche rouge et garni en bronze cisele.

Haut. 0.76 - Long. 1.45 - Prof. 0.75.

02. DEUX COLONNES tronquees, a cannelures en bois peint imitation du porphyre, et décorées sur la base et sur le chapiteau d'ornements en bois sculpte et dore

Haut. 1.o0 - 11al. 0.50.",documents/BO0624_4671
65,63,"PETITE PENDULE. Sur socle en bronze dore, a trise aiselee et ajouree selevent trois arbrissaux, et entre les branches de celui du mileu est pose le cadran, de chaque côté et sur le devant une heurine chinoise en ronde bosse, vernie en cou leurs et doree representant la Kichesse et la Pauvreté. Mouvement par Pia-Paris. Epoque Louis XV. Pièce remarquable.","63. PETITE PENDULE. Sur socle en bronze dore, a trise aiselee et ajouree selevent trois arbrissaux, et entre les branches de celui du mileu est pose le cadran, de chaque côté et sur le devant une heurine chinoise en ronde bosse, vernie en cou leurs et doree representant la Kichesse et la Pauvreté. Mouvement par Pia-Paris. Epoque Louis XV. Pièce remarquable.

Haut. 0.28.

Voir illustration, planche n. 17",documents/BO0624_4671
66,64,"TABLE RONDE DE MILIEU. en bois dore et sculpte, les quatre pieds decores d'alles. de volutes et à pieds de belier. Au milieu du croisillon une corbellle de raisins. XV me siecle","64. TABLE RONDE DE MILIEU. en bois dore et sculpte, les quatre pieds decores d'alles. de volutes et à pieds de belier. Au milieu du croisillon une corbellle de raisins. XV me siecle

Haut. 0.05.

05. DEUX JOLIES PETITES CONSOLES forme cintree, frise et pieds a ornements sculptés. ajourés et dores. Dessus en albatre oriental garni de bronzes ciselés. Epoque Louis AV.

Haut. 0.08 - Larg. 9.96 - Prof. 0.46. Voir illustration, planche n. 21.",documents/BO0624_4671
67,66,DEUX JOLIES PETITES CONSOLES pareilles aux précédentes.,"66. DEUX JOLIES PETITES CONSOLES pareilles aux précédentes.
07. PENDULE en bronze en forme d'hermes en bronze dore et vert. decore de diffe rents attributs, tete bitronte de profil, représentant d'un côte la nuit couronnee d'étoiles, et de l'autre le jour couronné des rayons de soleil. Cadran signé « Le Roy ». Empire.

Haut. 0.50 - Larg. 0.22. Voir illustration, blanche n. 10.

00. QUATRE CHAISES en bois sculpte, verni blanc et rehausse d'or. avec coussin en velours rouge. Lous AV.

Haut. 0.95 - Larg. 0.50 vour lustration, planche n. 22.",documents/BO0624_4671
68,69,"DEUX PETITES CONSOLES à un seul pied, à encoignure, en bois sculpté et doré; décorées de rosaces, de feuilles et de rin ceaux. Dessus en marbre vert. En du XVIIIme siècle.","69. DEUX PETITES CONSOLES à un seul pied, à encoignure, en bois sculpté et doré; décorées de rosaces, de feuilles et de rin ceaux. Dessus en marbre vert. En du XVIIIme siècle.

Haut. 0.90 - Larg. 0.60.",documents/BO0624_4671
69,70,"QUATRE CHAISES en bois sculpté, verni blanc rehaussé de dorures, avec cous sins couverts en damas rouge. Epoque Louis XVI.","70. QUATRE CHAISES en bois sculpté, verni blanc rehaussé de dorures, avec cous sins couverts en damas rouge. Epoque Louis XVI.

Haut. 0.95 - Larg. 0.50.

vou toustration, planche n. 22.",documents/BO0624_4671
70,71,"DEUX CANDELABRES à trois branches fixées à un vase soutenu par une femme posant sur un socle. La houre et le socle sont en patine noire, les branches et les ornements sur la figure et le socle ell bronze doré et cisele. Montés pour la lumiere electrique. Empire.","71. DEUX CANDELABRES à trois branches fixées à un vase soutenu par une femme posant sur un socle. La houre et le socle sont en patine noire, les branches et les ornements sur la figure et le socle ell bronze doré et cisele. Montés pour la lumiere electrique. Empire.

Haut. 0.00

vour lustration, planche n. 19.",documents/BO0624_4671
71,72,SABINE. Buste en marbre blanc sur piédouche. XVIIme siècle.,"72. SABINE. Buste en marbre blanc sur piédouche. XVIIme siècle.

Haut. 0.05.",documents/BO0624_4671
72,73,UN SUPPORT en noyer sculpté formé de deux pieds réunis par un chapiteau. Style X VIlle siecle,"73. UN SUPPORT en noyer sculpté formé de deux pieds réunis par un chapiteau. Style X VIlle siecle

Haut. 1.25 - Larg. du chapiteu 0.34.",documents/BO0624_4671
